id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1150953,,Pynssen,"informatie familie Pynssen, Pynsen van Offem en Pynsen van der Aa","Batavia Illustrata bl 845, 942, 956, 1066, 1074, 1110, 1157/Vorsterman van Oyen: Stam en Wapenboek dl I bl 1",,
1150954,,Pipenpoy,stamreeks Wilhelmus Pipenpoy,Miraeus: Opera Dipl I p 217; Batavia Illustrata bl 926,,
1150955,1331,Pipenpoy,schepen van Brussel: Wilhelmus Collay en Walterus Pipenpoy,De Raadt II p 245,,
1150956,1333,"Piper, de",genoemd: Nicolaas de Piper,Batavia Illustrata bl 1204,,
1150957,1359-1360,Piper,"Ludekin piper, land te Vronen, 3 £ 20 sc",Rek Rentmeester Kennemerland 806 fol 7v,,
1150958,1375-1376,Pyper,"Martyn Pyper: van 6 roeden dijk te maken in het Nuwelant, 18 £ (819 fol 14); 1384-1385: (826 fol 2v) afterstal van Vronen, 46sc 3d; 1389-1390: (828 fol 12) land te Vronen, 4 £ 13sc 6d; (fol 14v) 7 £ 15sc; 1393-1394: (829 fol 4) land te Vronen, 4 £ 13sc 6d; (fol 6v) idem 7 £ 15sc; 1400: (830 fol 4) idem, 4£ 13sc 6; (fol 6v) 7£ 15sc; 1403-1404: (834 fol 4) idem 4£ 13sc 6d; (fol 6v) 7£ 15sc",Rek Rentmeester Kennemerland ,,
1150959,1380,Piper,"Gheltet piper maakt 6 roeden dijk in het Nuwelant, 7 £ 4sc (822 fol 14v); 1379: (821 fol 16v) maakt 24 voet van den Hoflande, 40 sc; 1382: (823 fol 17) van opdelven dijk, Gheltet piper 6 roeden, 16 £ 16sc; 1400: (830 fol 18v) maakt 6 roeden dijk in het Nuwelant, 40 sc 6d",Rek Rentmeester Kennemerland ,,
1150960,1408,"Piper, de","Jan de piper, die zeevond bewaard te Egmond, van sinen roc, 3 £ 10sc",Rek Rentmeester Kennemerland 839 fol 19v,,
1150961,1410~,"Pyper, de","leenregister Culemborg: tijns van Culemborg tot Mauderic: Heij die piper van 4 morgen op den Perric, 9d",Leenregister Culemborg fol 109v,,
1150962,1672-01-14,Pyper,"losrenten kantoor Medemblik: verschijndag 02-02, Jan Heijndricksz Pyper, wengens de armen tot Opperdoes, fl 900 - fl 36",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150963,,"Piperscheyt, van",genoemd: Godefroy van Piperscheyt,Batavia Illustrata bl 1061,,
1150964,1156,Pistor,de graaf van Holland ruilt goederen met de abt van Echternach: onder de getuigen Wicher Pistor,v.d. Bergh I no 133,,
1150965,1330,Plaestrier,"aan Janne Plaestrier, van zijn leen 5 £ ",Rek Hen Huis I p 145,,
1150966,1389-08-17,Pille ,"leen van Vianen: no 599) 12 ½ hont en 18 schaft in Lakervelt, gemeen in een halve hoeve met de kinderen van Hendrik Jansz, Herman Pille met lijftocht van zijn ouders Herman Pille en Ida Sweder Swedersdochter, belend boven: heer Sweder van Vianen, broer van de leenman, beneden: Dirk van Waardhuizen met leen no 580); 1392-03-28: Herman Pille, met lijftocht van zijn ouders; 1407-11-13: Gijsbert die Goyer Jansz na opdracht door Herman Pille, belend boven: heer Jan van Vianen, beneden: Daenken van Waardhuizen; 1409-11-13: Gysbert die Goijer Jansz bij overdracht door Herman Pille",Ons Voorgeslacht 01-1988 p 28,,
1150967,1640-08-23,Plaats,"losrenten kantoor Medemblik: verschijndag 09-03, Cornelis Albertsz Plaets, fl 800 - fl 32",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150968,1467-08-19,"Plad, du","Jacques du Plad, deurwaarder van het Hof van Holland",Grote Raad Mechelen Beroepen Holland dl VII dossier 615/1,,
1150969,1754-11-24,Plaatsman,"voor notaris Jan Star op Texel, geeft Wybrand Plaatsman aan de Hoorn alhier woonachtig, volmacht op mr Hendric Tuyning om namens hem voor stadhouder en leenmannen van de abdijgoederen van Rijnsburg, te verheffen 5 honden grasland zijnde een gedeelte van 4 morgen Texels of 8 morgen Geesenerambachtmate, gelegen in de Cuijl alhier, belend oost: de erve Harmannus Nieuwenhuysen, west: Ariaantje Tys, zuid: Jan Dirksz Hoeck, noord: genoemde ARien Tys",Not Arch Texel dl 4891 akte no 48,,abdij Rijnsburg
1150970,1324-10-17 (10),"Planke, van der","Symon van Haerlems kinderen Florens van der Planke, Alebrecht van Coudevoerde en Aleyt Alebrechtszuster van Coudevoirde, die dienstluden van de graaf waren, zijn vrij verklaard",A.R.A. Leenkamer no 37 fol 14v/Ned Leeuw jg 1922 p 134,,
1150971,1337-06-16,"Planke, van der","leen van der Lecke: no 123) de werf waarop Simon van Haarlem placht te wonen met het huis en een stuk land in de Venne in de ban van Heemskerk, Floris van der Plancke; 1370-11-13: Floris Symonsz van der Plancke; daarna onder leen no 124)",Arch Nassau Domeinraad dl I p 44/Repert Lenen Leck en Polanen ,,
1150972,1610-12-04,"Planke, van der","Adriaen van der Plancque aan Claes Maertsz Wittepaard, lansvoerder (laansvaarder ?), huis, boomgaard, werf, teelcroft, weiland, groot 6 morgen aan de Luttekelaan en het cleyne laantje [te Schoten]; 1611-06-14: Adriaen van der Plancque aan Nicolaes Seijs een bezegelde custingbrief van 3500 gld ten laste van Claes Martsz Wittepaert op huis boomgaard etc; 1610-12-04: Claes Martsz Wittepaert schuldig aan Adriaen van der Plancken 3500 gld uit koop van een huis, boomgaard etc [te Schoten] ","Protocol Schoten, Haarlemmerliede en Akendam fol 11, 14v",,
1150973,1285,Plante,"testament van Floris van Henegouwen: executeurs van zijn goederen gelegen in Holland en Utrecht zijn: "" l'abet de Medelbourg, le gardiien de Ziricsze, le prouvost de Choninkswelle et mon signeur Williaume Plante curet de Bierlant""",De Fremery no 237,,
1150974,1387,"Plasse, van den","schepenprotocollen 's Hertogenbosch: heer Jan van den Plasse, ridder",Ned Leeuw jg 1913 p 231,,
1150975,1699-05-28,"Plat, le","stierf Adriaan le Plat, kapitein x Maria van Nispen ",Batavia Illustrata bl 1027,,
1150976,1232-07,Platevoet,"graaf Floris IV verklaart dat Arnulphus dictus Platevoet in tegenwoordigheid van heer Wulfardus de Malestede, al zijn land in Patauspolder aan de abdij ter Does geschonken heeft",v.d. Bergh I no 341,,
1150977,1665-03-13,Platevoet,"losrenten kantoor Medemblik: verschijndag 04-23, Cornelis Platevoet, fl 1000 - fl 40, duplicaat verleend 1797-03-14",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150978,1629-07,"Plettenburch, van","losrenten kantoor Alkmaar: verschijndag 07-27, Alid van Plattenburgh, nu: jr Floris van Judfaes, fl 800 - fl 32, afgelost 1768-01-15",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1150979,1585-10-09 - 09-29,"Plees, van","graaf Wilhelm zum Bergh vergutn aan Gerhart Schaep, ambtman in Bylandt, enig geld dat deze tbv Johan Voss van Plees, drost van Boxmeer, voor diens onkosten in 's graven dienst in Vrieslant uitgegeven heeft, van zijn rekening af te trekken",Arch Huis Bergh  Reg Oorkonden no 4073,,
1150980,1506-03-20,"Pleijnes, de","stierf Thomas van Plaines (Plaine, Pleijnes, Pleijne), ridder, heer van Maignij en Assche (door koop)",Gesch Aardr Woordenboek der Belgische Gemeenten dl I p 57 kolom II,,
1150981,1511-10-07/11,"Pleijnes, de","Gerard le Plaine, licentiaat in de rechten, raadsheer en request meester te Brussel",Grote Raad Mechelen E.A. Dossiers dl I dossier 200,,
1150982,1577-1578,"Pleijnes, de","Josse de Pleynes, neef van Charles Pieters van Cats, wonende te Gent, over de erfenis van Anna van Oostende. De Grote Raad stelde 1573-07-18 Charles in het bezit van haar ambachtsheerlijkheden op Zuid-Beveland",Grote Raad Mechelen E.A. Dossiers dl III dossier 845,,
1150983,1626,"Plettenburch, van","lid van het St Jorisgilde te Harderwijk, Hendrik van Plettenburgh",Wapenheraut jg I: 59,,
1150984,1400,"Plijs, de","isti agri sunt siti prope Berke: pertinentes ad memories domini Elberti va nder Louwen, qui quondam fuerant Wirici de Plijs: primo 1 ½ jurnale etc",Memorien Stift Xanten p 230,,
1150985,1424,"Pleise, van","Goch: Ermgardis de Pleise, Petrus et Henricus, nati ejus, 4 sol leves, etc .. de 15 maldratis terre (hieruit heeft Henricus dictus Joistkin 6 jurnalia",Quellen Stift Xanten p 520,,
1150986,… -04-28,Plellinc,"memoria magistri Gerardi Plellinck, canonici Xanctensis et S Andree Coloniensis, 33 den de domo Rutgeri Oppengrave et de domo Joh. dicti Wageholle 26 den",Memorien Stift Xanten p 288,,
1150987,1250-1300,Plellinc,"de prebendis elemosinariis et officiis dormitorii: item de domo lapidea Godefridi Plellingi, 3 sol col",Quellen Stift Xanten p 89,,
1150988,1357,Plellinc,uitgaven bursa Xantensis: Dese Plellins pro 3 florenis 16 solidos,Quellen Stift Xanten p 185,,
1150989,1300-06-25,"Plettenberg, van","Johann van Plettenberg wordt Burgman voor de graaf van Cleve op diens burcht Strunkede en draagt tot zekerheid op aan de graaf en ontvangt weer als burgleen in leen, 10 mark van zijn Hof genaamd Wyntershagen en zijn huis Holthuizen in het kerspel van Attendorf",Cleve Mark Urkunden 1228-1368 no 103 p 60,,
1150990,1367,"Plettenberg, van","uitgaven bursa Xantensis:  pro sextario vini propinato domino Hunoldo de Plettenbergh, 5 sol 4d",Quellen Stift Xanten p 202,,
1150991,1615~,"Plettenburch, van","Willem van Plettenburch, luitenant van wijlen kapitein Plettenburch vacerende compagnie, solliciteert naar een kapiteinschap",Kroniek Hist Gen 1853 p 170,,
1150992,1263-06-12,Ploech,graaf Otto van Gelre geeft aan Nieuw Wageningen stadsrechten,Sloet no 862,"schepenen van Arnhem: Arnoldus de Gruithuys, Riquinus dictus Ploich, Godefridus Monetarius, Gualterus prope cimeterum, Henricus Tengnagell, Gode Neuyen, Guaelwinius de Foro, Gerardus dictus Goy",
1150993,1296-04-03,Ploech,"heer Arnt van Nyenbeek, commandeur van St Jan te Nijmegen, geeft over aan graaf Reynald van Gelre de waard te Nyenbeek",P van Doorninck: Akten Gelre en Zutphen 1107-1415 p 345,,
1150994,1307-06-21,Ploech,"de bisschop bericht aan de priester van Barneveld dat de zogenaamde Bisschopstienden in zijn parochie aan de bisschop toekomen en niet door vroegere bisschoppen kunnen zijn verkocht aan Riquinus Plogh of zijn vader en beveelt hem op straffe van excommunicatie, ingaande over zes dagen, zijn parochianen te gelasten deze tienden aan de bode van de bisschop te betalen en hem te berichten wat hij in dezen heeft gedaan",Reg Bisschoppen Utrecht no 90,,
1150995,1326,Ploech,"het goed ten Broke, bij Arnhem: Riquin Ploch; 1402: Johan Cloeck, erve van zijn vader Riquin; 1456: Riquin Cloeck beerft Godert Cloeck, broer van voornoemde Johan, en draagt dit goed over aan Dirk van Camphuizen",Geld Leenregister Kwartier Veluwe p 3,,
1150996,1356-10-04,Ploech,"het kapittel van St Pieter te Utrecht geeft in erfleen aan Steven Plogh, het halve veer in Arnhem",Reg Kapittel St Pieter no 338,,
1150997,1385-04-04,Ploech,hertog Willem van Gelre oorkondt dat Jan van Brienen Hendriksz aan zijn vrouw Swene enig goed in het kerspel van Eelst ten lijftocht gemaakt heeft,P van Doorninck: Akten Gelre en Zutphen 1376-1402 p 14 Düss,"mannen van leen: Henric van Hacforde, Steven Ploech, Arnt van den Gruythuys",
1150998,1392-08-13,Ploech,"Wynant van Doerninck, Marie en Lysbeth van Doernick, gezusters, vragen om belening met de erfenis van hun broer Riqwyn Ploech: de Corthalshoeve, bij Arnhem, uit de mersche en hoeve holtz in Arnhemermarck, 3 morgen land in Arnhemerbroeke",P van Doorninck: Akten Gelre en Zutphen 1376-1402 p 65 Düss,,
1150999,1403,Ploech,"een tiende in het kerspel van Sevenair, een 5 marcksleen, ontving 1403, 1424: Derick Ploech; 1442: Steven Ploech, met lijftocht voor zijn vrouw Nese van Mekeren; 1465: Derck van Camphusen, bij makinge door zijn oom Steven Ploech; 1476-09-13: Gysbert ter Hoeven, erfgenaam van Steven Ploech; 1487-09-15:Cracht van Camphusen, als erve van zijn broer Dirck, mits zij vele schulden door hun oom Steven Ploech nagelaten, betaald hebben, en erft op zijn zoon Cracht van Camphusen, wiens moeder Gese Smullinx, de eed laat doen voor haar zoon door Willem Schrieck",Geld Leenregister Uitheemse Lenen p 121,,
1151000,1403,Ploech,"een goed geheten Korteshoven (1392: Corthalshoeve) in het kerspel van Arnhem, ontving: 1403, 1424: Derick Ploech; 1442: Steven Ploech ontving een guetken Cortelshove; 1444: lijtocht voor zijn vrouw Nese van Mekeren; 1459: lijftocht voor zijn vrouw Griete; 1465: eed vernieuwd; 1470: Dirck van Camphusen bij transport van zijn oom Steven, behalve de lijftocht voor Stevens weduwe Gerritken van Brienen; 1476-09-13: Gysbert ter Hoeven als erve van Steven Ploech; 1486-01-14: Cracht van Camphusen erve van zijn broer Dirk",Geld Leenregister Kwartier Veluwe p 6,,
1151001,1406,Ploech,"Jacob van Hackford maakt tot lijftocht voor Johanne Ploech en van Hacforde: - de halve Welle gelegen in het kerspel van Steenre, zoals Johan van Vorst van Jacob bezeten heeft; - het goed te Nyehuis, Schaetwijck en Wamminckhorst gelegen in hetzelfde kerspel",Geld Leenregister Kwartier Zutphen p 158,,
1151002,1415-06-21,Ploech,"stadbrief van Arnhem, waarbij Dirc Ploech erkent van het kapittel van St Pieter te Utrecht in erfpacht te nemen de helft van het veer te Arnhem, op de voorwaarden van de ingelaste brief dd 1415-04-11",Reg Kapittel St Pieter no 818,,
1151003,1422-07-15,Ploech,"gerechtsbrief van Arnhem, waarbij Deric Ploech tbv het kapittel van St Pieter afstand doet van de erfpacht van het goed te Broechusen, nu verpacht aan Godert van den Gruythuys Bertoutsz; Godert erkent dit goed, gelegen in het kerspel van Velpe, behorende onder Broekerhoff, vroeger verpacht aan Steven Ploech, in erfpacht te nemen","Reg Kapittel St Pieter no 875, 876",,
1151004,1451,Ploech,"het goed te Didam: 1443-06-10: Jan van der Aa, tbv zijn vrouw Ode van Montfoord vrouwe te Lathen na dode van Deric van Peterssom; 1451: na dode van Johan van der Aa is hulder: Steven Ploich",Leenregister Huis Bergh p 39 no 39,,
1151005,1607-02-22,Ploech,Jan Reynertsz Ploech koopt huis en erf te Alkmaar,O.R.A. Alkmaar 139 fol 244v,,
1151006,1646-01-25,Ploeg,"losrenten kantoor Purmerend: verschijndag 02-08, mr Cornelis Ploegh, ledesetter tot Jhisp, fl 1100 - fl 44; 1691-12-01/1692-12-01: lijfrenten kantoor Purmerend: mr cornelis Ploegh, 1250 gld ten lijve van Jacob Pietersz, oud 12 jaren, daar vader van is Pieter Ploegh en moeder Willemtje Cornelis, fl 100; 1701-03-10/03-24: losrenten kantoor Purmerend, Pouwels Draacx voor Neeltje Ploegh, fl 2000 - fl 80 (of fl 200 - fl 8), Claesje Willems weduwe mr Cornelis Ploegh, fl 3000 - fl 120",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151007,1665-08-14,Ploeg,"losrenten kantoor Alkmaar: verschijndag 08-20, mr Cornelis Jacobsz Ploegh, leedsetter, fl 6000 - fl 240; 1665-09-10/09-25: mr Cornelis Jacobsz Ploegh, fl 2000 - fl 80; met 1795 afgeschreven als in 1794 met certificaat aangegeven in de negotiatie van 1793-01-17 voor nieuwe obligatien",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151008,1666-08-06,Ploeg,"losrenten kantoor Alkmaar: verschijndag 08-15, mr Cornelis Jacobs Ploegh, leedsetter, fl 7000 - fl 280; 1674-03-27/06-01: (quote) Haringcarspel, Cornelis Jacobsz Ploegh tot Jisp, fl 560 - fl 22-8-0, geemployeerd in de negotiatie van 1784-11-09; (quote) Schagen: Cornelis Jacobsz Ploegh tot Jisp, fl 5500- fl 220; 1692-08-08/1693-09-01: Cornelis Ploegh tot Jisp, fl 20.000 - fl 800",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151009,1694-07-09,Ploeg,"lijfrenten kantoor Alkmaar: Cornelis Ploeg, leedsetter tot Jisp, 1111 gld 2st 4 penn ten lijve van Jacob Pietersz Neele, oud 15 jaren, daar vader af was Pieter Jacobsz Neelen en moeder Willemyntie Ploegh; 1694-07-09: eenzelfde lijfrente voor Neeltje Jacobs, oud 11 jaren, vader was Jacob Ploeg en moeder is Lysbeth Jans; een zelfde lijfrente ten lijve van Catharina Sevenhoven, oud 8 jaren, vader Wilhelmus Sevenhoven, moeder Marytie Ploegh; dezelfde lijfrenten ten lijve van Claesie Sevenhoven, oud 4 jaren, ouders als voren; dezelfde ten lijve van Jacob Sevenhoven, oud 2 jaren; 1701-03-11: Claesje Willems weduwe van mr Cornelis Ploegh koopt een losrente van 80 gld per jaar, hoofdsom 2000 gld",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151010,1674-03-27,Ploeg,"losrenten kantoor Alkmaar contingent Haringhcarspel: verschijndag 1675-06-01, Cornelis Jacobsz Ploegh tot Jisp, fl 560 - fl 22-8, geemployeerd in de negotiatie van 1784-11-09",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151011,1407,ploegmaker,"Dirc ploegmaker, timmerman, timmert aan het huis en hofstede Middelburch",Rek Rentmeester Kennemerland 838 fol 13v,,
1151012,1342-1343,Ploye,"Jan Ploijenz, afterstal van verboernisse in den Hout. In Lisse, Jan Ployenz, 1 £ ",Rek Houtvester dl VII p 149,,
1151013,,Ploos,stamreeks Claes Ploos,"Wapenheraut 1911 p 433, 1910 p 187/Ned Adelsboek/Kroniek Hist Gen 1853 p 420",,
1151014,1421-09,Ploos,"schepenen van Loosdrecht hebben ""an heren Arnts hant van Leyenberch getast ende geloefft, wairt dat mijn here in der wairheit bevonde dat sij den vyanden enich goet gevoert hadden, dat sullen sij beteren bij mijnen here ende sijnen raide, ende dat sij dairaff ter antwoirde comen sullen, so wanneer se mijn here ontbiedt""",Rechtspraak Graaf van Holland II p 163,"schepenen van Loosdrecht: Egbrecht Ghysbrechtsz, Geert Claisz, Jan Geertsz, Florens Dirxz, Willem Meynaertsz, Clais Plois, Willem Petersz",
1151015,1424,Ploos,"Peter Ploes wordt burger te Utrecht; 1442: Cornelis Ploos vermeld als overste tegen de Friezen, gehuwd met Lysbeth van Jutfaes [hier is geen bewijs voor]; 1471: Gysbert Jansz Ploos wordt burger van Utrecht",Wapenheraut jg 1910 p 188/Buurtspraeckboeck 1421 fol 221; 1471 fol 167B,,
1151016,"1476, 1481",Ploos,schout in Loosdrecht: Willem Wouter Ploos,Wapenheraut jg 1910 p 433,,
1151017,1483,Ploos,proces van de huismeesters van het Heilige Kruisgasthuis tegen Jan Ploysen weduwe; 1484: Willem van Lockhorst en Adryaen van Abcou mombers over de nagelaten kinderen van Gysbert Jan Ploys; 1487: Pieter Ploeys voert proces tegen Evert Gysbertsz,"Wapenheraut jg 1910 p 188/Stad Utrecht Dagelyxregister fol 25v, 1484: fol 41v, 1487: fol 133b",,
1151018,1540-07-21,Ploos,stierf Adriaen Willemsz Plois; 1539-12-31: stierf zijn zoon Gerrit Adriaensz; zijn vrouw Nelle stierf 1515-10-14,"Kroniek Hist Gen 1852 p 261, 262",,
1151019,1607-04-29,Ploos,"gehuwd te Naarden: Adriaen Willemsz Plois, wonende te Loosdrecht met Lysbeth Elberts Pater, te Naerden; 1609-06-14: Claes Willemsz Plois met Deliaentje Aelberts; 1626-01-03: Tuenis Cors jongesel tot Naerden met Dirckgen Dircks Plois, jongedochter in Loosdrecht","Ned Leeuw jg 1911 p 66, 68/Trouwboek Naarden",,
1151020,1629-03-23,Ploos,"leen van Amstel: no 23) perceel in Loosdrecht aan de Schinkeldijk, strekkende tot Albert Hermansz in Mynden, belend noord: Herman Theusz, zuid: Adriaan Ploos van Amstel, 1629-03-23: Adriaan Ploos heer van Tienhoven, Oudegein, ridder, bij opdracht uit eigen, in ruil voor tienden in Wognum; 1630-12-24: Anthonis Anthonisz wonend aan de Groenekan in het Sticht, bij overdracht door Adriaan Ploos van Amstel; 1646-02-07: Gysbert Willemsz bij overdracht door Antonis Antonisz te Groenekan; 1648-11-24: overdracht door Gysbert Willemsz te Loosdrecht aan Pieter Willemsz te Loosdrecht voor zijn dochter Marietje Pieters",Ons Voorgeslacht 09-1988 p 364,,
1151021,1632-04-19,Ploos,"leen van Amstel: no 16B) 500 Kar gld op Mynden en Loosdrecht, te lossen met 8000 Kar gld, Adriaen Ploos naar overdracht door Dirc van Scagen; 1642-09-09: Johan Kip, notaris, voor Gerrit Ploos van Amstel heer van Oudegein bij dode van zijn vader Adriaen; 1644-01-07: Agnes van Bijlar, weduwe van Adriaen Ploos van Amstel, is gelost",Ons Voorgeslacht 09-1988 p 362,,
1151022,1631,Ploos,"200e penning: - Dirck Willemsz Ploos, 35; - Jacob Dircsz Ploos, 10; Claes Dircsz Ploos, 12.10; Claes Willemsz Ploos, 12.10; - zijn weeskinderen gepro[creert] bij Diliaentje Elten, 10; - Willem Jacobsz Ploos, 5",Quohier 200e penning  Loosdrecht p 85,,
1151023,1659-03-10,Ploos,"Jacobus Ploots, chirurgijnsinstrumentmaker, van Loosdrecht, wordt poorter van Leiden; 1691-02-09: Eldert Elberse Ploos, molenaar van Loosdrecht, wordt poorter van Leiden","Ned Leeuw jg 1915 p 118, 119",,
1151024,1756-09-13,Ploos,"Sandrina van der Luyt, vrouw van Adrianus Ploos van Amstel beleend na dode van Maria Verkuil weduwe van der Luyt met ½ morgen in de ban van Akendam, belend noord: de jvr van Nuyssenburch, oost: de heerweg, zuid: het land van het huis te Cleve; west: de buerenweg",Lenen van de Hostede Hontshol 190,,
1151025,1691-11-15,Ploos,bevestigd Gerard Ploos van Amstel als predikant; 1694-11-21: gehuwd te Blaricum,Dr A.J. Kölker,,
1151026,1696-05-10,Ploos,"schout en schepenen van Huizen oorkonden dat Jacob Thierens, secretaris van Naarden, procuratie hebbende van Albertus Ploos, voor schepen van voornoemde stad gepasseerd 1696-04-27, transporteert aan Cornelis Ploos zeker stuk land gelegen achter de meule, groot 8 schepel min een cop, belend tussen Hendrik Theunisz en de erfgenamen van Harmen Lambertsz; koopsom 239-1-4",R.A.H. O.R.A. 3194 fol 242,,
1151027,1706-02-13,Ploos,"lijfrenten kantoor Hoorn: Gerrit Ploos van Amstel: 500 gld ten lijve van zijn zoon Jacob, oud 12 jaar, moeder Geertruyd Delle, fl 45 en fl 500 ten lijve van zijn dochter Maria, oud 6 jaar, idem; Anna Clarerie 1000 gld ten lijve van Cornelis Ploos van Amstel, oud 9 jaar, ouders als voren, fl 90, idem hetzelfde bedrag ten lijve van Jan Ploos van Amstel, oud 6 jaar, en idem met fl 2000 gld ten lijve van Gerrit Ploos van Amstel, oud 3 jaar, fl 90; Jacobus Ploos van Amstel fl 500 ten lijve van zijn zoon Eduart, oud 4 jaar, moeder is Margaretha Tol, fl 45, idem fl 500 ten lijve van zijn zoon Cornelis, oud ½ jaar",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151028,1706-09-04,Ploos,"losrenten kantoor Monickendam: verschijndag 09-21, Jacob Ploos, totaal fl 8000 - fl 320",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151029,1657-08,Ploos,stierf Johan Ruysch en de vrouw van Gijsbert Ruysch (stierf 1687-01-20) Diederica Ploos van Amstel stierf 1676-09--01,Wapenheraut jg I: 17/St Janskerk Den Bosch,,
1151030,1329-09-24,Plumart,"graaf Willem beleent Bertelmeus uten Lardier met de woning en 4 morgen in Hagheambacht, hem aangekomen na dode van Plumart,  te komen op zijn zoon Willem Meijssen",Bijdr Hist Gen jg 1901 p 250,,
1151031,1509,Plumion,"Johannes Plumion Hagaecomitis, studeerde te Orleans",Bijdr Hist Gen dl 34 p 189,,
1151032,1516-02-01,Plumeon,"Pieter Plumeon zwager van Cornelis Uyterweere zou van deze 13 morgen onder Ketel gekocht hebben, terwijl er beslag lag op de goederen van Cornelis, sententie; 1519-1522: Cornelis Uyterweer erft van zijn broer Pieter van Craken, priester (ook Pieter Uyter Weer, pastoor van de St Pancraskerk te Leiden) een huis en erf aldaar. Een crediteur van Cornelis liet het verkopen en het werd gekocht door Alyd Jansdochter weduwe van Pieter Plumeon, zwager van Cornelis Uyterweer voro 1210 schild",Grote Raad Mechelen E.A. Dossiers dl III dossier 2731,,
1151033,1562-05-21,Plumeon,"Anthonis Plumeon, deurwaarder-extraordinaris van de Grote Raad en de Geheime Raad; idem 1565-02-17, 1569-05-15, 1566-04-17","Grote Raad Mechelen Beroepen Holland dl VIdossier 569/2 sub BII, dl VII dossier 618/6, dossier 601/1",,
1151034,1644-12-22,Pocker,"losrenten kantoor Enkhuizen: verschijndag 01-12, Gerrit Arentsz Pocker, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1151035,,Podrico,genoemd: Paulo Pdrico x Margaretha van de Werve ,Batavia Illustrata bl 1163,,
1151036,1220,"Poedelwijk, van",Dirk van Altena schenkt enige goederen te Schaluinen aan het Duitse Huis; onder de getuigen: Walterus de Ponlandwic,v.d. Bergh I no 272,,
1151037,1281-1284,"Poedelwijk, van","lenen ten tijde van Floris V: no 57) Philips Jacobsz van Pudelwijc [gelegen onder Maasland; 1371 vermeld: ""te Maeslandt in een stede hetende Podelwyc""] een erf te Sceveningen, 32 sc",De Fremery no 228,,
1151038,1297-10-10,"Poedelwijk, van","Jacob, pape van der Wateringhe, Jan heer van der Wateringhen, Philips van der Poedelwyke, Harman van den Woude en Dirryc die Roede oorkonden dat Jacob schout van Wateringen een schenking van land heeft gedaan onder Wateringen, aan het klooster Koningsveld bij Delft",De Fremery no 318,,
1151039,1299-08-01,"Poedelwijk, van","de pastoors van Rijswijk en Eikendunen berichten de officiaal en domproost te Utrecht dat zij de schout van Wateringen e.a. gesommeerd hebben hun handen te trekken van het land in Monsterambacht, dat het kapittel van Oudmunster geerfd had van ""Hermanni bonae memoriae quondam Hasekine nati in Weteringhe"", en dat zij bovendien de pachters van deze goederen,  Philippus de Podelwike en Symon filius Ghelae, binnen drie dagen de pacht aan het kapittel moeten voldoen",v.d. Bergh II no 1076,,
1151040,1327-07-04,"Poederoyen, van",Arnt van Poderoyen heeft aan de graaf opgedragen het huis te Poderoyen en weer in leen ontvangen,Leenaktenboek Gelre/v. Doorninck p 20,,
1151041,1358-09-19,"Poederoyen, van","hertog Albrecht beleent Aernde van Poederoyen met 3 morgen 4 hont gelegen te Anle, de Wijtehautsche [Utenhoutse] stege, opgedragen door Dirc van Andel [Anle]",R.A.H. Coll Aanw 44 fol 10/Reg Albrecht IV fol 5,"de heer van Brederode, de heer de Lecke, Joh. de Drongelen",
1151042,1355-02-08,"Poederoyen, van","leen van Holland: no 28) Hugeman van Poederooyen, baljuw van Altena, getuigt dat een leen gelegen te Poederooyen tijdig verzocht is",Ons Voorgeslacht 01-1988 p 23 ,,
1151043,1418-10-07,"Poederoyen, van","Jacob van Beyeren oorkondt dat Aernt van Poederoyen Jansz van Ghiessen hem opdroeg tbv Jan van Poederoyen, bastaard, Hubertszoon [Herbert ?] van Poederoyen, 4 morgen en 2 hont gelegen te Andel, belend west: Arnt Lambrechtsz kinderen, Jan Gheijlenz, Jan Tyelkenz en Dirck van Tijel, oost: die steghe geheten die Wtandelschestege, en vervolgens beleent Jacoba hem ermee; Aernt van Poederoyen behoudt zijn lijftocht",R.A.H. Coll Aanw 54 fol 156,"mannen: Arent van Duvenvoorde, Wolphert van Oisterlant",
1151044,1428,"Poederoyen, van","Aernt van Poyeroijen, Jansz van Ghiessen: 4 morgen 2 hont in Andel tot aan de Uytandelse stege, de visserij in de Maas te Andel en een middelweert in de Maas, roerende van de hofstede te Althena, zoals zijn ouders hielden; Aernt van Poijeroijen 5 morgen in het land van Altena in de hoeve daar Jan van Ghiessen op placht te wonen over de watering, belend west: Vastaert Jansz, oost: Bruystyn die Voocht","R.A.H. Coll Aanw Caput Altena no 99 fol 6v, 36v",,
