id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1012504,1410~,"Arkel, van","klacht van Hubert Arnts aan de hertog van Gelre dat ""mij die scholtet van Oss in der heerlicheyt van Oijen mit heer Otten van Arkel, bastart, gevangen had"" ",Codex Dipl Neerl dl 3 p 261,,
1012505,"1410, 1413","Arkel, van",Adam van Nyel (ayant été fait prisonier par Willem soen tot Arkel),De Raadt III p 34/Düss Clèves 719,,
1012506,1412-01-08,"Arkel, van","Jan van Arkel en Otto van Asperen, Voorst en Keppel verklaren dat zij onderling het geschil over de kerk van Hellu bijgelegd hebben",Kemp p 176,,
1012507,1412-03-15,"Arkel, van","de hertog van Gelre en jonker van Arkel verdragen zich betreffende de verdediging van Gorinchem en de toegezegde inkomsten van 5500 R gld die hij zal ontvangen uit de renten, tollen en vervallen van Oyen en Dieden en de helft van Lobith",Kemp p 178,,
1012508,1412-03-20,"Arkel, van",Renald van Gelre en Willem van Arkel erkennen schuldig te zijn aan de stad Arnhem 500 malder rogge,Arch Arnhem Graswinckel III reg 539,,
1012509,1412-07-25,"Arkel, van","Willem van Arkel geeft de stad Gorinchem en het land van Arkel over aan hertog Willem van Beijeren. Hertog Reynald geeft Willem van Arkel de heerlijkheid Born, het slot te Oyen met 7 dorpen en nog 5600 R gld uit de tollen van Lobith",Kemp p 180,,
1012510,1412-07-26,"Arkel, van",Willem van Arkel staat uit vrije wil de stad Gorinchem af aan de hertog van Beijeren,R.A.H. Coll Aanw 52 fol 153/Reg Privilegia J fol 107,,
1012511,1412-10-11,"Arkel, van",schepenen in Tuel oorkonden dat Heinric van Vanderic voor 400 gouden gld verkocht heeft 8 morgen land in het gerecht van Hemert tussen Heinrich en de steeg Ghisbert Hacken ten behoeve van Jan van Arkel,Codex Dipl Neerl dl 3 p 154/Archief Buren,,
1012512,1412,"Arkel, van","Willem van Arkel noemt de hertog Renaud de Julier et de Gueldre ""onse lieve herre ind oeme""","De Raadt I p 179/Düss, Clèves-Mark 706, 708",,
1012513,1413-01-08,"Arkel, van","Willem van Arkell heer thoe Borne en Sittart geeft Henric van Hoemoet, knape, de hoge heerlijkheid van het slot ter Nyerborch met put en galg, met den Strijtbroec, de weerden daarbij in het kerspel Heteren, belend oost: de maalschap Driel, zuid: de landwetering naar het kerspel Renwijck, met belofte hem ermee te belenen na de dood van hertog Reynolt",Arch Huis Bergh Reg 280,,
1012514,1413-02-05,"Arkel, van","6 morgen te Jaarsveld, leenroerig aan de heer van Arkel",Catal Arch Heren van Montfoort no 228,,
1012515,1413-05-24,"Arkel, van","hertog Willem oorkondt dat Heynman die Mombaer hem heeft opgedragen tbv zijn zoon Pieter Mombaer, 4 morgen land met de woning, gelegen in het land van Althena in Babilonienbroeck, belend tussen hertog Willem met erve dat heer Henrick van Erkel toebehoorde, en  Willem van Gent heer Willem Buijsersz, streckende van Zuytholland tot Mitgraven toe; hij wordt er vervolgens mee beleend",R.A.H. Coll Aanw 53 fol 143v,,
1012516,1413-07-25,"Arkel, van","Aernt van Leyenberch en Jan van Langerak hebben hun goeden tot Gyessen overgegeven; daar de ambachtsheren in de Alblasserwaard aangenomen hebben de dijk te onderhouden, geeft de hertog hen het goed van Gyessen, dat is van Alblas, Alblasserdamme, Ghyessendamme en Molenaersgrave, die Johan van Arckel had",Van Mieris IV p 243,,
1012517,1413-10-08,"Arkel, van","heer Jan van Arkel verpandde vroeger 16 morgen land op Rietvelt, geheten die Bouwing, met hofstad en grienden die toebehoorden aan Jansweert van Herlaer, aan Splinter van den Oudengheijn. Belend Jan Hogenerfnamen en de sluijzewatering tot Kedichem. Daar het land van Arkel aan de hertog gekomen is, beleent hij Splinter ermee",R.A.H. Coll Aanw fol 170,,
1012518,1413,"Arkel, van","5 morgen land in het ambacht van Werkendam die Jan van Herwynen van Jan van Arkel in leen hield, krijgt Jan van Herwijnen ten eigen",Leenkamer Holland no 240 fol 153  Rep Altena,,
1012519,1414-07-03,"Arkel, van","de hertog van Gelre verzoekt burgemeesters, schepenen en raad der stad van der Elborch, geen gehoor te geven aan de uitnodiging van zijn neef van Arkel tot  een bijeenkomst te Batenborch",Oude Arch Gemeente Elburg regest 144,,
1012520,1414,"Arkel, van","Cunegunda van Arkel, bastaard (dochter van Jan van Arkel bisschop van Utrecht en Luik)  x Dirk de Roever schepen van 's Bosch, gestorven 1414; hij hertrouwd x Elisabeth van Erp",Geneal Meyerysche Geslachten p 47/Vosterman van Oyen III p 75,,
1012521,1414,"Arkel, van","""onsen joncheren van Arkell doe hij van boven quam geschenct een gelaeck, van beveel des Raits, vz 11 £  9 st 4 d""",Stadsrekeningen van Nijmegen dl I p 57,,
1012522,1415-03-06,"Arkel, van","Otto van Arkel heer van Heukelom x dochter van graaf Willem van Hoorn; hieruit: 1. ...van Arkel x Gysbert van Abcoude; 2. … van Arkel x Johan van Renesse heer van Rynauwen, gestorven 1415-03-06",Batavia Illustrata p 1061,,
1012523,1415-03-24,"Arkel, van","hertog Willem oorkondt, dat hij met wijlen heer Otto van Hueckelom overeengekomen was, dat deze hem met zijn luden en sloten helpen zou tegen de hertog van Gelre, Jan van Arkel en Willem, zijn zoon. Dat nu een zoen gesloten is met de hertog van Gelre en met Willem van Arkel met uitsluiting van heer Jan van Arkel, zo is  Dirc van Huekelem, als voogd van zijn neef Jan  heer  to Hueckelem,  met de hertog overeengekomen, dat hij vijand blijven zal van Jan van Arkel. Wordt het slot tot Hueckelem onverhoopt door Jan van Arkel genomen, dan zal de hertog hem zetten in de heerlijkheid van Tholen en de stad van die naam",R.A.H. Coll Aanw 72 fol 247v,,
1012524,1415-07-19,"Arkel, van","stierf Maria van Arkel, dochter van heer Jan, vrouw van heer Johan van Egmond en Ysselsteyn",Kemp p 194,,
1012525,1415,"Arkel, van","Jan van Egmond (zoon van Gerrit, ridder, baljuw van Kennemerland en kastelein van Staveren en Willelmina dochter van Albrecht heer van Wateringen) x Jenne, bastaarddochter van Arkel",Batavia Illustrata p 948,,
1012526,1416-09-21,"Arkel, van","Tresoriersrekening van Holland: Baernt de slotenmaker in de Den Haag krijgt betaald van ""allerhande sloten, hardt ysere krammen ende andere yserwerck, dat hij gemaect hadde an die camer ende vangnisse op tie Voirpoirte daer heer Jan van Arkel gevangen leyt"" Ook 1416-10-1; Jan van Arkel zat gevangen van 1416-09-21 tot  1417-06-03",Kroniek Hist Gen dl VIII p 211,,
1012527,1417-06-03,"Arkel, van","Tresoriersrekening van Holland:  1417-06/07: ""ende men den heere van Arckel ut den stock geslegen hadde; …. sedert den 3 juni dat heer Jan van Arckel uiten Hage aldair gebracht worde"" [nl op kasteel ter Goude]",Kroniek Hist Gen dl VIII p 214 en 217,,
1012528,1417-08-03,"Arkel, van","gravin Jacob verkoopt aan heer Gherijt van Heemskerk voor 2000 Holl gouden schilden, het land van Ter Schelling. Zij belooft hem vrijwaring tegen brieven die heer Jan van Arckel op dit land heeft",R.A.H. Coll Aanw 54 fol 113 en 114,,
1012529,1417-11,"Arkel, van",de Chronist Edmund van Dynter bericht over de slag van Gorinchem waarbij Willem van Arckel en Walram van Brederode sneuvelden,Navorscher jg 1893 p 494/Lib VI kap CXLVI; Pontanus: Historia Gelria p 397,,
1012530,1417-12-01,"Arkel, van",de veelbeschreven tombe [d.w.z. de kwartieren] is blijkbaar van Willem van Arkel en niet van Jan de Sterke,Van Zomeren: Gorinchem p 331,,
1012531,1417-12-01,"Arkel, van","gesneuvelden binnen Gorinchem: Willem van Arkel, jonker van Petersons, Henrik die bastaard van Arkel, graaf Jan van Opburgen, burgemeester van Nymegen, Allard van Buren, Splinter bastard van Nyenrode, Otto van Gellicum, Otto van Gemen, Jan van Herwynen, Willem van Appelthern",Kemp p 207,,
1012532,1418-02-24 (1417),"Arkel, van","hertogin Jacoba oorkondt dat Florys van Clootwijk haar heeft opgedragen tbv Adriaen Jan Arntsz.z het huis en hofstede genaamd Clootwijk, in het lande van Altena, tot Uppel in de parochie van Almkerk en nog 4 hont land aan de noordzijde van Uppel, belend: Floris van Clootwijck en Reybaerts erfgenamen van der Bruggen westwaarts,  ""in alre manyeren als men dat tot haer toe van onser hofstat van Erkel gehouden heeft""",Van Mieris IV p 462,,
1012533,1418-03-03,"Arkel, van","vrijgeleide voor Jan van Broechusen van Weerdenburch, heer Heijnric de bastaard van Arkel, Henric de bastaard van Zevenbergen en heer Willem van Ryswijck om op het slot ter Goude te komen voor een bespreking met Jan van Arkel",R.A.H. Coll Aanw 73 fol 44,,
1012534,1418-08-14,"Arkel, van","Florys Willem Herberenzsz wordt beleend met een halve hoeve land gelegen beneden Haestrecht tussen heer Dirx erve van Arkel of zijn erf aan beide zijden; 1420-03-17:  door de hertog beleend, hij heet dan Florys die Visscher Willem Herberensz.z.",R.A.H. Coll Aanw 97 fol 23v en no 57 fol 403,,
1012535,1418~,"Arkel, van","Otto van der Leck verklaart dat hij tijdens de twisten tussen wijlen de jonker van Arkel en de heer van Cleve en van der Marcke van dien te Oij verblijvende jonker veiligheid heeft verkregen voor de bewoners van het land van den Berge, die aan Cleve vedeplichtig waren, waaronder die van de vier Hezen",Arch Huis Bergh Reg 336,,
1012536,1418-1436,"Arkel, van",domius Henricus de natuurlijke zoon van Arkel had in pand 10 Frncr cronen per jaar die de abdij Marienweerd terugkocht (geheel doorgehaald in het handschift),Cartul Marienweerd p 373,,
1012537,1419-01-02-11-11,"Arkel, van","rentmeestersrekeningen van de landen van Arkel, uitgegeven erfrenten: - ""heer Willem van Rijswyc jaarlijks toter camer t Arkel 15 Holl gld, en staen tot sinen altair, dair der heren onder van Arkel voir begraven liggen""",A.R.A. Graf Rekenkamer 2147,,
1012538,1419-01-10,"Arkel, van","Jan hertog van Brabant en graaf van Holland en hertogin Jacob stellen slot en stad van Gorinchem en van Lederdam in handen van Hubrecht heer van Cullenborch, Weerde en Ackoyen en Jan van Schoonvorst burggraaf van Monjouw heer van Craendonck en Dyepenbeke, om die op de  termijn, bepaald in het door hen met hertog Jan van Beyeren gesloten compromis, aan deze  over te dragen",Inv Arch Nassau Domeinraad Regest 1075,,
1012539,1419-09-15,"Arkel, van","Jan hertog van Brabant verzorgt arbitrage tussen Gerard de Strienen heer van Sevenbergen en Jan van Arkel, heer van Pierrepont  ",Inv des archives de la Belgique 1870 dl I p 128 en 129,,
1012540,1419,"Arkel, van","Jan van Arkel geeft zijn 4 bastaardkinderen, te weten Otto geboren in Den Haag, Hennekijn, geboren te Leerdam, Otto geboren te Gorkum en Henneken, bastaarddochter goederen te Gorinchem: - die Quellinghe, tussen die stadgrafte ende den huse van Horne; - huis, erf en jaarrente die Jan van Winsen opgedragen heeft; - Jorden van Rijn en andere erven binnen Gorcum; - het erf dat hem aangekomen is van zijn oom Johan van Bernen [Kervenem?], in de schependom van Gorckem; - een bouwing tot Kedichem, - 4 morgen bij Gorckum",R.A.U. Handschrift no 1875 L 11 fol 126v,,
1012541,1419,"Arkel, van~","Goedevert Muyl, schepen te Gorinchem in 1419 zegelt met klimmende leeuw waarover beurtelings gekanteelde dwarsbalk. Idem 1441 en 1451: Jewiin Muyl",Navorscher jg 1895 p 18 en 19,,
1012542,1420-03-10,"Arkel, van",Dirk de bastaard van Arkel en anderen krijgen vergiffenis voor het gevangen nemen van Boudyn van der Laen te Velsen,R.A.H. Coll Aanw 73 fol 141,,
1012543,1420-09/12,"Arkel, van","akte waaruit de geschiedenis van Hagestein blijkt: ""…. des soo vercoft die heer van Born ende sijn wijff aen heeren Jan van Arckell des heeren oude vader an Arckel die nu is, dat huus tot Hagenstein, Gaspernweerde ende Jaersvelt…. Desso starff heer Jan heer an Arckel ende erffde die heerschappije van Haghensteyn op heeren Otten synen zoon, heere van Arckell. Ende heer Otte heere van Arckel is ghestorven ende erffde dat heer Jan zinen zoon. Jan van Arckell heer Ottenz werd door hertog Albrecht beleend op dinsdag na Katherijne anno 1387""",R.A.H. Coll Aanw 55 p 7,,
1012544,1420-12~ en 1421-01-09,"Arkel, van","Godschalc Herberensz van Arckel, dienaar van hertog Jan, wordt beleend met 21 morgen in Hoornaar in de Grote Waert; 1421-01-03 wordt hij van Bochoven genoemd",R.A.H. Coll Aanw 56 fol 28 en 57 fol 399,,
1012545,1421-08-06,"Arkel, van","hertog Jan oorkondt dat Ghijsbrecht Koenenz hem heeft opgedragen de Waert die gelegen is voor Arckel op de Ling, zoals zijn vader Koen Gysbrechtsz  van de heren van Arkel in leen gehouden heeft. (met brief dd 1397-06-17 van de heer van Arkel waarin staat dat hij dat aan Koen verleend had,vgl 1391-05-21). De hertog beleent hiermee vervolgens Dirck Lambrechtsz van Kedichem",R.A.H. Coll Aanw 57 fol 412v,,
1012546,1421-11-03,"Arkel, van","hertog Jan geeft aan Godschalck Herberensz van Buchoven, clerck in onsen cancelrijen, 14 morgen van de 21 morgen die hij van hem als heer van Arkel in leen houdt, gelegen in de parochie van Hoirner in de Groten Waert van Arkell ten vrijen eigen",R.A.H. Coll Aanw 55 fol 47/Reg privilegia 1420-1433 fol 18,presentibus: heer Francone de Bersela en Florencio de Arckel [=van Kyfhoek],
1012547,1422-10-20,"Arkel, van","hertog Johan geeft aan de cureit van Arkel consent om namens de papelike provende aan te tasten 8 hont land gelegen tussen Gorinchem en Arckell, ""alsoo dat in den ouden boecken ende reghisteren tot Arkell geschreven staet datse der papelicke provende voirs toebehoert""",R.A.H. Coll Aanw 55 fol 96v,,
1012548,1421-11-11 -1422-11-11,"Arkel, van","rekening rentmeester Arkel: ""noch gecoft tegen Dirck den bastert van Arkel een groot molenijser, om te besigen daer mens te doen mochte hebben 1 croon, 1 Arnh gld, tesamen 3 pond 8 sc 8d""; regeling van de tol van Gorinchem: ""ontfanck eert van vreemden oged: item Gheret van Arkel met 2 kuijpen weetd... 11 gr""",Rekening Arkel 1421-1422,,
1012549,1422-11-11 - 1423-11-11,"Arkel, van","rekening  rentmeester Arkel: ""van dijckaedsen etc. Item Jan heren Janssoen van 8 roeden dijcs in de Wyell buten Goddenpoirt op ten dijck te maken die minen ghenedigen heere toebehoert, van der roede 7 leeuwen, facit 26 sc 2d""",Rekening Arkel 1422-1423,,
1012550,1423-08-29,"Arkel, van","de bastaardbroers Dirc en Ott van Arkel, met hun medeplegers aan de doodslag op Bronijs Woutersz, krijgen een vrijgeleide tot Pasen toe",R.A.H. Coll Aanw 77 fol 179,,
1012551,1425-10-10,"Arkel, van","vrijgeleide voor heer Johan van Arkel met 40 personen tot Kerstmis e.k. behoudens dat hij zich niet zal begeven binnen ter Goude, Schoonhoven en Oudewater",R.A.H. Coll Aanw 80 fol 2,,
1012552,1425-10-29,"Arkel, van",Jan van Arcle heer tot Perpont beleent Ermgaert Aelbaren Herberenszdochter met 14 hont land gelegen in het westeinde van Beijersroede tot een recht erfleen,R.A.H. Coll Aanw 115 Caput Arkel fol 103,"onse trouwe mannen van leen: heer Aernt van Sconouwen, ridder, Henrick van Sevenbergen, bastaert",
1012553,1425,"Arkel, van","Stadsrekening van Nijmegen: - Johan Puls en Sander  twee dagen gereden om sheren will van Arkel; - idem 3 dagen Sander en W. van Doenen; -  Henric van Galen, Sander en Willem van Doenen gereden naar Lobede an onsen genedigen heer; - Jan van Bronchorst en Willem van Doenen te Arnhem en Rosendael naar de heer van Arkel; - Willem van Doenen mitter ridderschap, alles met bedragen van kosten",Stadsrekeningen van Nijmegen dl I p 262,,
1012554,1425,"Arkel, van","Stadsrekening van Nijmegen: ""kosten voor de heer van Arkel geschenct 3 amen 4 veirdel wijns etc.; idem de heer van Arkel, die ridderschap en de stede int Raithuijs geweest gedroncken 6 quarter malvesien 2 ½ meuwe te broide; idem den here van Arkel geschenct die 5 sc van sijnre burgerscap etc...; idem de heer van Arkel en de praist van Aken die int Raithuys waren etc.. Onsen scriveren want se dit jaer voel arbeits ende onleden van schriven gehadt hebben, sunderlinge omb sheren will van Arkel, geschenct 12 sc, vz 18 Rk gld""",Stadsrekeningen van Nijmegen dl I p 267 en 292,,
1012555,1426-01-13,"Arkel, van",Jan van Arkel beleent zijn neef Jan van Huekelem van Ackoy bij dode van diens vader Herbaren van Huekelem  met de grote korentiend te Borchmalsen en de koppeltiend het land van Buren; vgl 1363-11-10,Kroniek Hist Gen dl VIII p 293/Arch Mathenesse,"getuigen: Gysbert van Diemen, Hubrecht van Soelen",
1012556,1426-07-10,"Arkel, van","Dirk de bastaard van Arkel, hofmeester van Jan van Arkel, rekening archief Buren wat de heer van Arkel ""ut sijns zelfs buijdel"" gegeven heeft: heer Jan van Arkel reisde na zijn vrijlating uit Sevenbergen,  van Brussel (waar hij geruime tijd in de herberg de Spiegel vertoefde) over Eeklo, Sluis, waar hij met de hertog van Bourgondië overvoer naar Zierikzee, Rotterdam, Delft (16 juli waar genoemd Jan van Ravestein), Leiden, Haarlem (hier genoemd Alfaert van Schonouwen, 24 juli) en aankomst op het slot te Oijen op 25 augustus); item Willem de bastaard krijgt 6 cromstraerte. Amsterdam: item gaf mijn heer Otto de bastaard 10 Holl sc, daer hi mijnen lieven heer bewisinge af doen sal. Op 23 augustus voer mijn lieve heer van Aemsterdam tot Herderwijc. Teruggegeven aan Heynric Jan Sandersz die aan heer Jan 500 sc geleegend had, 4 sc. Anthonis, mijns heren clerc en Floris Jansz mijns heren buttelgier",Kroniek Hist Gen dl VII p 60 t/m 70,,
1012557,1426-12-31,"Arkel, van","Peter van den Steene, proost van Oudmunster te Utrecht beleent heer Jan van Arkel met de heerlijkheid  Haestrecht, Everdingen op Outena, geheten die tienhoven strekkende uter heerscappijen van Hagensteyn aen Lange Bolgerien, belend: de heer van Culenburch en de heer van Vianen; - een akker land te Everdingen in Hagensteyn strekkende van de Leck aan de Hautenaeschen wech, belend boven: Herman van Everdingen en beneden: Jan van Arkel",Matthaeus: Analecta dl V p 236,Claes Boerman Jacobsz en Willem van Kessel Claesz,
1012558,1426,"Arkel, van","Stadsrekening van Nijmegen: Willem van Buren met een brief aan de heer van Arkel te Ouyen, 16 meuwe, des vridaghes nae Bonifacii",Stadsrekeningen van Nijmegen dl I p 312,,
1012559,1427-01-16,"Arkel, van","Jean d'Arkel renonce le pays de Malines en faveur de son cher cousin Jean de Wesemael (il déclare tenir du duc de Brabant: t land van Cleve bij Mechelen met de dorpen van Berlaer, Putte, Wavere, Bersele, Rymenam, Boedenheijden, Schrijeck, Groetloe, Aertselaer, Scelle, Nijele, Waerloes en een gedeelte van Contick, van Duffle, met de heerlijkheden)",Navorscher 1889 p 6,,
1012560,1428-08-05,"Arkel, van","Johan heer tot Arkel, beleend met het land en de heerlijkheid van der Leede en met de stad Lederdamme en de heerlijkheid Schoonrewoerde; item alle landen die hij van het Sticht houdt ",R.A.U. hs no 1875 Prob L hs van Buchell fol 51 nota 25b uit leenboek van bisschop Sweder van Culemborg blijkbaar,"Johan heer tot Culenborch, ter Leede en Weerde, Gelmer van Apeltorn, Johan van Apeldoorn heer Hendriksz, Wessel van Everdingen",
1012561,1428-04-03 en 1462-03-26,"Arkel, van",Jan van Arkel heeft Floris van den Tempel Florysz beleend met een tiende gelegen in Nu Leckerland en de ander in Bleskensgrave,R.A.H. Coll Aanw 93 fol 4 achterin,,
1012562,1428-08-09,"Arkel, van","Johan van Arkel heer tot Pierpont beleent Claes van Haestrecht, onze neef, met een stuk land geheten ""het Leen"", gelegen in het land van Haestrecht, groot ±  13 morgen, belend oostzijde: der Capellen land, westzijde: de oude wateringe (vgl 1393, 1487-06-27 en 1521-08-31)",R.A.H. Coll Aanw 108 Arkel fol 49v; R.A.H. Coll Aanw 115 Arkel fol 80v,"mannen: Jan van der Donck, onze neef en Gysbrecht van Diemen",
1012563,1428-08-25,"Arkel, van","Johan van Arkel heer van Leerdam en Schoonrewoerd sterft te Leerdam, oud 65 jaar",Kemp p 238,,
1012564,1428,"Arkel, van","Stadsrekening van Nijmegen: Profesto petri: Deric van Herpen tot Persingen an den here van Arkel, 5 meuwen  ","Stadrekeningen van Nijmegen dl II p 21, 22",,
1012565,1430-02-18 (1431),"Arkel, van","Comptes des droits de reliefs: Pays de Clèves, près de Malines, relevé a Bruxelles par Arnoul duc de Gueldre et de Juliers, ensuite du décès de Jean d'Arkel son grandpère",Inv des archives de la Belgique 1870 dl I p 375,,
1012566,1431-10-28 (1429),"Arkel, van","Jan van Beesde Olifiersz: 4 morgen land in Enspijc op Boninchoven, belend tussen het land van de kerk van Enspijck en heer Henrick die bastaard van Arkel met Jan die Hark","A.R.A. Leenkamer 117 B Reg Charolais, inliggend leenregister Asperen fol 12v",,
1012567,1431-11-25,"Arkel, van",hertog Arnold van Gelre wijst aan Johanna en Isabel bastaarddochters van zijn oom Willem van Arkel 30 R gld jaarlijks uit zijn tol te Zaltbommel in levenslang vruchtgebruik,"Herald Bibl Nieuwe Reeks I p 3/Nyhoff: Gedenkw IV no 89, boek bij Charters no 3, la F fol 50, 51/Nyhoff: Oork I no 260","onder medebezegeling van Evert van Balveren, tollenaar te Zalt Bommel",
1012568,1434-01-13,"Arkel, van","Johan van Arkell heer tot Hokelum oorkondt dat Wilhem heer ten Berge, Bylandt en Hedell van hem teruggekocht heeft het dorp Millingen in den Duffel met het gericht",Arch Huis Bergh Reg 441,,
1012569,1433-1434,"Arkel, van",schotboek van Hoorn: Claes van Erkels wijf 2£ ; Claes van Erkels dochter Katrijn 1£ ,Schotboek Hoorn p 63,,
1012570,1434-06-28 - 1435-06-28,"Arkel, van","Rek van de rentmeester van het land van Arkel: de landhuur op Bloclant: ""item after den ouden wiel een weer lants, verscoot men in den verscotbouc voir 13 morgen 2 hont, ende men verhuert voir 10 morgen, des houdt den camp an den beempt 4 morgen 4 hont huerde Jan Jacobsz van Arkel den morgen om 1¼ Wilh scilt""",A.R.A. Graf Rekenkamer van Holland rek 2154,,
1012571,1434,"Arkel, van","Florens van der Dussen, heer van der Dussen, Aertswoude, Hage, bekleedde verscheidene ambten in Dordrecht tussen 1434 en 1456 x Catharina Uden,  x Anna van Arkel bastaarddochter van Willem van Arkel, x Elisabeth van Varik",Kok: Vad Woordenboek dl 13 p 58 stamtafel/Van Lennep en Hofdijk: Merkwaardige Kast V p 123,,
1012572,1435,"Arkel, van","heer Arent van Leyenburg, ridder x Heylwig van Arckel, hieruit: Johanna van Leyenburg, vrouwe van Leyenburg 1435 x heer Dirck van Swieten",Geneal Herald Bladen III p 435 en 434,,
1012573,1436-02-19,"Arkel, van","Roever van Bolk, Jan Roever van Bolk, Jan, Dirk, Wouter en Steven van Grootveld, Gerit Krauwel, Alard van Wese en Jilis van Maerten Dirksz door de Raad der stad Utrecht ter dood veroordeeld als gevangen eedgenoten van Jan van Arkel heer van Heukelom, die een aanslag tegen Utrecht had gesmeed, op 1436-02-19 onthoofd","Navorscher jg 1877 p 515; Utrecht Jaarboek I 470, Burman",,
1012574,1436-04-17,"Arkel, van","verbondbrief Ridderschap van het kwartier Nijmegen: Johan heer tot Culenborch, ter Leck, Derick van Bronchorst, heer tot Batenborch en Anholt, Johan van Arkell, heer tot Hoklem, Johan heer tot Broichusen, Werdenberg en Amerzoyen, Derick van Byland, ridders, Reynalt heer tot Oy, Johan van Groisbeke, here tot Homen, Malden en Beeck, Willem van Druten, Johan van Benthem here tot Spaldorp, Johan van Rossem heer Johansz, Bertout van Gent heer tot Luenen, Balthazar van Buren, Ot van Asperen van Vuren, Ot van Bylant, Gysbert van Ranwick, Willem van Ysendoren Alertsz, Rutger van Galen, voor het kwartier van Arnhem: Ot van Hoekelem en Johan van Hoekelom","Nyhoff: Gedenkw IV no 158, p 130",,
1012575,1436-06-03,"Arkel, van","huwelijksvoorwaarden tussen Andries Yseren en jvr Wilhelma van Arkel, de natuurlijke dochter van Willem van Arkel","Grafzerken in Gelderland R.A. Muschart, dl I p 119/Nyhoff: Gedenkw IV Regest no 159","Johan van Geerde, Andries van Yseren Alphertszoon, ter ener zijde en Pieter bastaardzoon van Jan heer van Egmond en Ysselsteyn, Willem zoon tot Egmond en Ysselsteyn ter andere zijde",
1012576,1436-06-03,"Arkel, van","hertog Arnold van Gelre erkent aan Andries Yseren schuldig te zijn 3000 Arnh Reinaldus gld, waarvoor hij de watertol te Zutphen van de stad had ingelost, voorts 200 Rijnse gld aan geleend geld en nog 1000 R gld, die de hertog hem als huwelijksgoed voor zijn bastaardnicht de jvr van Arkel had toegezegd en verpandt hem daarvoor de genoemde tol; 1436-12-27: verhoogd tot 500 gld ","Nyhoff: Gedenkw IV no 160 fol 141 en no 163/Pand en Renteverschrijvingen No 3 La C fol 2, 3",,
1012577,1436-09-10,"Arkel, van","hertog Philips geeft Otte de bastaard van Arkel, zoon van Jan van Arkel, 100 Pieters gld per jaar uit het rentmeesterschap van Gorinchem en Arkel",R.A.H. Coll Aanw 100 fol 54,,
1012578,1436,"Arkel, van","13 hont land en zeven hont in het kerspel van Deyl, ontvangen door de bastaard van Erkel, geheten Ravensteen",Reg Leenakten stuk 11 p 572,,
1012579,1436-10-23 - 1438-02,"Arkel, van","het slot te Gorinchem. Rek van de rentmeester van het land van Arkel. De tienden te Gorinchem: ""item op die oude hofstat buten Gorinchem, dair t slot plach te staen, sijn geseijt [=gezaaid] omtrent 2 ½ morgen koirns, die thiende dairut coft Jan van den Werve om 2 ½ Wilh st""; - Otto de bastaard van Arkel betaald van zijnen manleen 100 Pieters per jaar. Dezelfde post komt voor tot en met 1473/1474",Rek Rentmeester Land van Arkel no 2157 en volgende t/m 2209,,
1012580,1437-05-16,"Arkel, van","Jan van Aerkele zoon van Gillis, van Ghent, wordt poorter van Brugge; 1439-06-1&:  wordt Clais van Erkele zoon van Gillis, van Ghent, poorter van Brugge",Indices Brugse Poorterboeken 1434-1450 p 236 en 298,,
1012581,1439,"Arkel, van","1 ½ morgen 26 roden land in het gericht van Borchmalsen op de Calenbergh, belend door Herberen van Hoekelem van Ackoy en Maes Hubertszoon, welk leen de heer van Arkel in leen hield, geerfd door Gerrit Tielkens op zijn zoon Johan Gerritszoon",Reg Geld Leenaktenb 10e stuk p 555,,
1012582,1442-08-29,"Arkel, van","schepenbrief van 's Hertogenbosch: overdracht  van twee erfpachten van 1 ½ mud rogge uit land genaamd de Hoeve onder Velthoven, parochie Zoemeren etc en 1 mud uit huis c.a. te Zoemeren, door Henricus van Arkel, zoon van wijlen Henricus van Arkel, aan magister Arn. de Weilhusen tbv het klooster van Porta Coeli",Inv Huisarchief Helmond regest 229,,
1012583,1443-11-22,"Arkel, van","Rek Rentmeester land van Arkel 1443-02-1444-02: schepenen van Gorinchem Jan van Gellinchem en Geeryt Diericxz, oorkonden dat voor hen kwam Jan van Woelmont, rentmeester van het land van Arkel, gemachtigd door de jhr van Gaesbeke, en verhuurde aan de heer Arnt Jansz priester, tbv de besloten zusters van Sinte Agneeten binnen Gorichem, ""een hofstat alsoe die gelegen is in den lande van Arkell geheeten die oude hage off die oude hofstat t Arkell"", gelegen is tot Arkel bij den damme binnen de dijk met 6 ½ morgen land",Rek Rentmeester Land van Arkel no 2163,,
1012584,1444-09-17,"Arkel, van","Johan van Arckell, Johan van Gelre van Zinderen, Johan van Dolre, Willem van Aller, Derick van Herde, Gysbert van der Hoeven, Ansem van Aefferden, Roloff Vonck van Ewick, Willem Noerdinck de oude, Gerit Wolbertsz zijn schuldig aan de stad Arnhem 1000 R gld, rente 65 R gld per jaar, af te betalen over 4 jaar",Inv Oud Arch Arnhem Regest 844,,Arnhem
1012585,1444-09-17,"Arkel, van","Johan van Arckell, Arnoldus van Ghoer, Gerit Tailholt, Gerit Ruysch, Derick van der Kuyle, Willem Noerdinck de jonge zijn schuldig aan de stad Arnhem 499 R gld terug te betalen over drie jaren onder verband van leisting bij niet nakoming van hun verplichtingen",Inv Oud Arch  Arnhem Regest 843,,Arnhem
