id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1171187,1554-12-16,"Rijnesteijn, van","Reynoult heer tot Brederode beleent na opdracht door Walrave van Brederode genaamt van Rynesteijn, diens broer Arent van Brederode van Rynesteijn met de goederen en hofstede van Rynesteijn gelegen in eht land van Arkel op Middelcoop, behalve de lijftocht van Anna van Lennep, weduwe van zijn oudste broer Reynoudt de bastaard van Brederode",R.A.H. Coll Aanw 467 fol 15/Leenregister Brederode,,
1171188,1564,"Rijnesteijn, van",Arent van Rynestein wordt luitenant-houtvester en slotvoogd van Teylingen,Van Lennep en Hofdijk: Merkwaardige Kasteelen dl VI p 179,,
1171189,1569-02-26,"Rijnesteijn, van",Arent van Rynestein x Maria van Alckemade; hij is gegoed in de Bergermeer en in het land van Vianen,R.A.H. Coll Aanw 156 Caput Vianen fol 26,,
1171190,1605-08-12,"Rijnesteijn, van",Bathazar van ryensteyns erfgenamen belend van het goed Ten Zijl bij Cothen,Ned Heraut jg 7 p 4/R.A.U. Domproosdij Leenregister dl D 135 fol 36,,
1171191,1619-01-13,"Rijnesteijn, van","ondertrouwregister Amersfoort: Diderik van Reynesteyn en Weyndelmoet van Vanevelt; 1667-03-08: Arent van Oldenbarnevelt, weduwnaar van Margaretha van Rynesteyn en Johanna Johan, jongedochter van Groningen","Ned Leeuw jg 1917 p 212, jg 1916 p 150",,
1171192,,"Rijnesteijn, van",genoemd: Burchen (Zyborch) van Rynesteijn x Pieter Ruysch,Navorscher jg 1880 p 624/Geneal Herald Bladen VIII p 281,,
1171193,1696-06-11,"Rijnesteijn, van","trouwt te St Anne: Jan Reynesteyn, jongeman van Dordrecht met Maria van Zevenbergen, jongedochter van Sluis; 1731-05-04: hertrouwt heer Cornelis van Affelen, van Sluis, weduwnaar van Maria van Reynesteyn","Alg Ned Familieblad 1889 p 17, 202/Trouwregister Sluis ",,
1171194,1303,"Rijneveld, van","getuige no 47) voor de bisschop van Utrecht: Werenboldus de Rynevelt, miles",Van Mieris II p 38,,
1171195,1350-09-05,"Rijneveld, van","aanhanger van keizerin Margaretha: Traveijs van Rynevelt, ridder",Berigten Hist Gen III p 107,,
1171196,1385,"Rijneveld, van",borg voor Gysbrecht van Nyenrode: Gerrit van Rynevelt,Berigten Hist Gen IV p 15,,
1171197,1526~,"Rijneveld, van","jvr van Rynevelt, bastaard, vermaakte haar erfenis bij testament aan Dirk van Zuylen heer van Zevender, die de erfenis ongehinderd kon aanvaarden ""onlangs"" in het land van Woerden",Grote Raad Mechelen Beroepen Holland dl I dossier 57/1 sub 3/e,,
1171198,1300~,"Ringenberg, van",tienden van Hamminkeln: dominus de Rincgellenberch de bonis super Campum 3 mal siliginis et 6 mod ordei,Quellen Stift Xanten p 417,,
1171199,1380,"Ringenberg, van","uitgaven bursa Xantensis: pro quarta vini propinatis et expositis in compositione cause inter Gerardum de Ringenbergh et capitulum, 11 sol 8d",Quellen Stift Xanten p 239,,
1171200,1400-1415,"Ringenberg, van",20 maldratis sitis in parrochia Ginderick: Henricus de Ringhenbergh est manuatus,Quellen Stift Xanten p 365,,
1171201,1450~,"Ringenberg, van","in parrochia de Bislick: de bonis Hystenbrueck: ad que Gerardus de Jokeren cum prima, Johannes de Ryngenberg secunda, Katharina, uxor Johannis cum tertia",Quellen Stift Xanten p 43,,
1171202,1450~,"Ringenberg, van","in parrochia de Meer et Haffen: de bonis Averlaeke: Swederus Ringenberg cum prima, Theoderica, uxor ejus, 2e et Swederus eorum filius 3e manus",Quellen Stift Xanten p 39,,
1171203,1460~,"Ringenberg, van","bona toe Averlaeck sita sunt toe Lunnycholt habet Swederus de Ryngenbergh de Wesalia, annuatim 1 ½ scutum antiqum",Quellen Stift Xanten p 49,,
1171204,1460-1461,"Ringenberg, van","recepta de curtibus: de curte in Meer [Mheer] quam Tilmannus Evertz colit, 6 flor Ren per Henricum de Rengenbergh","Quellen Stift Xanten p 21, 23",,
1171205,1470~,"Ringenberg, van","curtis Ginderich: 20 maldratis terre sitis in parrochia de Gynderick, 5 sol; 1e Henricus de Ryngenborch, 2e Gotfridus de Goterswick, anno 1469, die beate Lucie",Quellen Stift Xanten p 378,,
1171206,1472,"Ringenberg, van","tyns te Rees: Henrick Koick, nu dochter Grieta van Ryngenberch 2 mal haveren Xant, en Griet van Ryngenberch, 14 d","Quellen Stift Xanten p 499, 500",,
1171207,1477,"Ringenberg, van","Heberegister der Pension Bislick, Scutwick: Evert Ryngenberch 6 vat 1 schepel tritici, 2 mal gerst, 3 mal haver, 12 d",Quellen Stift Xanten p 496,,
1171208,1209,"Rijningen, van","Rodolph over de Vecht  heeft opgedragen aan de abdij Marienweerd 4 hoeven bij Werdorp, dicht bij  Henricus de Amersfoort, die hij in leen hield van de bisschop van Utrecht; getuige o.a. Elya de Ruminghe",Cartul Marienweerd no 21,,
1171209,1226,"Rijningen, van~","Otto, bisschop van Utrecht, oorkondt de uitspraak in het geschil tussen de graaf van Goye en het kapittel van St Marie over de tienden te Houten, onder de getuigen: Philippo [van Rijningen ?]",Van Mieris I p 204,,
1171210,1240-03-28,"Rijningen, van","de abdij Oostbroek verpacht voor 2 £ Utrechts per jaar aan Philippus de Rijningen, ridder 40 mansos in silva Westerwolt [Woudenberg ?] bij de curtis Hengescoten; verder genoemd: terram vocatur Kokelhoeve et aream in Wycke, que fuit Hermanni Tengnagell  (vidimus 1307)","Codex Dipl Neerl 2e Serie dl 4 afd 2 p 10, 11",,
1171211,1248-07-08,"Rijningen, van","de broers Philippus en Otto de Rininghen, milites, getuigen voor de bisschop van Utrecht",Arch Aartsbisdom Utrecht dl 18 p 135,,
1171212,1257-06-12,"Rijningen, van","de graven van Vlaanderen en Gelre doen uitspraak in het geschil tussen de bisschop en de stad Utrecht ter ener, en Floris voogd van Holland, Gysbrecht van Amstel, Ghilebertus de Goye, Gerardus Spiering, dominus de Buren, Hubertus de Cats, Henricus de Almelo, Philippus de Rinninghe, Ghilebertus de Hamestelle, Simon de Harlem, Gilebertus de Hamestelle, Henricus de Lecke, Harenstus de Wulven, Arnoldus de Foresta canonicus, coadjutores van heer Floris, ter andere zijde. Tevens als tegenstanders van de bisschop genoemd: heer Ricoudus, ridder en Henricus de Burglo. Verder genoemd: Splenderus de Lensloet en Scinte.   Ghilebertus de Goye en Ghilebertus de Hamestelle en hun vrienden moeten barrevoets en in rijen naar de St Martinuskerk te Utrecht gaan  ",v.d. Bergh II no 28,,
1171213,1259-11-07,"Rijningen, van","de bisschop van Utrecht oorkondt dat Gysbrecht de Goye, miles, tiende te Zeist aan het klooster Oostbroek verkocht heeft; met zegel van o.a. Philippus de Ryningen",Codex Dipl Neerl 2e serie dl 4 afd 2 p 23,,
1171214,1265-10-10,"Rijningen, van","de bisschop van Utrecht oorkondt dat Werenboldus de Vechten, ridder, 9 morgen te Vechten, Maerschalckerweerde [onder Houten], die hij van hem in leen hield,  aan het klooster Oostbroek verkocht heeft en hem daarvoor goed in Zeist en Ulsen [Twente], domum apud Hilten, en land in Burgh bij Hilten heeft opgedragen, en vervolgens weer in leen ontvangt van de bisschop; onder de zegelaars: Philippus de Ryninge","Codex Dipl Neerl 2e serie dl 4 afd 2 p 23, 24",,
1171215,1285-10-27,"Rijningen, van",heer Elias van Ryningen hield van de heer van Amstel in leen al zijn goed te Zeist,Bijdr Hist Gen 1901 p 157/Reg EL 5 fol 33r,,
1171216,1286-07-22,"Rijningen, van",enige Stichtse edelen oorkonden dat Hendrik en Diederik Burrekin van Amerongen enig land aldaar aan de graaf van Holland in eigendom kunnen overdragen; onder de zegelaars: Elias de Rinnighen,v.d. Bergh II no 590,,
1171217,1293-05-07,"Rijningen, van","nr 19) Elyas van Rininighe, ridder, zegelt een akte inzake een verdrag tussen Floris V  en de bisschop van Utrecht",De Raadt III p 230/v.d. Bergh II no 845,,
1171218,1294-01-31,"Rijningen, van","Jan, bisschop van Utrecht, maakt het dorp Gein tot een stad; onder de getuigen: Elias van Rijningen, ridder","Van Mieris I p 557, 558",,
1171219,1392-07-17,"Rijningen, van","leen van Vianen: Bertrada, dochter van Pieter van de Beyert, weduwe van Wouter van Rijningen beleend met een hofstede in Beusichem met voorhof en berg; 1423-11-30: Maarten van Ryningen; 1434-02-25: Bernard van Tull na overdracht door Maarten van Ryningen",Ons Voorgeslacht 04-1986 p 286,,
1171220,1353,"Rijng, van","genoemd: Herman van Rijng, knape van de graaf van Holland en nageslacht",Batavia Illustrata bl 1206,,
1171221,1264-09-11,"Rijnsburg, van","Aleid, vrouw van wijlen Jan van Avennes beleent Jan van Rijnsburg en zijn erven met een hoeve bij het kerkhof te Nieuw Schiedam",v.d. Bergh II no 116,,
1171222,1338,"Rijnsburg, van","ontvangen van den elsenhout dat verkocht was omtrent het huis te Teylingen: Jan van Reynseborch 7 sticke, 26 sc 6d",Rek Houtvester Holland dl VII p 108,,
1171223,1375-09-08,"Rijnsburg, van","Claes Hoyt geeft aan Lysebeth Willaem ver Baertenzoonsdochter in erfhuur de helft van drie hofsteden te Haarlem, gelegen in het Zadeland, den Broec genaamd; - Hendrik van Loomaetsen geeft aan Lysebeth Willem Jan ver Baertenzoonsdochter in erfhuur de helft van drie hofsteden, gelegen in het Zadeland, den Broec; - Claes Jansz van Reynsburch geeft in erfhuur aan Aerland Willem Jan ver Baertenzoonsdochter een gedeelte van een hofstede gelegen als voren; - Clays Hoyt geeft aan Aerland in erfhuur een aandeel in drie hofsteden gelegen als voren; - Claes Jansz van Reynsburch geeft in erfhuur aan Machteld van Outshoorn vrouwe van Raephorst een gedeelte van een hofstede gelegen als voren",Inv Archief Haarlem I no 2126-2130,,er staat in de zeer slordig gedrukte inventaris steeds Willem van der Baertensoonsdochter; bedoeld zijn waarschijnlijk Elisabeth en Aarland Willem Jan ver Baertensoonsdochters
1171224,1446-03-07,"Rijnsburg, van","boedelscheiding tussen Clemeynse Jansdochter van Reynsburcht, haar man Clais Willemsz [van der Burch] en Diert Dircxz en zijn vrouw  Machteld Jan van Reynsburchtsdochter en hun drie kinderen: Griete Diertsdochter vrouw van Pieter van Berendrecht, Hillegond Diertsdochter en Geertge Diertsdochter",Kenningboek Leiden A fol 206/Ned Leeuw jg 1915 p 103,,
1171225,,"Rijnsburg, van",genoemd: Willem van Rijnsburg x Clara van Renesse van der Aa,Batavia Illustrata bl 1065,,
1171226,1418,Rijnsche,"Bernt van der Heyden dit Rijnsche, homme du duc de Clèves comte de la Mark",De Raadt II p 54/Düss Cleves Mark no 756,,
1171227,1352-11-12,"Rijnsche, de","hertog Willem oorkondt dat Margriete Dieric Rijnschendochter hem opgedragen heeft omtrent 27 morgen in Maseland, waarvan 20 morgen in Rijnsken hoeve liggen en zij van ouds van hem hield, en 7 morgen tussen twee sluse vliet in Maselant, die zij van heer Jan van Pollanen hield, tbv Jan Bogge, die er vervolgens mee beleend wordt",A.R.A. Leenkamer 32 Copie fol 24v,,
1171228,….,Rinsche,"dominus Godefridus de Loyt, can Xanct, legateert een rente van 2 sol ex domo et area Henrici Vogel, in platea Blindestege te Xancten, nunc Theoderici Rense, nunc Gerardi Beeckman, nunc Drude Goswini",Memorien Stift Xanten p 289,,
1171229,1300~,Rinsge,"restantia in Kirchellen: de bonis Rinschen 6 vasa siliginis, 14 ½ d",Quellen Stift Xanten p 481,,
1171230,1300~,Rinsge,"decima in Bislick ex Varnem: filia Arnoldi Rinsge de bonis Snegels 2 vasa tritici, mal ordei et mal avene; filia Arnoldi Rinsge de bonis Plumersheym 1 ½ vas tritici et 2 ordei; ex Wisscel: filia Arnoldi Rinsge vas tritici et 1 ½ vas ordei; de braseo halsspillegemalt in Bislick: dictus Runsghe, 2 ½ mal","Quellen Stift Xanten p 412, 413, 415",,
1171231,1325~,Rinsge,"Borcow et Herderinchusen: bona des Rynschen to Hergetinchusen 6 vasa siliginis, 14 ½ den 4 troch",Quellen Stift Xanten p 473,,
1171232,1394,Rinsche,"census in platea Pontis te Xanten: de domo Lane nunc Alberti de Heiden 4 sol (nunc Johannis de Holt) nunc Aleidis Rijnsche, nunc Petrus de Bynen",Quellen Stift Xanten p 320,,
1171233,1400,Rinsche,"census in platea Nederstrate te Xanten: de domo Theoderici Rijnze, 13 ½ sol; de domibus circa forum: Theoderici Renze, 18 den","Memorien Stift Xanten p 265, 258",,
1171234,1400,Rinsche,1 maldratum in Varnemervelde prope agrum Thome Rynssche; 1 modiatum prope domum Thome Rynssche,Memorien Stift Xanten p 244,,
1171235,1404,Rinsche,"recepta de curte in Dorsten; Restantia in Kirchellen: de bonis Rinschen 6 vasa siliginis, 14 ½ d",Quellen Stift Xanten p 481,,
1171236,1424,"Rijnsche, de","dominus Reynerus de Rynsche, commendator domus Wesalienum ordinis St Joh Jerusolumitani; Hamwinckel: de bonis ten Sande, 2 sol; Connegondis uxor Henrici des Rynschen; item de bonis ten Rade alias Plangengriet, 2 sol; eadem Connegundis predicta","Quellen Stift Xanten p 516, 521",,
1171237,1438< ,"Rinsch, de",de bonis up den Steenbergh trans Rhenum in Bislick: - 3 mudsayt an den Groenen Brynde tussen Henrick van Galen en Bernt Rynsch; - ½ maldersaet over den grave tussen Maesdye Rynsche en Henneken Goltsmit; - ½ maldersaet ingen Juickern [Jokeren] tussen Maes Rynsch en de heren van Xanten,Quellen Stift Xanten p 329,,
1171238,1450~,"Rijnsche, de","in parrochia Hamwinckel: - de bonis then Holte en Rosendael, Gysbertus de Rijnsch cum prima en zijn broer Otto cum secunda; in parrochia Bisslick: de bonis ther Poerten: - Thome de Rijnschen, zijn zoon Arnoldus verkoopt het aan Theodericus de Bellinchoven; - Arnoldus qui ista bona vendidit in brevibus annis, fuit juratus curtis in Meer et solvit istam pennonem annuam prescriptam","Quellen Stift Xanten p 41, 43",,
1171239,1460~,Rinsge,decima in Varnem: - filia Arnoldi Rinsge de bonis Snegels; - de bonis Plumersheym 1 ½ vas tritici et 2 vasa ordei; ex Wiiisscel: filia Arnoldi Rinsge vas tritici et 1 ½ vas ordei,"Quellen Stift Xanten p 412, 413",,
1171240,1470~,Rinsche,"officium camere Xantense: in parrochia Bislick de bonis in Varnhem, Thome Rynsche Arnoldi, filii ejus, et Conegundis ejusdem filie, uxoris Theoderici Loef, 30 d leves",Quellen Stift Xanten p 386,,
1171241,1477,Rinsche,"inkomsten Pension Bislick, Varnem: Maes Rijnsschen ""guey 3 schepel tritici en 2 spit, 7 ½ schepel gerst die ic niet en boer""","Quellen Stift Xanten p 492, 493",,
1171242,1297-01,Rijnvisch,"de graaf betaalt Philippus Rynvisch 900 £ ""pro vestibus ipsous et familie""",Bijdr Hist Gen 1901 p 283,,
1171243,1346-06-01,"Rijp, van","lenen in het baljuwschap van Kennemerland: - Reyner Gheretsz 8 maden gelegen te Akersloot, belend noord: Willem van Ripe, zuid: Willem Yenenz",Bijdr Hist Gen 1901 p 248,,
1171244,1351-04-22,Rijpen,"Clays Riepen Claysz houdt 10 morgen 3 hond en 32 roeden op ten lieven Hille in Zwindrecht in Aper Scobbelandsz ambacht, die heer Willem van Duvenvoorde verbeurd heeft",Nibbelink no 50,,
1171245,1396-10-31<,"Rijpen, van",Reyner Doevensz kinderen die hij had bij Claren Willem van Rypsdochter en zijn zoon Doeven worden gedagvaard om verantwoording af te leggen over de breuken van hun vader en de klacht van Lubber Lubbertsz,Rechtspraak Graaf van Holland II p 239/Memoriale B.E. 1395-1399 fol 18,,
1171246,1405-02-11,"Rijpen, van","verzoening over het voorgevallene in Haarlem met Tybout Riepen, tegen betaling van 20 nobels; 1407-02-12>: Zybout van Ripen","Rechtspraak Graaf van Holland II p 202, 227",,
1171247,1409-11-02,"Rijpen, van","Gheryt Minneken, Voppe Hugenz, Jan Louwe en Willem Rijppe moeten naar den Hage komen, ""ende ist sake dat mijn genadige heere voirs bevijnden kan dat sij gebruect hebben ander molen 't Akersloet soe sullent sijt beteren, ende vijnt mense niet brueckich so sullen sij quyt wesen""",Rechtspraak Graaf van Holland I p 138,,
1171248,1410~,Rijep,"leenregister Culemborg: - Gheryt van den Lo het goed in der Eijndwijc en in Eijmbrichaven, gelegen in het kerspel van Meensel (beleend: Diric Rijep); - Geryt van den Lo het goed te Ebbinchoven, en het goed in der Eyndwijc, na Geryts dood is Diric Rijep beleend","Leenregister Culemborg fol 19v, 38v",,
1171249,1422~,"Rijpen, van","hertog Jan beveelt Tybant van Rypen, scoenmaker, wegens het oproer in Haarlem, in den Hage in gijzeling te gaan totdat hij uitspraak zal hebben gedaan; onder degenen die te Brielle in gijzeling moeten gaan, komt nogmaals Tybant de Scoenmaker voor",Van Mieris IV p 630,,
1171250,1640-08-23,Rijp ,"losrenten kantoor Alkmaar: verschijndag 09-03, Johan Steenhuijs Rijp fl 600 - fl 24; 1641-02-22/03-07: Johan Steenhuijs Rijp, idem",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171251,1658,"Rijp, van","Gerrit Aldertsz van Rijp, te Haerlem, vraagt aan de Staten van Holland venia aetatis",Index J.A. Jaeger p 73,,
1171252,1361-1393,Rijp,"Claijs Rijp houdt het huis en hofstad te Dordrecht gelegen, dat men hiet Duusborch",R.G.P. Grote Serie no 170 Rek Domein Putten II p 346,,
1171253,1418,"Rijp, van der","Gheryt van der Rijp die de zeevond, zwanen en besterfte bewaard in Overlekerambacht, van zijn roc 3 £ 10 sc",Rek Rentmeester Kennemerland 848 fol 8,,
1171254,1599-1619,Rijp,"vroedschap, schepen van Alkmaar: Jan Jan Arentsz Rijp; stierf 1619-01-19","Bruinvis: Alkmaar no 179 p 12, 29",,
1171255,1619-1630,Rijp,"vroedschap, schepen, burgemeester van Alkmaar: Cornelis Jansz Rijp; stierf 1630-08-23","Bruinvis: Alkmaar no 225, p 19, 29",,
1171256,1640-1654,Rijp,"vroedschap, schepen, burgemeester van Alkmaar: Jan Steenhuis Rijp; stierf 1654-12-01","Bruinvis: Alkmaar no 259 p 19, 29",,
1171257,1647-1650,Rijp,thesaurier van Alkmaar: mr Cornelis Rijp,Bruinvis: Alkmaar p 33,,
1171258,1565,Ripperda,"Wigbolt Ripperda, Groningen, studeerde te Orleans",Bijdr Hist Gen Utrecht dl 34 p 341,,
1171259,1505-1518,"Rijs, van der~","schepen, havenmeester Delfshaven: Jan Costynsz [van der Rijs, zoon van Costyn Robbrechtsz ?]",Bortet: Delft p 118-120,,
1171260,1330-04-02,Rijsperbant,"Theodericus Ryperbant Gerichtsman des Grafen von Cleve ""in den Houwe""",Urkunden des Stiftes Monterberg-Cleve p 19 Regest 67,,
1171261,1158,"Rijsbergen, van",Bernerus van Rijsbergen schenkt aan de abdij van Tongerlo enige goederen in Esschen gelegen,Noordbrabantse Charters p 13,,
1171262,1382-08-28,"Rijsbergen, van","Jan van der Lecke en van Breda, voor zichzelf en voor Gielys uten Campe, Roever [Rover] Roeversz van Rijsberge, Peter van der Daesdonc, die deelgenomen hebben aan de oorlog van Brabant tegen Gelre, schelden de vrouwe van Brabant kwijt ""van allen verlyesen, cost, scade, moyenesse"" ",De Raadt III p 282,,
1171263,1331-03-26,"Rijsenburg, van",Johan van Rijsenburg is met de stad Utrecht in geschil tegen Henrick van der Lecke,Van Mieris II p 512,,
1171264,1392-07-01,"Rijsenburg, van","leen van Vianen: no 704) een viertel land in Outena, belend boven: de nieuwe weg, beneden: Fye, dochter van Jan van der Cule met no 703), 1392-07-01: Wendelmoed, dochter van Hubert van der Cule, gehuwd met Doys Hendriksz; 1420-02-21: Weimke van Rysenburg te komen op Elisabeth, dochter van Gerrit Hendriksz",Ons Voorgeslacht 07/08-1988 p 317,,
1171265,1411-07-10,"Rijsenburg, van","Zweder, dochter van Gysbert van Vianen na opdracht door Wouter de Ridder, beleend met 8 morgen te Odijk, hulde doet haar bastaardbroer Rymer; 1421-03-31: zij draagt het leen over aan haar broer Gysbert Gysbertsz van Vianen van Rysenborch; 1426: dezelfde; 1434-10-17: dezelfde behalve de lijftocht van zijn ouders; 1458-10-17: dezelfde; 1469-10-15: Zweder van Vianen van Rijsenburg, na dode van zijn vader heer Gysbert van Vianen van Rysenburch; 1517-09-15: Gysbert[a] van Vianen na dode van haar vader Zweer van Vianen van Rysenburch; hulde doet haar man Gerrit van Culemborch","Repert Stichtse Leenprotocollen p 250, 251, p 67",,
1171266,1451-10-12,"Rijsenburg, van","leen van Vianen: 6 morgen in Boeikop in heer Arnoutsgerecht, belend boven: Claes Arnoutsz, beneden: de erven Rysenburg, mr Dirc Crol na overdracht door Juttedochter van Ludolf van Jutfaes; 1467-06-16: te komen op Dircs zoon Gillis, belend beneden: erven heer Gysbert van Vianen van Rysenburg; 1492-03-12: Rutger Crol na overdracht door zijn broer Gillis, belend beneden: de erven van heer Sweder van Vianen van Rysenburg; in 1406: waarvan 3 morgen van de kade ingemeten, belend boven: Henric Dircsz, beneden: Hendrik van Rysenburg en Jan van Rumpst",Ons Voorgeslacht 06-1986 p 527,,
1171267,1563-06-05,"Rijsenburg, van","leen van Vianen: ½ hoeve te Boeicop, beleend Abraham van Rysenburg voor Maria Cornelisdocher van Zandwyk na overdracht door Zweder van Zandwyk ",Ons Voorgeslacht 06-1986 p 522,,
1171268,1410~,"Rijsenburg, van","leenregister van Culemborg: - Jan van Rijsenborch 6 morgen op Rijswiker veerstat; latere aantekening: Geryt van den Veen Rumorsz uten Goye 1 hofstat met 1 morgen te Loeric, Toverdam geheten, met het ene eind aan de Rijsgrave en hijzelf belend; hij raagt dit goed over aan Henric van Rysenborch, daarna komt het op Johan de Witte die het overdraagt op Jan Russche","Leenregister Culemborg fol 21, 51",,
1171269,1620-02-13,"Rijsenburg, van","jhr Adriaen Taets van Amerongen maakt zijn testament, waarin genoemd: zijn vrouw Margrieta van Oy, dochter Christina, genoemd naar zijn moeder, zijn zuster Sibilla, gehuwd met jhr Ghysbrecht van Rijsenburch, die met zijn neef Guislain van der Laen voogd en executeurs zullen zijn",Ned Leeuw jg 1913 p 68,,
1171270,,"Rijsenburg, van",genoemd: familie van Rijsenburg,"Batavia Illustrata bl 756, 831, 1205, 1124",,
1171271,1564-06-29,Rijser,Lourens Jansz Rijser wonende te Arnemuiden stelt zich borg voor de magistraat van Zierikzee,Grote Raad Mechelen E.A. Dossiers dl II Dossier 699 sub c,,
1171272,1579-12-10,Rijser,Cornelis Baertsz Rijser vestigt rente op zijn huis en erf te Alkmaar,O.R.A. Alkmaar 310 fol 123v,,
1171273,1767-1788,Rijser,"schepen, secretaris van Alkmaar: mr Hendrik Rijser, afgezet 1788-05-30",Bruinvis: Alkmaar p 29,,
1171274,1581-09-30,Rijser,"Thymen Cornelisz verklaart op verzoek van Claes Ysbrantsz dat omtrent een jaar geleden Claes Ysbrandsz als schoonvader van Tryn Claesdochter, weduwe van Claes Zanen, Dirck Claesz en Jan Rijser als naaste vrienden van Claes Zanen een huwelijkscontract opgemaakt en daarna bruiloft gevierd hebben",Schepenrol Monnikendam 3537,,
1171275,1600,Rijser,"lijst van capitale leningen ten laste van de stad Alkmaar: verschijndag 10-15, de kinderen van Louris Baertsz Rijser, aan de stad fl 150 - fl 6",Arch. Gecomm Raden Noorderquartier Inv 51,,deze lening volgt onmiddellijk na die van 1654-07-03
1171276,1625-10-16,Rijser,"losrenten kantoor Monickendam: verschijndag 10-19, Aaltje Symon Rijsers, fl 100 - fl 4, geemployeerd in de loterij van 1749-04-19; 1639-09-07/09-20: Aeltje Simon Rijsers, fl 100 - fl 4, geemployeerd in de loterij van 1749-04-19",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171277,1626-04-09,Rijser,"losrenten kantoor Alkmaar: verschijndag 05-20, Claes Simonsz Roem, van Broeck, nu Jan Jansz Rijser van Broeck, fl 300 - fl 12, afgelost dd 1765-12-10",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171278,1628-04,Rijser,"losrenten kantoor Alkmaar: verschijndag 05-12, Eva Louris Rijsers, fl 200 - fl 8, afgelost 1766-12-30",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171279,1629-09-04,Rijser,door de regering van Broek in Waterland gesteld op musquel..: Muus Jansz Rijser; 1672-05-31: Jan Rijser; 1672-06-07: Jan Muusz Rijser,Krijgsraadboek Broek in Waterland,,
1171280,1631-01,Rijser,"losrenten kantoor Alkmaar: verschijndag 02-03, Gerrit Rijser, tot Alcmaer, fl 1000 - fl 40; idem: 1638-12-03/12-12, 1639-06-29/07-08, 1641-02-22/03-07, 1641-09-12/09-17, met wisselende bedragen",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171281,1631,Rijser,"Brouwersgraft, zuidzijde: Cornelis Thysz Reijser, 30","Quohier 200e penning Amsterdam p 42, uitgave Frederiks",,
1171282,1632-04-10,Rijser,"Annitge, kind van wijlen Jan Rijser Rymytys Simonsdochter",R.A.H. O.R.A. 4531 fol 239,,
1171283,1634-04-27,Rijser,"losrenten kantoor Monickendam: verschijndag 05-10, Jan Jansz Rijser, fl 400 - fl 16; 1638-08-27/09-06: idem fl 300 - fl 12; 1639-06-03/06-22: Jan Jansz Ryser, fl 200 - fl 8",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171284,1635-06-08,Rijser,"losrenten kantoor Alkmaar: verschijndag 06-20, Mieus Jansz Rijser, fl 800 - fl 32; 1636-04-18/04-20: idem fl 800 - fl 32",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171285,1641-02-22,Rijser,"losrenten kantoor Alkmaar: verschijndag 03-07, Jan Jansz Rijser, fl   900 - fl 36",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171286,1641-09-12,Rijser,"losrenten kantoor Alkmaar: verschijndag 09-17, Eva Rijsersdochter, fl 1350 - fl 54",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171287,1642-02-27,Rijser,"losrenten kantoor Hoorn: verschijndag 03-12, Jan Rijser, lieutenant, fl 1600 - fl 64; 1646-08-31/09-08: Helena Liessert vrouw van capiteyn Johan Ryser, fl 4000 - fl 160",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171288,1665-05-21,Rijser,"losrenten kantoor Alkmaar: verschijndag 06-01, Aeltje Claes Rijsers, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171289,1665-08-14,Rijser,"losrenten kantoor Alkmaar: verschijndag 08-20, Jan Symonsz Rijser, fl 1000 - fl 40; 1672-02-03/04-15: Jan Rijser, fl 2000 - fl 80",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171290,1672-03-11,Rijser,"losrenten kantoor Alkmaar: verschijndag 04-15, Jan Mieusz Rijser, fl 5000 - fl 200",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171291,1672-03-11,Rijser,"losrenten kantoor Alkmaar: verschijndag 1673-04-15, Jan Rijser tot Broeck in Waterland, fl 2000 - fl 80; Jan Mieusz Rijser tot Broek in Waterland, fl 5000 - fl 200; afgelost en weer opgenomen bij Simon Ryser, predikant tot Watergang, verschijnt 1683",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171292,1672-03-21,Rijser,"losrenten kantoor Alkmaar: verschijndag 1673-11-01, de weduwe van Jan Rijser, fl 280 - fl 11-04; 1672-04-14/1673-11-01: de weduwe van Jan Rijser, fl 280 - fl 11-4",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171293,1673-04-15,Rijser,"losrenten kantoor Monickedam Quote Broek [in Waterland]: verschijndag 1674-04-01, Jan Muesz Rijser, fl 500 - fl 20; 1674-03-27/1675-06-01, 1674-07-28/1675-10-01, 1675-05-24/1676-07-01: Jan Muesz Rijser met diverse bedragen",Arch. Gecomm Raden Noorderquartier Inv 51,,
1171294,1673-04-15,Rijser,"losrenten kantoor Monickendam, Quote Landsmeer: verschijndag 1673-11-01: Symon Rijser, predikant tot Watergang, fl 200 - fl 3",Arch. Gecomm Raden Noorderquartier Inv 51,,
