id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1190714,1439-1440,"timmerman, de",Willem Albersz de timmerman werkt aan het huis Middelburch,Rek Rentmeester Kennemerland 870 fol 16v,,
1190715,1449-1450,timmerman,"Willem Gerytsz, timmerman van Alcmaer, timmert aan het huis te Middelburch bij Alcmaer",Rek Rentmeester Kennemerland 880 fol 21v,,
1190716,1565-11-09,timmerman,Thaems Claesz timmerman verkoopt aan de stad Alkmaar 55 ½ roeden land bij het Louten Scheetgen buiten de Geestpoort (voor het graven van de Steesloot),Bruinvis: Aanv Inv Arch Alkmaar p 108,,
1190717,1478-10-06,"timmerman, de","schepenen in 's Hage attesteren dat Floris Dircsz de timmerman, in de Vasten van dit jaar namens Philips Saij aan zekere Jan Boetselman te Antwerpen een bedrag aan gemunt geld heeft ter hand gesteld",Grote Raad Mechelen EA Dossiers dl III dossier 3242/1,,
1190718,1476,"timmerman, de",te Schoirl: Willem die timmerman heeft de kerk (te Haarlem) gegeven ½ van 10 st per jaar,Renten St Bavo te Haarlem fol 30,,
1190719,1584-12-22,timmerman,"leen van Vianen: no 693) ½ hoeve te Outena, Willem Stevens, timmerman, burger van Culemborg, draagt over voor Christina [Hubert Hughendochter] weduwe van Cornelis Adriaensz, aan haar dochter",Ons Voorgeslacht 07/08-1988 p 309,,
1190720,1448-1449,timmerman,"Willem Willemsz, timmerman, van Alcmaer, werkt aan het huist te Middelburch",Rek Rentmeester Kennemerland 879 fol 20v,,
1190721,1130-1161,Timpe,"""miles nomine Wilhelmus de familia comitis Theoderici"" werd monnik te Egmond en schonk aan de abdij 3 viertel en ¼ graminis in Leitherdorp, bovendien nog pratum fenarium ultra Sigodessloth, zoveel als 26 mannen in een dag maaien kunnen et ½ fulcationeri unius homines, dedit etiam domum et duo hofstede; de opbrengst van het land van Willelmus cognomento Timpe te Leiderdorp is bestemd voor het ziekenhuis van de abdij ""ad vestes pauperum""","Bijdr Hist Gen Utrecht jg 1914 p 24, 33/v.d. Bergh I no 140/Bijdr Meded XXI p 165, 166","testes o.a. comes et uxor ejus Sophia, Bertulfus dapifer, Arnoldus de Delf, Hughe de Monstre",
1190722,1561,Tijn,"Frans Tijn [Teding], wonende tot Amsterdam, verhuurt een huis en 10 morgen teel- en weiland in Bennebroekerland voor 116 R gld","A.R.A. Staten van Holland voor 1572 no 1277 fol 5/Reg 10e penning Heemstede fol 5 post 44; kohier 100e penning fol 6v no 1, 3",,
1190723,1544-10,Tijn,"de weduwe van mr Jan Tijn [Teding] verhuurt aan Claes Jacobsz ""die woeninge daer Claes Jacobs op woont ende is groot met dat teelland voor t huys over de weck 6 morgen 40 roeden"" [Bennebroek]; in het smalle veen [= Bennebroek] mr Jan Tyns weduwe te Amsterdam verhuurt aan Lambert Jacobs 3 morgen 300 roeden wei- en teelland in het Smalle Veen",Maatboek Heemstede,,
1190724,1520-1521,Thin,"Margriete Willem Thinsdochter, wonende te Schoonhoven, contra haar man Willem Voppensz; bij sententie van 1520-12-05 gelast het Hof dat Willem haar goederen zal beheren, zij weigert dit en moet in gijzeling gaan, maar doet dit niet; zij krijgt een boete, gaat in beroep bij de Grote Raad",Grote Raad Mechelen Beroepen Holland dl III dossier 298,,
1190725,1559-10-11,Thin,"mr Floris Thin, advocaat te Utrecht; 1560-12-31: advocaat bij de Raad van Utrecht; 1562-04-13: landsadvocaat van Utrecht","Grote Raad Mechelen EA Dossiers dl III dossier 2791/4, 2791/5",,
1190726,1527-11-21,Thin,Willem Thin e.a. belast met de uitvoering van defensie maatregelen te Schoonhoven,Grote Raad Mechelen EA Dossiers dl II dossier 363,,
1190727,1570-12-02,Thin,"leen van Vianen: no 672) Lexmond een viertel op Spinhoven, belast voor mr Anthonis Hofslag, advocaat Hof van Holland, voor mr Floris Thin voor zijn moeder Machteld weduwe van mr Gysbert Thin met 18 Kar gld op de helft, door Andries Stein, waard in de Borg te 's Hage voor Arnout Arnoud te Lexmond, zoals gemaakt door Arnout Gysbertsz ter ontlasting van fl 600 hoofdsom van Hendrik de Vrieze op de hoeve van Baenst; 1596-06-29: Evert van de Pol; 1604-02-29: Jan Thin voor de executeurs van mr Evert van de Pol; 1627-09-12: executeur bij dode van Jan Thin; 1634-06-13: Pieter Jansz na overdracht door executeur [van mr Evert van der Pol ?], belend boven: Willem Arnoudsz, beneden: Adriaan Jansz; 1642-02-08: Jan Pietersz na dode van zijn vader Pieter Jansz, belend beneden: Pieter Jansz c.s",Ons Voorgeslacht 07/08-1988 p 301,,
1190728,1430,tinnegieter,"Melijs Jacobsz tinnegieter en zijn vrouw Geertruid Willemsdochter van Buuten, Dordrecht: 10 Wilh sc op Haarlem 123 £ 19sc 2d (184 fol 12); 1431: (fol 42v) zijn rente 7 £ 13sc 4d; 1432 (fol 29v), 1433 (fol 23): 8£ 6sc 8d;  1434: (188 fol 17) Melys Jacobsz tinnegieter, ende is op sijn lijf alleen verstorven, 5 Wilh sc, facit 8£ 10sc; 1435-1436: (189 fol 50v) zijn rente 6£ 4sc 4½d; 1436-1437: (fol 40v) rente 6£ 4sc 6d 1 mite; 14327-1438: (fol 26) 6£ 6sc 8d; 1439-1440: (fol 32v) zijn rente 6£ 13sc 4d",Thesauriersrekening Haarlem,,
1190729,1520-1523,"tinnegieter, de",Vranck Claesz de tinnegieter liet het huis van Gerard de hoefslager te Rotterdam wegens schuld executeren; 1523-01-09: sententie,Grote Raad Mechelen Beroepen Holland dl IV dossier 313,,
1190730,1358,Tinghenghel,"Jan Tinghenghel, van Harderwijk",De Raadt I p 221,,
1190731,1788,Tip,"gecommitteerden van wege de banne Westzaan: Simon Jongewaard jr, Willem Bruigom Tip, Cornelis Pz Aarses en Pieter Vis; 1792-04: Willem Bruigom Tip vice president schepen","Jongewaard p 256, 213",,
1190732,1564-07-11,"Tjepma, van","Jarich van Tjepma, rentmeester; 1570-07-10: jvr Machteld Coenraets weduwe van Jarich van Tjepma, rentmeester van Vroonland, vestigt rente op haar woonhuis en de twee huizen daarnaast","O.R.A. Alkmaar 309 fol 79, 209",,
1190733,,Tjeenk,informatie over de familie Tjeenk,"Wapenheraut jg 1916 p 214, jg 1908 p 312; Alg Ned Familieblad jg 1891 VIII p 17, 18; Navorscher jg 1872 omslag afl 5, Navorscher jg 1889 p 190; Vorsterman van Oyen III p 128",,
1190734,1756-08-17,Tjeenk,"overlijden van Justus Tjeenk, aangifte te Amsterdam, klasse der onvermogenden",G.A. Amsterdam Middel op het Begraven,,
1190735,1445,Toelinck,schepen van 's Hertogenbosch: Gosswin Toelinck; 1514: Pieter Tolinck; 1504: Franciscus Toelinck en Arent Paeuweter; 1524: François Toelinck,De Raadt IV p 37; Navorscher jg 1890 p 584; Taxandria jg 1923 p 256,,
1190736,1480-11-07,Toelinck,stichting armenblok 's Hertogenbosch door o.a. Ghysbert Toelinck,Taxandria jg 1923 p 246,,
1190737,1490,Toelinck,"Franc. Art al. Tuelinck, Buscoducis, Orleans",Bijdr Hist Gen Utrecht p 309/Alg Ned Familieblad 1886 p 13v,,
1190738,1451>,Thoen,"schepen van Gouda: Dirc Govertsz Thoen, stierf na 1451, met nageslacht",Ons Voorgeslacht 06-1987/Alg Ned Familieblad 1883 no 53,,
1190739,1282-11<,Toin,"tussen Voorburg en Nootdorp: de woning van Dirk van der Borch, strekt van de Vliet tot aan Mitsveen, belend: Wille Toins",De Fremery no 228,,
1190740,1631-04-11,Tolck,"losrenten kantoor Medemblik: verschijndag 05-06, Corn. Pietersz Tolck, fl 400 - fl 16, afgelost 1772-01-08; 1632-04-21/04-27: idem fl 400, afgelost als voren",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190741,1638-06-11,Tolck,"losrenten kantoor Medemblik: verschijndag 06-22, Pieter Jacobsz Tolck, fl 405 - fl 6-4, afgelost 1772-10-30",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190742,1665-10-23,Tolck,"losrenten kantoor Medemblik: verschijndag 11-25, Dirck Cornelisz Tolck, fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190743,1672-01-14,Tolck,"losrenten kantoor Medemblik: verschijndag 02-02, Albert Jacobsz Tolck, fl 800 - fl 32",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190744,1744-02-15,Tolck,"losrenten kantoor Enkhuizen: verschijndag 1746-03-15, Jan Pietersz Tolk, fl 500 - fl 20",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190745,1636-07-04,"Tol, van","losrenten kantoor Enkhuizen: verschijndag 08-15, Niesgen Jans van Tol, fl 800 - fl 32",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190746,1731-02-21,Tol ,"losrenten kantoor Enkhuizen: verschijndag 10-01, Hendrik Tol, fl 1000 - fl 40 en fl 500 - fl 20",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190747,1731-02-21,Tol ,"losrenten kantoor Medemblik: verschijndag 04-08, Hendrik Tol, fl 700 - fl 28",Arch. Gecomm Raden Noorderquartier Inv 51,,
1190748,,"Tol, van","genealogie familie van Toll, uit Hugo van Teylingen",Russisch Alg Wapenboek,,
1190749,1274,"Tol, van",getuige voor graaf Floris V: o.a. Floris van Tolne,v.d. Bergh II no 282,,
1190750,1282-11<,"Tol, van den","lenen ten tijde van Floris V: no 4) leen van heer Florens van der Tolle: al die scouwinghe van Tedingherbroeke tot 10 sc, en in heer Ghisebrechts land 17£ waardland [buitendijks]; no 120) Jacob en Arnoud, de twee stiefzoons van heer Florens van der Tolne, houden in leen 4 morgen en een huis daarop [Voorburg ?]",De Fremery no 228,,
1190751,1283,"Tol, van den","leen van Teylingen: no 46) heer Florens van der Tolne 2 ½ hoet haver uit de tiende van Rijswijc, nu leen van Holland",De Fremery Nal no 3/Bijdr Hist Gen jg 1901 p 265/Reg EL 5 fol 89r,,
1190752,1328,"Tol, van den","lijst der lenen van Teylingen: no 20) Floris van den Tolle houdt 30 sc per jaar uit de tiende van Voirburch, ""ende hi seyt dattet wesen soude I p hoet haveren ende die hebben siin ouders ghehouden van den heren van Theylinghen""",Bijdr Hist Gen jg 1901 p 292,,
1190753,1295-08-29,"Tol, van den","Jan van Ambers, Florens van den Tollen, ridders, Hughe van Hillare, Godevaert Willaemz, knapen, doen uitspraak over land en tienden tussen Aelsmeer en Calfsloe; 1295-11-23: idem",v.d. Bergh II no 913/De Fremery no 307,,
1190754,"1295, 1296","Tol, van den","Witte van Monster, Jan van Ammers, Ghizekijn van Ammers, in zijn baljuwschap, Florys van den Tolle, Hughe van Hilnaer, Godevaert Willemsz zijn leden van een commissie van onderzoek en verklaren ""gevonden hebben bi ghesworen eden, van der Sperten, tot der Goude toe""",De Fremery no 309,,
1190755,1296-04-01,"Tol, van den","uitspraak tusen de abdij Rijnsburg en Dirk van Alkemade over tienden in zijn ambacht, dat hij gekocht had van de heer van Cuyk",v.d. Bergh II no 936,"gedaan door: Jan van Ammers, Florens van den Tollen, ridders;  Jan Aloudz, baljuw van Rynland, Hughe van Hilnare en Godevaert Willemsz van Zoeterwouden, knapen",
1190756,1296-04-09,"Tol, van den","borg voor Diederik van den Werve wegens 145  £ Holl voor graaf Floris V o.a. Florens van den Tolle, ridder",v.d. Bergh II no 938,,
1190757,1318-12-04,"Tol, van den","Jan Ghenemansz uten Polre en zijn zoon Geneman dragen op aan graaf Willem het ambacht ten Dubbeldam liggende tussen het ambacht van Aper uter Milen en het ambacht van Seger van der Tolne, strekkende aan de poort van Dordrecht; vervolgens wordt Clays Oem Clays Oemsz ermee beleend",Van Mieris II p 200,,
1190758,1319-03-26,"Tol, van den","Hugheman heer Ghenemansz uyten Polre bezat het ambacht de Nesse in Thiesselinswaard, van Wollebrantskerke tot heer Ghenemanspolre met de visserij, dat Zeger van der Tolne gekocht heeft en ermee beleend wordt",Van Mieris II p 194,,
1190759,1338,"Tol, van den","Voorhout: van beesten, afterstal Jan van den Tolle, 3 sc",Rek Houtvester dl VII p 83,,
1190760,1344-08-20 - 1345-05-26,"Tol, van den","ontvangst van korentienden in Rijnland verkocht in 1343, betaald in 1344: in Aerlenderveen de nedertiende, mijns heren deel Jacob van den Tolle 15 £ ",Rek Hen Huis II p 121,,
1190761,1363-1364,Tolle,Jan Tolle: van de tienden van Aelsmair 20 sc,Rek Rentmeester Kenemerland 811 fol 10v,,
1190762,1368-08-18,"Tol, van ",Floris van Tol vermeld; 1429-04-23: Dirc van Tol vermeld,Ons Voorgeslacht 02-1985,,
1190763,1394,"Tol, van den","uit de renten van Noordholland: Floris van Tol van den huse tot Teylingen te bewaren 100 £ (fol 38, p 74); (fol 40v, p 76) Florijs van den Tol voor 40 achtendeel haveren die mijn here hem jaarlijks schuldig is, 6 £; (fol 77) uitgereikt en betaald Florys van den Tol voor torf ten huyse tot Teylinge 20 oude scilden, maakt 26£ 13sc 4d; (fol 15v) van lyfhuer ten Houte en tot Langevelt 5£ 9sc 8d; (Liber V fol 46) dat Vronegras heeft mijn heer gegeven de vrouw van Florys van den Tol; (R.G.P. 182 p 54) de tijns tot Zassenem ontving Florys van Tol tot den huyze van Teylingen ","Rek Rentmeester Noordholland p 74 fol 38, fol 40v p 76, fol 77, fol 15v; Liber V fol 46; R.G.P. 182 p 54",,
1190764,1390-09> (1407~),"Tol, van den",de magen van jvr Alide van Poelgeest: o.a. de kinderen van haar zuster:  Florys kinderen van den Tolle,Rechtspraak Graaf van Holland II p 33,,
1190765,1410~,"Tol, van den","leenregister Culemborg: - Florens van den Tol tot Zoelmonde 8 hont bij de windmolen (fol 32v); - Tyman Tolszone 1 viertel gelegen in Ghelikenesse, belend boven: Herberen Bruscher, beneden: Dirk van der Mate (dit leen gaat over op Corstant Aelbrechtsz) (fol 35v); - Dirc Lambertsz 2 morgen op Lakervelt ter Sidewinenaert, belend boven: Lambrechts kinderen, beneden: Dirk Tolre (fol 49); tijns: Florens van der Tolle 3 morgen op die borch, 4½ d (fol 111v)",Leenregister Culemborg,,
1190766,1458-06-14,"Tol, van~","Lysbeth, weduwe van Simon Vrederic Gerytsz, draagt voor schepenen van Leiden over aan het St Bernardklooster te Warmond 2 morgen land tussen de Rijn en de Afterdijk te Coudekerk [1430-04-06: door Dirc Willemsz verkocht aan Fye, weduwe van Govert Jansz] en 2 morgen tussen idem [1434-02-08: door Jacob Willemsz verkocht aan Fye weduwe van Gover Jansz; 1456-1459: hij wordt vermeld als heer van Toll te Coudekerk",Arch Kloosters Leiden II regest 1185/Inv Arch Klooster Marienhaven Warmond; Bijdr Vad Gesch Reeks 4 dl X,,
1190767,1471-06-17/07,"Tol, van ","leen van de hofstad Oud Teylingen: woning ten Tol te Coudekerk, Gerrit van Tol Symon Vrederic van Tolsz, vader van Gerrit Simon Frederik Gerritsz, oom van Jacob Coppier Henricsz, draagt dit leen over aan Jacob",Bijdr Vad Gesch reeks 4 dl X p 305,,
1190768,1500-1520,"Tol, van ","schepen van Dordrecht: Floris van Tol Florisz; 1496, 1497: Floris Florisz, Raad in Dordrecht",Balen: Dordrecht p 302-308,,
1190769,1500~1600,"Tol, van ","kwartierstaat van Floris van Tol, schepen van Leiden, met aantekening omtrent de afstamming van het geslacht Brederode",A.R.A. Hs 3 no 247/47 p 60 door J.A. Jaeger 1968,,
1190770,1506-04-16,"Tol, van ","leen van Arkel: Floris van Tol Florisz wordt namens Marieke dochter van Jacob Adriaensz Schrijver, beleend met de helft van de Quade Hoeve te Giessen",Ons Voorgeslacht 03-1985 p 79,,
1190771,1506-1541,"Tol, van ","Raad, schepen van Dordrecht: Fransch van Tol Florisz",Balen: Dordrecht p 304-313,,
1190772,"1558, 1559","Tol, van ","Raad van Dordrecht: Adriaen van Thol Florisz; 1562, 1563: Adriaen van Tol Fransz","Balen: Dordrecht p 318, 319",,
1190773,1566-07-02,"Tol, van ",Adriaen Thol Joostenz wonende te Zwijndrecht voor de Raad gedaagd [er staat 1561],Grote Raad Mechelen Beroepen Holland dl VI dossier 600/4,,
1190774,1649-04-22,"Tol, van ","leen van Honthorst: O) 8 morgen in Alphen ten oosten van de Gouwe, zeezijde: Pieter ouwe Janne voor zijn schoonzoon Jan Arnoudsz, verkaveld tot 9 morgen 3 hont 36 roeden, belend oost: Floris Cornelisz van Tol en mr David Nouts gehuwd met Marietje Jan Jan Arnoudsdochter, west: Willem Hubertsz en Cornelis Jan Arnoutsz, strekkende van de Toegangskade noord tot de wetering in het weer van 29 morgen",Ons Voorgeslacht 05-1988 p 216,,
1190775,,"Tol, van ",genoemd: Floris van Tol en familie,"Batavia Illustrata 742-750, 753, 925, 940, 1050, 1152, 1202; Navorscher 1852 p 78; Wapenheraut I p 143, 251, II p 178, 192",,
1190776,1343,"Tollen, van den",uitgaven: aan mr Pieter van den Tollen 10 £ ,Rek Hen Huis II p 44,,
1190777,1406,Tolletgin,"Bertelmeus Tolletginsz, van Winkel: ontvangen ""van sullken goeden als tot Winkel onvertoghen ghebleven waren ende Jan Vlaminc opbestorven was van synre moeder doot, daerof ghecomen 9 £ """,Rek Rentmeester Kennemerland 837 fol 11,,
1190778,1356-1357,Tolletiaen,Tolletiaen: land te Vronen 33sc 3d (804 fol 10); 1357-1358: (805 fol 11) idem 33sc 3d; (fol 22) van Ouddorp afterstal van 1357 7sc 3d; 1358-1359: (806 fol 13) idem 33sc 3d,Rek Rentmeester Kennemerland  ,,
1190779,1567-12-09,Tolboet,"Willem Jansz Tolboet, schipper, poorter van Dordrecht",Grote Raad Mechelen EA Dossiers dl III dossier 774,,
1190780,1440,"Thollen, van der","Gillis en Margaretha, kinderen van Jan van der Thollen, Zierikzee, ½ jaar 13 £ 11sc 1d 1 mite rente op Haarlem (195 fol 51v, 54); 1430: idem (184 fol 84); 1429-1430: Jelys en Margriet, Jan Jelysz twee kinderen bij Adelise Heyn Goutsdochter, kopen lijfrente van 20 Wilh sc per jaar op Haarlem voor 270£ 16sc 8d; 1435-1436: hun rente 25£ 6sc 8d; 1442-1443: (fol 43) Jelis en Margarete Jan Jellisz kinderen van der Tholle, bij handen Pieter Gout Henricsz 28£ 6sc 8d",Thesauriersrekening Haarlem,,
1190781,1369-1377,Tollenaer,schepen van Dordrecht: Ricoud zoon van Willem Tolnaer; 1371: Ricoud Willem Moelnaersz (1374-04-13),"Balen: Dordrecht p 276, 277",,
1190782,1543-1545,Tollenaer,"Maritgen Lenaert Tollenaersdochter, getrouwde vrouw, wonende in de Spuistraat in den Hage, pleegde overspel met Jan van Essche, baljuw van Beverwijk",Grote Raad Mechelen Beroepen Holland dl I dossier 59,,
1190783,,Tolling,"genoemd: Josina Tollling, burggravin van Aalst x Jan van Immerzeel",Batavia Illustrata bl 1104,,
1190784,1248-07-26,Tolff,"Floris broeder van Holland beveelt twee van zijn getrouwen, Hugo filius Tolff en Wilhelmus filius Tonis, de abt van Middelburg te handhaven in het bezit van de tienden die door de dood van Simon van Zandijk aan hem vervallen waren",v.d. Bergh I no 461,,
1190785,1276-06-27,"Tolloysen, van ","Johannes de Tholouse, zoon van Hugeman van Wieldrecht, geeft ""dimidiae partis decimae de Tieselinskerke a Gerardo milite, domino de Wieldrecht, avo suo. ecclesiae beatae Mariae de Thosan""",De Fremery no 183,,
1190786,1282-03-22~,"Tolloysen, van ","Daniel van der Merwede en Jan van Tholoisen verklaren dat die van Dordrecht geen nadeel zullen hebben van de nieuwe sluis die aan de Dubbel bij de stand gelegd is, daar de heemraden hen vrij verklaard hebben van sluisgeld",v.d. Bergh II no 446,,
1190787,1285-03-29,"Tolloysen, van ","het kapittel van St Jan te Utrecht verpachten aan Giso Cudingh te Dordrecht alle grote en kleine tienden binnen- en buitendijks in het gerecht van Johan van Toloyse, en in de polder, en een halve manse te Erkentrudenkerke",v.d. Bergh II no 585/Arch Bisschoppen Lib Rubeus fol 20v,,
1190788,1285-10-27,"Tolloysen, van ",Jan van Thollose stelt zich met anderen borg voor de gebroeders van Amstel die 2000 £ schuldig zijn aan graaf Floris V,v.d. Bergh II no 571,,
1190789,1290-12-11,"Tolloysen, van ","zoen betreffende de doodslag op Claes Oem en anderen, onder de twaalf borgen: Willem Hughemansz, Gevart van Wildrecht, Gilis van Wendelnesse, Jan van Tolhusen, op verbeurte van 200 £ ",v.d. Bergh II no 754,,
1190790,1300-05-22,"Tolloysen, van ","pachtcontract voor 53 jaar over de grove en smaltienden in heer Jans ambacht van Tolloysen, het nieuwland genaamd ""polre"", en de hoeve waarde priester van Erkentrudenkerk woont, behorende aan het kapittel van St Jan ",Reg Hann p 2/Liber Rubeus fol 36,,
1190791,1303-06-04,"Tolloysen, van ","Jan en Gijsbrecht kinderen van Jan van Tolloysen zweren trouw aan graaf Jan en zullen hem 6 weken dienen met 30 mannen, zij zullen Herman van Woerden en Gheraerd van Velsen niet helpen",Van Mieris II p 27,"daar zij niet mondig zijn, zegelen Hugheman van Ghiesen en Willem van Wieldrecht als borgen",
1190792,1316-08-07,"Tolloysen, van ","graaf Willem verkoopt aan Ryckoud van Noordeloos een waard te Dordrecht en het ambacht van Tolloysen met toebehoren, zoals dat de graaf was aangekomen van Gysbrecht van Tholoijsen, voor 400 £ en 100 £ bij elke nieuwe belening van zijn nakomelingen",A.R.A. Leenkamer 7 fol 7v/Van Mieris II p 174/Batavia Illustrata bl 1203,,
1190793,1331,"Tolloysen, van ","van besterften: van Pieter de Hond, van de voogdij van de kinderen van Heinric van Toleusen",Reg Hen Huis p 135,,
1190794,1350-06-22,"Tolloysen, van ","Simon van Teylingen huwelijk met Berte zuster van Sweder burggraaf van Montfoort, borg voor Simon o.a. Daniel van Tolloysen",Arch Heren van Montfoort p 94 no 59,,
1190795,1351-05-23,"Tolloysen, van ","medestander van graaf Willem: o.a. Daniel van Tolloysen, knape",Van Mieris II p 795/Kemp p 79,,
1190796,1356-03-27,"Tolloysen, van ","graaf Willem geeft poortrecht aan Monnikendam, onder de getuigen: Daniel de Tholoysen",Van Mieris II p 866,,
1190797,1358,"Tolloysen, van ","Daniel van Tolloysen, chevalier, caution de Guillaume de Bot van der Merwede ",De Raadt IV p 40,,
1190798,1359-08-27,"Tolloysen, van ",Daniel van Tolloysen neemt in lijfpacht van het kapittel van St Pieter te Utrecht de helft van de grove en kleine tienden van 27 weren land in de parochie van Emekerke tussen de Alme en de Mitgrave (vidimus 1378-07-28),Reg Kapittel St Pieter no 369,,
1190799,1366-08-15,"Tolloysen, van ",o.a. Daniel Danielsz van Tolloysen sticht samen met anderen een nieuw waterschap in hun landen,Van Mieris III p192,,
1190800,1361-1393,"Tolloysen, van ","leen van Putten in Zuidholland: - 10 £ jaarlijks uit de camer, Ricoud van Tolloisen; Roelof die Coc houdt een tiende an d'Uutalme samen met heer Daniel van Tolloysen","Ons Voorgeslacht 1979 p 192/ R.G.P. Grote Serie 170 Rek Dom Putten II p 346, 347",,
1190801,1383-1384,"Tolloysen, van ","[tol van] Ammers, van alle goede: Jan van Tolleusen 56 voet hout, costen 12 oude scilde",Graf Rek no 524 fol 42/Rek Rentmeester Zuidholland,,
1190802,1389-04-24,"Tolloysen, van ","Dirc van der Merwede, zoon van Heynric van Waes, draagt over het huis Henegouwen te Dordrecht en het ambacht van Tolloysen en hertog Albrecht beleent hem met het goed hem aanbestorven van heer Daniel van Tolloysen; 1389-05-05: Lambert Koc Bruunsz, poorter van Dordrecht, wordt beleend met het huis Henegouwen","Van Mieris III p 520, 521",,
1190803,1453-05-31,"Tolloysen, van ",necrologium Bredanum: stierf Katharine vrouw van Arnoldus van Tolloysen; 1501-10-22: stierf Margarete de Wyck vrouw van Arnoldus de Tolloysen; ..-05-06: stierf Arnoldus de Tolloysen,"Hoynk van Papendrecht: Analecta Belgica III p 370, 409, 364",,
1190804,,"Tolloysen, van ",genoemd .. van Tolloisen x Marten Duyk; Van Tolloisen uit het geslacht van der Merwede ,"Batavia Illustrata bl 940, 1122",,
1190805,1424-09-01,"Tolnaer, de","Jan filius Willems de Thoolnare, van Scoonhove, wordt poorter van Brugge",Indices Brugse Poorterboeken 1418-1434 p 196,,
1190806,1278-04-21,Tolreph,"genoemd in een akte van Jan van Heusden: Emundi dicti Tolreph, parochiaan van Aalburg",De Fremery no 201,,
1190807,1383,Tolver,"genoemd: Johan Tolver, ridder",Batavia Illustrata bl 1209,,
1190808,1475-11-10,Tollot,"Jasper de Culemborg, raadsheer en Camerling, voor zijn vader Gerard van Culemborg, contra Frederic van Egmond, Raadsheer en Camerling, Jehan van Arkel, Herman van Batenburg en Jacques Tollot: eerste aanleg, verzet tegen de schenking door de hertog van het kasteel en de stad Buren aan verweerders, hoewel er een zakelijke zekerheid op gevestigd was ten voordele van eisers; verzet ontvankelijk verklaard en verweerders wegens verstek opnieuw gedaagd; 1476-05-11: verzet ongegrond verklaard","Grote Raad Mechelen Geëxtendeerde Sententiën p 123, 124, 108",,
1190809,1093,Tonard,getuige voor bisschop Koenraad: Volckerus de Tonard  [onecht],Oorkbk Sticht Utrecht no 257,,
1190810,1584,"Tongere, van","lid van het St Jorisgilde te Harderwijk: Jan van Tongere; 1589: Coenraed van Tongere, scholt","Wapenheraut jg I p 58, 59",,
1190811,1468-02-03,"Tongeren, van","Hughe van Tongeren, party inthime, met schepenen van Heusden gedaagd door Jan van Wyk Gillisz (1468-02-09, 1468-03-08)","Coll Aanw 238 fol 214, 243v, 334/Memorien Hof van Holland",,
1190812,1609-05-14,Tonsen,"Pieter Tonsen, buerman te Schoten, koopt van Lodewyk Nor c.s. 8 hont teelland aan de Heerenweg [Schoten], belast met 6 st Brederode erfhuur","Protocol Schoten, Haarlemmerliede en Akendam fol 6v",,
1190813,,"Toorne, van","genoemd: Margaretha van Toorne x Lieven van Cats, ridder",Batavia Illustrata p 901,,
1190814,,"Toralva, de",genoemd: … van Toralva x Anna Casimbroot,Batavia Illustrata p 895,,
1190815,1410~,"Toorn, van","leenregister Culemborg: - Dirc van den Toern 14 hont te Mauderic aan beide zijden van de hofstat, lijftocht voor zijn vrouw Lijsbetten; - Dirc 1 ½ morgen lant te Buesinchem aan de Munde in Almunsweert",Leenregister Culemborg fol 23v,,
1190816,1784-1788,"Tooren, van der",schepen van Alkmaar: Jan Lucas van der Tooren,Bruinvis: Alkmaar p 30,,
1190817,1495-05-02,Torck,"Godfried Torck, drossaard van Goch, sticht in de kerk aldaar een vicarie",Berigten Hist Gen IV p 114/Arch Nyenrode,,
1190818,1510-07-25,Torck,"bevestiging van de lijftocht die Jooste van Nyenrode Jansdochter maakte aan haar man Willem Turk, met name het huis Nyenrode, de helft der ambachten van de Lier en Souteveen, de hoge heerlijkheid de Lucht, de ambachtsheerlijkheid bij Langeveld en het huis te Velsen",Berigten Hist Gen IV p 116/Arch Nyenrode ,,
1190819,1511-10-10,Torck,"Frederick van Egmond en Floris van Egmondt, stadhouder generael van het land van Gelre, oorkonden dat Willem Torck heer tot Nyenrode toen de Geldersen Weesp en Muiden genomen hadden zijn huis Nyenrode voor hen als bevelhebbers der gravin van Holland geopend heeft, zoals hij daartoe volgens zijn leenbrieven verplicht was",Berigten Hist Gen IV p 117/Arch Nyenrode,,
1190820,1527-12-02,Torck,"de bisschop van Utrecht belooft het huis Nyenrode dat Willem Turk voor hem geopend heeft, in goede staat te zullen overleveren",Berigten Hist Gen IV p 118/Arch Nyenrode,,
1190821,1529-07-14,Torck,"Jooste van Nijenrode Jansdochter draagt over tbv haar man Willem Turk heer van Nijenrode, de lossinge van het huis Bloemenweerd met 12 morgen en de tienden uit de Rijn, een hofstede, gelegen in het kerspel van Koten, haar aanbestorven van haar oudoom Gysbrecht van Nyenrode; 1529-07-26: belening",Berigten Hist Gen IV p 119/Arch Nyenrode,,
