id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1031554,1600,Colterman,"lijst van capitale leningen ten laste van de stad Alkmaar: Haerlem, verschijndag 10-09 Johan Colterman fl 875 - fl 35",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031555,"1668, 1681",Colterman,"vroedschap van Alkmaar: David Colterman, 1668-03-24: benoemd, 1668-1669 schepen aldaar, overleden 1669-11-23;1677-08-09: Johan Colterman benoemd tot vroedschap van Alkmaar, overleden 1681-12-11","Bruinvis: Alkmaar no 298, p 24 en no 315",,
1031556,1672-02-03,Colterman,losrenten kantoor Alkmaar: Johan Colterman de oude tot Alcmaar fl 2500 - fl 100; 1674-07-28/1675-10-01: Johan Colterman de oude fl 238-6-10 - fl 9-10-10,Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031557,1672-04-14,Colterman,"losrenten kantoor Alkmaar: contingent Zijpe, verschijndag 1673-11-01: Johan Colterman, fabrycqmeester tot Alkmaar fl 320 - fl 12-16; 1675-05-24/1676-07-01: Johan Colterman fl 291-14 - fl 11-13-4; 1672-03-21/1673-11-01: Johan Colterman fabrycqmeester tot Alkmaar fl 320 - fl 12-16",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031558,1682-08-24,Colterman,"lijfrenten kantoor Alkmaar: Jan Lourisz Ouwater 600 gld ten lijve van Elisabeth Coltermans, 62 jaar, ouders David Colterman en Yfie Hendrix, afgeschreven 1691",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031559,1219-10-18<,Kolve,"Hendrik graaf van Kessel schenkt enige goederen aan de abdij Marienweerd, o.a. een curtis in Barlo en in Kovesdonc, en een in Oyen",Cartul Marienweerd no 37,"testes: dominus Gerardus abbas de Gladbach, Godefridus de Reide, maigster Petrus, Hermannus; nobiles viri: Albertus de Kuyc, Gerardus de Horne, Henricus de Kessenich, Rotcherus de Bremt; homines mei: Godefridus de Ecke, Wilhelmus Kolve, Gerardus de Barle, Godefridus pincerna, Justachius, Heino de Sutersbeke",
1031560,1373-07-02,"Colfschoten, van","Johan van Rynestein, ridder, beleent Johan van Scherpenzeel met het goed Groot Scherpenzeel; 1380-11-11: Claes van der Soevender, knape, beleent  Johan van Scherpenzeel met het goed Groot Scherpenzeel ",Bijdr en Med Gelre 1911 p 272,"ten overstaan van Ott van Wolfswynkell, Elys van Colvenschoten; Johan Ottenz van Wolfswinkel, Elys van Colvenschoten",
1031561,1306-08-21,Coman,"Claes, parochiepaap van Monster, oorkondt dat Jan Ommeloop heeft gekocht een morgen land ""die Pauwels heevet in hurware ende een en twijn voor Geertruyt Comans jegens die kerkmeesters van Monstre etc, te ver Katelinen behoef van Wassenaer nonne te Loosdunen, hoor wille mede te doene""",Navorscher 1918 p 35,,
1031562,1306-11-29,Coman,"de regering van Haarlem bericht aan graaf Willem dat zij 21 knapen in zijn dienst verloren hebben, o.a. Willem Coman, Willem Poelen, Dirk jonge Willaemsz",Van Mieris II p 60,,
1031563,1316,Coman,de afterstallen te Dyxhoorn: Clais Coman 19 sc 4d,Rek Hen Huis I p 99,,
1031564,1334,Coman,ontvangen van 's graven renten in Berkel: van Jan Coman 12 sc,Rek Hen Huis I p 204,,
1031565,1353,Coman,"Willelmus Coman, Heinricus Custos, Jacobus Jacobi, échevins d'Oosterwijk (Drenthe); l'acte a trait à une terre à Ghesel (Giesel)","De Raadt II p 234, 262, 146",,
1031566,1410~,Coman,leenregister Culemborg: dit is de tijns van Culemborg tot Mauderick: -  Loef Coemans van 7 hont land in Wikermate 4 d,Leenregister Culemborg fol 109v,,
1031567,1348-05-03,Coman,"stierf Ysbrand Coman, vader van de monnik Berthold [lees 1368?], aan het klooster 5 £ gegeven zijn [in het Necrologium staat isbrandus mercator pater Joannes Bertholdi, 1368]; 1365-01-10: stierf Agnes vrouw van Ysbrand, moeder van monnik Berthoud, die aan het klooster 10 sch besprak","Kroniek Abdij Egmond Dagregister p 261, 248; Necrologium uitgave Wijn: p 109",,
1031568,1436-04-24,Coman,Dirc Pietersz Coman benoemd tot vroedschap van Alkmaar,Bruinvis: Alkmaar p 5/6,,
1031569,1541-1559 ,Coman,"schepen te Alkmaar: Gerbrand Cornelisz Coman; 1576-08-28: Gerbrand Cornelisz coman verkoopt aan de stad Alkmaar 1083 roeden land in de Achtermeer, bezuiden de Vaart (ten dele verdolven bij de vergroting der stad)",Bruinvis: Alkmaar p 24; Aanv op de Inv p 108,,
1031570,1549-1556,Coman,"burgemeester, vroedschap van  Alkmaar: Cornelis Gerbrandsz Coman, stierf in 1557","Bruinvis: Alkmaar no 94, p 17",,
1031571,1477,Coman,"schepen te Alkmaar: Claas Coman; Lou Coman schepen te Alkmaar, gestorven 1477",Bruinvis: Alkmaar p 24,,
1031572,1572-1602,Coman,"burgemeester te Alkmaar: Albert Cornelisz Coman, gestorven 1602; 1586: thesaurier aldaar; 1576-02-13: verkoopt aan de stad Alkmaar een erf benoorden de Clarissenboomgaard en bezuiden de weg van Jan Doeven over de Geest (verdolven bij de verbreding van de buitengracht); 1577-12-14: hij verkoopt aan de stad 63 roeden van een croft, benoorden de Clarissen, beoosten de buitengracht (afgedolven voor de 2e cingel); 1582-12-22: idem een strook land en sloot, 187 roeden, buiten de Geestpoort (voor een weg van de Nieuwe Geestpoort naar de Veerdijk); 1694-09-01: afstammelingen van Aelbert Cornelisz Comans verkopen aan de stad een croft land of blekerij aan de cingel, buiten de Geesterpoort, belend westen: de stadswal, zuiden: de Wagenweg, oosten: de oude Houten","Bruinvis: Alkmaar p 17, 32, Aanv op Inv p 88 no 68, Inv Aanv p 108",,
1031573,1579-1597,Coman,"vroedschap te Alkmaar: Jan Cornelisz Comans, bedankt 1597-01-17; 1583-1584: schepen; 1579, 1582 thesaurier, in 1582 deed hij echter geen dienst","Bruinvis: Alkmaar no 126, p 24, p 32",,
1031574,1648,Coman,schepen te Dordrecht: Abraham Coopman Jansz; 1649-11-28 vervangen door Aernt Walen Symonsz,Balen: Dordrecht p 339,,
1031575,1645-1657,Coman,"Raad, schepen in Dordrecht: Christiaan Co(op)man [heer Abrahamsz] ","Balen: Dordrecht p 339, 340, 341",,
1031576,1647-10-10,Coman,"losrenten kantoor Enkhuizen: verschijndag 11-01, Arendt Dircksz Comen fl 3048-4-8 - fl 121-18-9",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031577,1490-1517,Coman,schepen van Alkmaar: Pieter Claesz Coman ,Bruinvis: Alkmaar p 28,,
1031578,1573-1597,Coman,"schepen of thesaurier te Alkmaar: Simon Cornelisz Coman; 1592-06-23: Simon Cornelisz Coman lakencoper, verkoopt aan de stad een vrije steeg ten westen van een perceel aan de noordzijde van het Verdronkenoord","Bruinvis: Alkmaar p 24, 33, Aanv op Inv p 96 no 168",,
1031579,1627-06-25,Coman,"grafelijk leen: no 38) Gerrit Jansz, varendman, burger van Alkmaar, gehuwd met Hildegond dochter van Jan Willemsz alias coman Jan aan Hans van Goirle, te Alkmaar, een rente van 6 gld 5 st op drie camers te Alkmaar",Ons Voorgeslacht 02-1989 p 70,,
1031580,1462,Coman,"Jan Pietersz Coman ""twaalfve"" ? in Dordrecht",Balen: Dordrecht p 349,,
1031581,1593-12-31,Coman,"Jan Jansz coopman, poorter van Dordrecht verkoopt huis en erf op de hoek van de Lange Veerstraat aan het kerkhof te Haarlem","G.A.Haarlem Transportreg 76/30, los inliggend tussen fol 115v en 120v",,Haarlem
1031582,1327-08-09,Comhaer~,voor schepenen in Santbomel verkoopt Conrardus Rode aan de abdij voor 16 £ land gelegen in Bomel tussen Wilhelmus Lantmeter junior [Comhaer?] en Rodolphus Paelvoet. De abdij geeft dit vervolgens in erfpacht aan Egbertus Mol,Cartul Marienweerd no 287,,
1031583,1330-03-18,Comhaer~,"voor schepenen in Beesd draagt Egbrecht van Beesde over aan Willem de lantmeter, tbv de graaf van Gelre, een hofstad te Beesde, buitendijks tussen de Wiel en Egbrecht van Beesde. Namens de graaf draagt Willem het vervolgens weer over aan de abdij; 1330-08-02: Floris Jansz draagt aan Willem de landmeter een hofstad te Beesde over, tussen Gheraet Loy Jordaensz en Sander den Kemp; daarna gaat het aan Goeswijn Meusz tbv Marienweerd. Een dergelijke overdracht: 1331-03-23 en 1343-06-06","Cartul Marienweerd no 361, 378","schepenen: Gozewijn Meusz en Ghijsbrecht Jansz (ook vermeld: 1333-02-13, 1333-09-26, 1336-11-24, 1337-12-05, 1340-01-21, 1341-02-16, 1341-02-23, 1341-09-28, 1344-03-21, 1345-05-10, 1345-11-20, 1347-01-26)",
1031584,1331-03-23,Comhaer~,"Didderic die Nuwe draagt een hofstad te Beesde op den Wiel op aan Willem de lantmeter, die de hofstad overdraagt aan de abdij",Cartul Marienweerd no 390,,
1031585,1332-07-13,Comhaer,"Reynoud graaf van Gelre ruilt de tiende van enige stukken land onder Beesd tegen ⅔ deel van de tiende van land op de Dwerdijc aldaar, van de abt",Cartul Marienweerd no 406,"Raden: Jhan proost van Arnhem, Pouwels Baert, van Bomel, onsen knapen en Willem Comhaer, ""ons ghesworen lantmeters""",
1031586,1333-02-13,Comhaer~,"Rolof die Grote draagt twee hofsteden te Beesde aan de overste straat, tussen Heyne Oedenz en Ghijsbrecht de Grote, op aan Willem de lantmeter, die ze overdraagt aan de abt van Marienweerd, tbv het gasthuis te Beesde",Cartul Marienweerd no 410,,
1031587,1333-04-27,Comhaer~,"Roelof Sanders Kempensz draagt een hofstad te Beesde over aan Willem de lantmeter, die het vervolgens overdraagt aan Rychaerde van Colen tbv het gasthuis te Beest",Cartul Marienweerd no 413,,
1031588,1333-09-26,Comhaer~,"Ghysbrecht die Groet draagt een hofstede in Beest in de Vorste strate, tussen het gasthuis en Ghibe Zassen kinderen, over aan Willem de lantmeter, die dit overdraagt aan Ryckaerde van Colen tbv het gasthuis te Beest",Cartul Marienweerd no 418,,
1031589,1334-04-24,Comhaer~,"Rolof die Grote draagt een hofstad in Beesde aan die Vorste Straat, tussen Martijn de mersman en het gasthuis van Beesd, over aan Willem de lantmeter, tbv de graaf van Gelre, die het vervolgens weer overdraagt aan Gheneken van den Werve",Cartul Marienweerd no 422,schepenen in Beesd: Ghijsbrecht die Grote en Steven Ottenz,
1031590,1334-08-11,Comhaer~,"Jan van Beesde Groet Rijcwijnsz draagt een hofstad tot Beesde aan die vorste strate over aan Willem de lantmeter, die het overdraagt aan het gasthuis te Beest; belend: Sander den Keympen. Jan van Beest Groot Ryewijnsz; 1336-06-06: Gheneken van den Werve, des proestscnape, verkoopt een hofstad te Beesde aan die Vorste Straat tussen Martijn den mersman en het gasthuis","Cartul Marienweerd no 424, 442",schepenen in Beesd: Ghijsbrecht die Grote en Steven Ottenz,
1031591,1350~,Comhaer~,"goederenlijst Marienweerd: unum domistadium, quod Willelmus mensurator, legavit curato de Beesde, ex quo debemus domino duci II pullos, Lamberti. Inter dominum ducem et communem vicum",Goederenlijst Marienweerd,,
1031592,1560-1562,Comis,"schepen van Alkmaar: Cornelis Jansz van de Nyenburch alias Comis; 1561: idem benoemd tot thesaurier, deed geen dienst",Bruinvis: Alkmaar p 27,,
1031593,1644-04-08,Comis,"losrenten kantoor Medemblik: verschijndag 04-25, Jan Pietersz Comis fl 500 - fl 20",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031594,1605-05-26,Commersteyn,Thobias Jansz Commersteyn koopt huis en erf te Alkmaar; 1605-08-04: gehuwd met Geertje Harckendochter [van Houten] en verkopen huis en erf,"O.R.A. Alkmaar 139 fol 194, 207",,
1031595,1651,Commersteyn,Andries Commersteijn te Brielle vraagt aan de Staten van Holland venia aetatis,Index J.A. Jaeger p 46,,
1031596,1701-03-06,Compaen,"Gerrit Cornelisz Compaen en Grietie Dirks: zoon Pieter, Zuidend",DTB Oostzaan Geref Inv 1 fol 231,,
1031597,1707-02-15,Compaen,"Gerrit Cornelisz Compaan verkoopt aan Symon Claesz Donder, wonende te Oostzaan in t Zuidend een huis en erf te Oostzaan in t Zuitend, belend noord: Pieter Symonsz Louw, zuid: Symon Claesz Donder; koopsom fl 86",Transportreg Oostzaan 455 fol 95,,
1031598,1646-08-31,compasmaker,"losrenten kantoor Enkhuizen: verschijndag 09-10, Pouwels Jansz, compassemaker fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031599,1344,"Compostella, van","uitgaven van afterstallighen renten van vischerien, biertollen, zwanen ende derghelijc:  - Vrederic van Compostelle van der wisene tuskenden clochuse tot Hensbroic ende Opdam 5 £ 11 sc 8d; in Vriesland: - Vrederic van Compostelle van de thienden van Nieuweniedorp van de eerste dag 6 £ 4 sc ","Rek Hen Huis II bl 388, 382",,
1031600,1400-05-31,"Compostella, van","leen van Vianen: 297bis) 3 viertel in het kerspel van Vreeswijc: Tyman van Hamerstein draag de helft van dit leen over aan Hendrik van Compostella, die de andere helft al heeft, belend: Harbort van Oudegein met leen van de bisschop, beneden: de kinderen van Herman Hagen met leen van Vianen","R.A.H. hs van Buchel M fol 76, 77/Ons Voorgeslacht 07/08-1988 p 330",,
1031601,1559-04-12,"Compostella, van","St Pieterskerk Utrecht: sepulcrum venerabilis domini Adami à Compostel, hir repositus est op eene zerk onder de wapens van a Compostelle en Maersen ",v.d. Monde Tijdschrift voor Gesch Utrecht 1839 no 4 p 260,,
1031602,,"Condé, van","stamreeks van: van Condé - Dirk van Avennes heer van Leuze en Condé, kinderloos, zijn neef en erfgenaam Gaussin d'Oisy, de eenogige x Agnes, dochter van Anselmus, 1054-1068, zoon van Hugo I, castellanus van Valenchiennes; Rogerius dominus Condati 1159 met nageslacht; Jacques [d'Oisy] heer van Avennes en Condé, gesneuveld 07-09-1191 bij Arsoef in Palestina, x 1180 Ameline de Guise erfdochter van Bernhard en Alix etc","Navorscher 1862 p 229/ Dek: Graven van Holland p 27/ Miraeus: Opera Dipl I p 435, 726",,
1031603,1626-04-09,Conijn,"losrenten kantoor Alkmaar: verschijndag 05-27, Lucas Pietersz Conijn, coopman tot Alcmaer fl 3000 - fl 120, afgelost 1765-12-10",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031604,1644-12-22,Conijn,"losrenten kantoor Alkmaar: verschijndag 02-12, Lucas Conijn fl 1800 - fl 72",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031605,1312,Coninc,Aelidis filia Johannis dicti Regis ⅓ in quadam decima apud Vucht; et pro ea prestiti fidelitatem Arnoldum Dicbier. Dominus Johannes de Weteringen comparavit erga Johannem de Aghle,Livre Feudataires Duc de Brabant p 6,,
1031606,1316,Coninc,rekening rentmeester Holland: camphuur in Nortich: Hanne Coninx swagher 15 sc; Coninc ….; item die wonen ten Houte ende te Langevelt van der camphuur: Coninc ….,"Rek Hen Huis I p 24, 25",,
1031607,1325-05-22,Coninc,"stierf Ysbrand dictus Coning, die 10 sch per jaar besproken heeft, sepultus in communi sepulcro",Kroniek Abdij Egmond p 263/Dagregister/Necrologium uitgave Wijn II p 111,,
1031608,"1337, 1338",Coninc,"Nortigerhout, van beesten, afterstal van 1338: Femme Conincsdochter 8 sc en van veenhuur aldaar: Jan Koning 2 sc;  van wintval in Tetrode: Coninc 2 stic  8 sc, Coninc 1 stic 3 sc; van wintval in Tetrode 1338: die Koninc 7 sc 6 d","Rek Houtvester Holland dl VII p 84, 88, 89, 103, 109",,
1031609,"1338, 1343",Coninc,"Heemstede, van beesten: Aelbrecht die Coninc 4 scare, een tweewinter an vee, 2 scare, 1 éénwinter an paarden 10 sc 6d; 1343: Aelbrecht die Conning en zijn vrouw Geertruid, 10 sc te Heemstede van huur",Rek Houtvester Holland dl VII p 96; Rek Rentmeester Kennemerland dl II p 230,,
1031610,1338,Coninc,"omtrent de Hout van camphuur: - Moneboij en Ghered Coninc 24 sc 6d; in Lisse van veenhuur: - Dirc Konic 2 sc 6d; -  Ghered Coninc 2 sc 6d; ; in Lisse van beesten afterstal: - Gheryd Coninc, 10 scare 1 eenwinter 15 sc 6d; Hillegom, van wintval: Moneboije, 1 stic 4sc (p 81)","Rek Houtvester Holland dl VII p 107, 105, 106, p 83",,
1031611,1343,"Coninc, de",ontvangsten rentmeester Noordholland van landhuur in Delfland:  van der visserij in Babbairts polre in Delfland: hair Heynric die Coninc 28 £ ,Rek Hen Huis II p 23,,
1031612,1344-12-18,"Coninc, de","schepenen in Haestrecht: Lambrecht de Witte, Willem Aelrasch, Jacob de Coninc ",Codex Dipl Neerl serie 2 dl 2 p 171,,
1031613,1410~,"Coninc, de",leenregister Culemborg: - Guedert Goesensz den Coninc (doorgehaald); tijns van Culemborg tot Buesinchem en Zoelmond: - Pouwels Corstkensz van den Coninc 4d,"Leenregister Culemborg fol 41, 111v",,
1031614,1434-01-05,Coninc,"Jan Jansz, schout van Heiligheloe, oorkondt dat Aernt Claesz, Claes Coninc en Claes Garbrandsz erkennen gezamenlijk verkocht te hebben heer Jacob Eelman, prior, en heer Willem Heij, monnik en memoriemeester, tbv het convent van Egmond de helft van een camp land, die Uterste Ven, van 8 oude gheersen, ongedeeld, liggende noord en west aan die Meer, belend oost:  Willem Ysbrantsz en Katryn Gheryt Jansz weduwe, zuid: Claes Jan Melysz; zegel Jan Jansz: klimmende leeuw","Inv Arch Abdij Egmond 846 fol 80, oorspr Inv 881/Bijdr Bisdom Haarlem",,"abdij Egmond, Heiloo"
1031615,1512-01-27,"Coninck, de","Frederik de Coninck, kanunik ten Dom te Utrecht en Berend Uteneng treden op als huwelijksvrienden voor Frederik van Drakenburg bij diens huwelijk met Janna van Nyenrode",Berigten Hsit Gen IV p 117/Arch Nyenrode,,
1031616,1517-03-28,"Coninck, de","St Pieterskerk Utrecht: stierf Godefridus de Koninck, canonicus; 1566-02-01 genoemd: Johannes de Koninck; 1593-11-07~: Alphardus de Coninck, canonicus et scholasticus, tegen de muur onder de wapens van de Coninck, Proeys, Wtenham, Ruysch; juxta patruos situs Guillielmus van Asch decessori et Fred. van Bueren, avunculo [zonder jaartal]",v.d. Monde: Tijdschrift Gesch Utrecht 1839 no 4 p 259-262/Matthaeus: de Fundationibus p 116,,
1031617,1539,Coninck,Raad in Dordrecht: Aers de Coninck; 1567-1572: Adriaen Koninck Dircksz,"Balen: Dordrecht p 313, 320, 321, 322",,
1031618,1588-09-03,Koning,"leen van Amstel: no 61 C) ca 29 morgen licht land in Bylmerbroec onder Weesp in Gooiland, François Tielmansz Koning voor Cornelis van Oudshoorn bij overdracht door Margaretha Balten dochter voor haar manHugo van Alkemade ",Ons Voorgeslacht 09-1988 p 383,,
1031619,1600-1609,Coninck,Raad of Schepen in Dordrecht: Boudewijn Coninck ,"Balen: Dordrecht p 328, 329, 330",,
1031620,1630-05,Coninck,"losrenten kantoor Enkhuizen: verschijndag 07-28, Mary Jans, weduwe van Meynert Sybrantsz Conink fl 500 - fl 20, afgelost 1753-10-31",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031621,1632-04-21,Coning,"losrenten kantoor Enkhuizen: verschijndag 04-29, Cornelis Jansz Koningh van Venhuysen fl 2000 - fl 80",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031622,1637-09-04,Coning,"losrenten kantoor Enkhuizen: verschijndag 09-14, Allert Meijnertsz Semeijns tbv Freeck Reijnertsz Coninck fl 300 - fl 12",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031623,1638-06-11,Coning,"losrenten kantoor Enkhuizen: verschijndag 06-22, de weesmeesters tbv de drie jongste kinderen van Seger Koningh, als Trijntje, Grietje en Maritje Segers fl 1305 - fl 52-4",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031624,1641-02-22,Coninck,"losrenten kantoor Enkhuizen: verschijndag 03-07, capteyn Adriaen Pietersz Coninck fl 1000 - fl 40",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031625,1565,Coning,"schepen of burgemeester van Hoorn: Symon Meynertsz Coning tussen 1565-1613, sterft in dat jaar; 1601: Claes Symonsz Koning; 1614, 1616, 1618: Jacob Symonsz Koning","Velius: Kroniek van Hoorn p 21, 28, 32",,
1031626,1618-09-30,Coningslo,"huwelijk: Hans Coningsloo, schilder, wonende tot Eemden en Sara de Vogelaer, mede van Eemden, wonende te Eemden",G.A.Amsterdam DTB 763 fol 33v,,
1031627,1316,Conne,zie op: Coenraad,,,
1031628,1626-04-09,"Conincsbergen, van","losrenten kantoor Enkhuizen: verschijndag 05-09, Jan Cornelisz Conincsbergen fl 1200 - fl 48, afgelost 1770-12-28; 1628-04/05-16: Maarten Gerritsz Coster voor Pieter Jansz Conincxbergen fl 2800 - fl 112, afgelost 1773-01-14; 1632-09-08/09-10: Pieter Jansz Conincsbergen fl 5000 - fl 200",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031629,1635-05-18,Coch/Cooch~,"losrenten kantoor Medemblik: verschijndag 05-21, Claes Cornelisz Coch fl 1600 - fl 64",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031630,1576-06-16,Kool,"leen van Amstel: no 36A) Poorterweide (aan de zuidzijde) te Nieuwer Amstel, groot 8 ½ morgen, Arnout Pietersz voor  zijn vrouw Elisabeth Bernardsdochter, na dode van haar neef Jan Bout Gerritsz, hoewel dit goed na Symon Zaal nooit tot leen gemaakt werd; 1583-05-16: Claes Stoel Walichsz na overdracht door Arnoud Kool Pietersz voor zijn vrouw Elisabeth Bernardsdochter, te Amsterdam",Ons Voorgeslacht 09-1988 p 373,,
1031631,1492-1493,Cool,"Raad, schepen in Dordrecht: Adriaen Koell Adriaensz, 1493: in zijn plaats Jacob Meusz; 1510-1530: Pieter Coell Adriaensz; 1536-1549: Hugo Coel Pietersz; 1535, 1536: Adriaen Cool Gerritsz, stierf 1537-09-10, in zijn plaats Hugo Koel Pietersz","Balen: Dordrecht p 301, 305-311, 312-315; Batavia Illustrata bl 867, 873",,
1031632,"1561, 1562",Cool,"Raad, schepen in Dordrecht: Ydo Cool heer Hughenz, 1565 stierf hij, 1566-06-21: in zijn plaats Hubrecht Adriaensz; 1568-1572: Pieter Cool Huygensz,  vervangen door Jan Adriaensz; 1572-1594: Jacob Cool Adriaensz; 1588-1594: Pieter Cool Jacobsz; 1610: Airt Cool stierf, in zijn plaats Pompejus de Rovere; 1636-1644: Johan Coels, Cools","Balen: Dordrecht p 319, 320,321, 322-325, 326, 327, 346, 330, 336-338 ",,
1031633,1579,Cool,"Adrianus Cool, Overstegen Batavus, studeert  te Orleans",Bijdr Hist Gen dl 34 p 319,,
1031634,1606-08-01,Cool,"losrenten kantoor Enkhuizen: verschijndag 08-01, Pieter Albertsz Cool fl 400 - fl 16, afgelost 1761-12-28",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031635,1618-11-05,Cool,"Gysbert Cornelisz Cool koopt van Jan Govertsz, schout van Velsen, een stuk teelland [te Schoten]","Protocol Schoten, Haarlemmerliede en Akendam fol 40, 41",,Schoten
1031636,1609-12-21,Cool,"Maarten Claesz Cool aan Gerrit Henricsz van Assendelft: ¼ van 4 morgen land tussen het Vuilrak en de Wetering (Haarlemmerliede), waarvan de helft toebehoort aan de erven Hubrecht van Vliet en ¼ aan Lubert Claesz uyt de Cuynder","Protocol Schoten, Haarlemmerliede en Akendam fol 67",,Haarlemmerliede
1031637,1611-05-09,Coolman,"Aernt Anthonisz, houtcoper en zijn zwager Roelof Cornelisz Coolman aan Jan Reyersz, van Nieuwerkerk 11 hond land aan de Zomerweg [te Haarlemmerliede]","Protocol Schoten, Haarlemmerliede en Akendam fol 83",,Haarlemmerliede
1031638,1398 ,Coolmans,"Jan Koolmans woonde in 1398 te Oosterland in Zeeland; 1451: Wouter Coolman, baljuw de Oostburch",Batavia Illustrata bl 910; De Raadt II p 250,,
1031639,1625-10-16,Coolmans,"losrenten kantoor Enkhuizen: verschijndag 10-22, Jan Cornelisz Loots voor Aef Pieter Coolmans, afgelost 1770-12-28, fl 1000 - fl 40; 1626-04-09/05-22: Aef Pieter Coolmans fl 1000 - fl 40, afgelost idem; 1629-07/08-13: Aef Pieter Coolmans dochter fl 1000 - fl 40, afgelost 1773-01-14; 1630-05/07-28: de erfgenamen van Aef Pieter Coolmans fl 2400 - fl 96, afgelost 1773-11-26; idem: 1631-04-30, 1631-08-21, 1633-11-26, 1634-08-06 (burgemeester Jan Cornelisz Loots tbv de erfgenamen), 1635-04-20, 1635-06-08, 1641-05-16: weesmeesters voor de erfgenamen, alle data met verschillende bedragen",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031640,,"Coolput, van","genoemd: Catharina van Coolput x Willem van de Werve, gestorven 1460",Batavia Illustrata bl 1167,,
1031641,,Cools,"genoemd: Gualter Cools x Lucia Repelaar, dochter Anthonia Cools x 1680-12-24 Cornelis de Bevere",Batavia Illustrata bl 869,,
1031642,1635-05-18,Coolsaat,"losrenten kantoor Enkhuizen: verschijndag 05-29, Jacob Coolsaet fl 1500 - fl 60",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031643,,Cooltuyn,genoemd: Cornelis Cooltuyn x Geertruid van Foreest,Batavia Illustrata bl 966,,
1031644,1576-12-14,Coop,"Bernard Coop, secretaris van Loenen aan de Vecht",Ons Voorgeslacht 09-1988 p 358,,
1031645,1246-05,Coopman,"enige Zeeuwse edelen: Eustatius filius Boenen, Eustatius filius Gerulphi, Goswinus de Alartskerke en Moninus filius Conradi verkopen een schor te Alartskerke, gelegen tussen het land van Copman Pietersz en dat van Goswinus van Alartskerke, aan de abdij van Rijnsburg",v.d. Bergh I no 422,,
1031646,1308-04-22,Coopman,"genoemd in een akte van St Pieter in Utrecht: nos decimam nostram in Zandick, Simon filius Wilhelmi Coepman, Willelmo dicto Coepman et Johanni fratri eius, filiis quondam Symonis filii Wilhelmi dicti Coepman",Van Mieris II p 73,,
1031647,1594-09-20,Coren,"losrenten kantoor Alkmaar: verschijndag 12-28,  Lobbrant Jacobsz Coorn fl 300 - fl 12, afgelost 1759-12-29",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031648,1600,Coren,"lijst van capitale leningen ten laste van de stad Alkmaar etc (volgt onmiddellijk na de lening van 1654-07-03): verschijndag 07-10, Lubbrant Coren fl 1200 - fl 48, aan deselve stat",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031649,1600,Coren~,"lijst van capitale leningen Alkmaar (volgt onmiddellijk na de lening van 1654-07-03): Outkarspel, verschijndag 12-08: Dirck Lobbrantsz fl 120 - fl 4-16",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031650,1624-07,Coren,"losrenten kantoor Alkmaar: verschijndag 08-23,mr Jacob van Teijlingen en Jacob Coren, wegen de arme vrunden van wijlen Pieter Fredricksz, haarlieder out Grootvader, afgelost 1762-12-29,  fl 300 - fl 12",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031651,1629-07,Coren,"losrenten kantoor Alkmaar: verschijndag 08-15, Adriaen en mr Jacob Coren Lobbrantssonen tot Alcmaer fl 1300 - fl 52; afgelost 1768-01-15; 1632-02-04/04-22, Ariaen en mr Jacob Lobbrantssonen tot Alcmaer fl 800 - fl 32; 1636-03-05/03-17: mr Jacob Coorn als administrateur van de goederen van wijlen Ele Pietersdochter fl 572 - fl 22-17-8",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031652,1634-04-27,Coorn,"losrenten kantoor Monickendam: verschijndag 06-22, Wellemoet Jacobsz anders Jan Coorns fl 600 - fl 24",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1031653,1672-04-14,Coorn,"losrenten kantoor Alkmaar, contingent Wieringerwaart: verschijndag 1674-02-01, Claas Jansz Koorn fl 200 - fl 8",Arch. Gecomm Raden Noorderquartier Inv no 51,,
