id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1042022,1573-1574~,"Dorp, van ",commissie op jhr Willem van Dorp over 100 schutzepeerden; 1574-01-08: Arnt van Dorp genoemd,"Navorscher 1897 p 387, 389/Depeches Prins Willem I",,
1042023,1578-11-08,"Dorp, van ","Beatrix Jansdochter van Dorp, weduwe van Tielman Block, naderhand vrouw van Gerrit Jansz Delff, wordt moeder van het nieuwe gasthuis te Delft; 1597-01-03: als vrouw van Gerrit Jansz Delff wordt zij moeder van de charitate te Delft; 1589-01-06: Catarina Jansdochter van Dorp wordt moeder van het nieuwe gasthuis te Delft; 1602-01-05: Catharina Jansdochter van Dorp, weduwe van Nicolaes Dirksz van Montfoort, naderhand vrouw van Otto Ysbrandsz de Man wordt moeder van het oude mannen en vrouwenhuis","Bortet: Delft p 335, 468, 487",,
1042024,1587-05-02,"Dorp, van ",commissie huwelijkszaken Amsterdam consenteren in de huwelijks geboden van Gysbrecht Ariaensz weduwnaar van Volckge Clemensdochter met Maria van Dorp weduwe van Vranck van der Bije,G.A.Amsterdam DTB 762 fol 51v/Not Arch dd 1587-04-24,,
1042025,1599-04-20,"Dorp, van ","leen van Polanen: Gerrit Jansz Delft als man van Beatrix van Dorp Jansdochter [dochter van Jan Willemsz van Dorp en Geertruid Willemsdr Sonderdanck] draagt op aan Geertruydt Thyelman dochter van der Block, dochter van Beatrix, 1 ½ morgen in Rijswijkerbroek, Crayenest [later Crayenburg], Geertruid aangekomen bij caveling met haar broer Cas, wegens het versterf hem gegeven door hun moeder Beatrix van hun vaders erfenis en na geobtineerd te hebben acte van diligentie door Geertruydts man Melchior Wyntgens, dd 1599-04-20; 1604-10-04: Geertruydt Thielmans van der Block wordt ermee beleend bij overgifte van haar moeder Beatrix van Dongen",Ned Leeuw jg 1925 p 185/Nassau Domein 6466 fol 21,,
1042026,1601-02-20,"Dorp, van ","Pieter van Dorp transporteert aan Claes Pietersz Cocq [Coeij?] twee erfpachtbrieven: een van 14 gld en de ander van 11 gld per jaar ten sijnen comparants profijt verleden bij Olivier de Fruijt, brandewijnmaker, door laatstgenoemde, bij schepenbrief dd 1593-02-22",G.A. Haarlem Inv Recht Arch 82I fol 9v,,Haarlem
1042027,1615~,"Dorp, van ","jhr Arent van Dorp, zoon van wijlen de colonel jhr Frederik van Dorp [gouverneur van Ostende in 1602, overleed 1612, oud 65 jaar], edelman van zijne Prince Exc solliciteert naar een kapiteinschap",Kroniek Hist Gen Utrecht 1853 p 163,,
1042028,1616-02-27,"Dorp, van ","jvr Maria van Berckenrode weduwe van Dirck Fransz, geass met Adriaen van Berkenrode, burgemeester van Haarlem en Pieter van Dorp, resp haar broer en zwager ter ener en de susterlingen van Cornelia Franssen, ter andere zijde, komen tot een scheiding",G.A.Haarlem Not Arch 38/58? Fol 84,,
1042029,1632-05-19,"Dorp, van ","boedelinventaris van Claesgen Cornelisdochter van Dorp, weduwe van Joris Claesz Spijckervat, overleden te Leiden",Not Arch Leiden 374 akte 110/Notaris Traudenius,,
1042030,1635-10-20,"Dorp, van ","huwelijkscommissie Amsterdam zijn op akte van de secretaris Baersdorp ingetekend: Heyndrick Dircx, van Leyden, weduwnaar van Grietgie Jans, wonende in de Gouwbloemstraet en Marritgie Jacobs van Dorp, van Leijden, wonende alhier",G.A.Amsterdam DTB 765 fol 37v,,
1042031,1667-12-20,"Dorp, van ","Frederick van Dorp heer van Maasdam, Eerste Raad in den Hove van Holland, Nicolaes de Bije, Raad in de Hooge Raad, en Jahan van der Nyenburg, gecommitteerd ter Generaliteit, als voogden over de minderjarige kinderen van wijlen Cornelis van Teylingen en  vrouwe Hester de Bije ",Arch Gecommiteerde Raden  Noorderquartier no 25,,
1042032,1669,"Dorp, van ","Maria Gerritsdochter van Dorp, te Leiden, vraagt aan de Staten van Holland venia aetatis",Index J. A. Jaeger p 19,,
1042033,1680,"Dorp, van ",Arent Adriaen Louisz van Dorp en Frederick Godert Louisz van Dorp vragen aan de Staten van Holland venia aetatis,Index J. A. Jaeger p 19,,
1042034,1682-01-08,"Dorp, van ","lijfrenten kantoor Alkmaar: juffr Amelia Susanna van Dorp 2222 gld ten lijve van haarzelf, oud 36 jaren, vader heer Philips van Dorp, admiraal van Holland en moeder vrouwe Sara van Baerle",Arch. Gecommiteerde Raden  Noorderquartier Inv 51,,
1042035,1710-01-21,"Dorp, van ","losrenten kantoor Hoorn: verschijndag 02-01, Lysbeth van Dorp fl 720 - fl 28-16",Arch. Gecommiteerde Raden   Noorderquartier Inv 51,,
1042036,1735-11-19,"Dorp, van ","dertigjarige renten kantoor Alkmaar: verschijndag 1737-08-01  Egidia van Dorp, rente fl 8; afgeschreven 1767",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042037,,"Dorp, van ",genoemd: van Dorp,"Rep Altena Leenkamer Holland no 237 fol 133, fol 184",,
1042038,1355,"Dorp, van ","Gerard van der Heyden, ridder, heer van Boutersem [er staat heer van Banterslanne] getrouwd met Bertha dochter van Arnoud van Dorp",Batavia Illustrata bl 1199/Arch Gebeneficieerde van Holland,,
1042039,,"Dorp, van ",genoemd: leden familie van Dorp ,"Batavia Illustrata bl 750, 751, 762, 753, 758, 759, 1134, 1161",,
1042040,1510~,"Dorp, van ","mr Pieter van Schiedam, doctor Medicinae leefde anno 1510 x Maria van Dorp, hun kinderen voerden de naam van Dorp. Cornelis van Dorp x …, dochter Maria van Dorp x Engelbert van der Meer, gestorven 1513. mr Jeronimus van Dorp, Raad in de Grote Raad van Mechelen,  1504 x Catharina van der Meer, dochter Anna van der Dorpe x Engelbregt van Oyenbrugge. Philippota van den Dorpe x Jan Hoofs burgemeester van Mechelen","Batavia Illustrata bl 935, 1296, 926,  1295, 943",,
1042041,,"Dorp, van ","genoemd: Cornelis van Dorp, Delft x 1580 .. Van Roon. Maria van Dorp x Adriaan Duyk. Arent van Dorp kocht ± 1565 de heerlijkheid Tol van Jacob Copier die zich in 1567 naar het buitenland begaf. Anna Maria van Dorp, van Maasdam, geboren Den Haag 1688-08-06, gestorven aldaar 1749-01-06,  x 1753-11-22 jhr Adam Adriaen van der Duyn, vrijheer van 's Gravenmoer, heer van Maasdam ","Batavia Illustrata bl 1074, 940, 921, Wapenheraut jg II: 161",,
1042042,1786-06-11,"Dorp, van ","Johannes van Dorp gedoopt (?)  te Rijswijk, trouwt 1810-12-26 te Zegwaard met Gysje Hoogendijk, gedoopt Zegwaard 1789-02-01, overleden te Hazerswoude",Kwartierstaat van Zeeland p 229 v 23,,
1042043,1285-10-27,"Dorschen, van",lenen van Amstel:  Huge van Dursken hield een halve hoeve voor Vredelant in Durskerwart (aantekening uit ± 1347: canonici de Oudmunster habent scripta dominus Floris de Boechorst videat); Claes van Dursken leen: 2 £  in Amelis gerecht van Minden en 1 £ te Nichtevecht in des bisschops gerecht,Bijdr Hist Gen jg 1901 bl 161/Reg EL 5 fol 33v,,
1042044,1502-04-26,"Dorschen, van","Splinter van Dorsschen, abt van Oostbroek, verdraagt zich met de pastoor van Almkerk over een kapel aldaar, met goedkeuring van Wilhelmus de Mondfoerdt",Codex Dipl Neerl serie 2 dl 4  afd 2 p 72 t/m 74,"Gerardo de Buren S Salvatoris, Johanne de Edeell, b Marie canoncicis, Hugone Assendelft, utriusque juris licentiato, Segers Zass decano Christiquitatis dicti de mini. de Altena",
1042045,1346-06-01,Dorschy,"lenen in Rijnland:  Bertelmeus van der Grafte, Godvart Symonsz, Clays Godervartsz, Gheret Bruyns  gezamenlijk 8 ½ morgen in het ambacht van Zoeterwoude, belend zuid: de vrouwe van Rodenborch, noord: Jan Dorschy",Bijdr Hist Gen 1901 p 236,,
1042046,,"Dorsten, van der",genoemd: Jan van der Dorsten x Magtild van Amerongen ,Batavia Illustrata bl 1037,,
1042047,1418,"Dorth, van","Dirc van Durrete en zijn zoon  Seyne van Durrete, écuyers, scellent le traité des nobles et des villes de Gueldre, met zijn wapen",De Raadt I p 393,,
1042048,1545,"Dorth, van","overleden Elisabeth van Dorth x 1. Jan van der Horst, maarschalk van hertog Karel van Gelre, x 2. Oswald graaf van den Berg. Johan van Dorth x Cornelia van den Tempel gezegd Slingeland, dochter Maria van Dorth, 1580 begraven te Dordrecht","Batavia Illustrata bl 462, 1026",,
1042049,1649-09-26,"Dortmund, van ","leen van Vianen: no 715) huis en erf in Vianen aan de oostzijde, Balthasar van Dortmund na dode van zijn schoonmoeder Josina Engberts, die gehuwd was met Leonard Engelbert; 1651-06-17: Johannes Helleniu, rector van Vianen bij overdracht door Balthasar van Dortmund",Ons Voorgeslacht 07-1988 p 327,,
1042050,1134-06-04 -09-13,"Dorvelde, van","Werner, bisschop van Munster, bevestigt en vermeerdert de schenking te Vollenhove en elders door Rudolf van Steinvorth gedaan tbv het klooster Lette",Oorkb Sticht Utrecht no 349,"Herimannus de Calvelage, Berhardus et Hermannus fratres de Lippa, Wichboldus de Holthe et filius eius Bernardus, Liudolfus frater Rudolfi [de Steinvorte], Franco de Diepenheim cum tribus fratribus suis Liefhardo, Wernheze et Anselmo. Bernardus camerarius, Bernardus et Thethonarius de Dulmene, Hermannus de Lare, Hartwicus et frater eius Bertramus de Dorvelde, Haoldus de Alen, Werenchis de Buren",
1042051,1449,Dou,"Aelwinus Dou, sacerdos, monachus Egmund, gestorven 1459",Egmond Inv 765/Rek 984/J Hof p 475,,
1042052,655,"Doucai, van","gestorven Rigomarus van Doucai met stamreeks [geheten Douai, van]",Miraeus: Opera Diplomatica I p 139,,
1042053,1384,Doubleth,"maistre Jehan Doublet, licencié en lois, prévôt de Saint Aubin, a Namur, et homme de fief du comte",De Raadt I p 393/Namen no 1166,,
1042054,,Doubleth,genoemd: Philips Doubleth  ,"Batavia Illustrata bl 969, 971, 1115",,
1042055,1573-05-08,Doubleth,"Paulus Doubleth secretaris ordinaris van den Hove van Holland gecomitteerd tot griffier van het leenhof van Holland, na zijn overlijden gesteld Peter van der Goes; 1573-04-23: is concierge geworden van den huize van Wassenaer in den Hage  ",Navorscher jg 1897 p 381/Depeches Prins Willem I,,
1042056,"1302-12-25~, 1303-03-09",Doude,"Dirk heer van Herlaer en Ameide oorkondt dat de bloedverwanten van wijlen de domdeken Azelinus onder waarborg van al hun goederen in het land van heer Dirk, afstand hebben gedaan van al hun aanspraken op goederen te Schonauwen, tbv de abdij Marienweerd","Cartul Marienweerd no 117, 118","erfgenamen: Hermannus dictus Griwel, Johannes de Witte, Godekinus Doude, Gerardus van Wijrle, Gerardus van Woerte,  Nicolaus Lachgher, Fenix et Wilhelmus Pannevoet, Jacobus Steylh(k)amer en Wilhelmus, Beatrix, Lammekinus en Willelmus sui filii",Ameide
1042057,1697,Doude,Gerrit Jansz Doude te Leiden vraagt aan de Staten van Holland venia aetatis,Index J. A. Jaeger p 19,,
1042058,1343,Douwing,rekening rentmeester van Kennemerland: - Pieter Douwing van utgheists tiende in Aalsmeer 8 sc,Rek Rentmeester Kennemerland dl II p 266,,
1042059,1162-08-28,Dove,graaf Floris III geeft aan de abdij Egmond de kerk te Vlaardingen terug,v.d. Bergh I no 143/Batavia Illustrata bl 1204,"Laici: Robbertus frater comiti, Theodericus Persin, Hugo de Teylingen, Isbrandus de Harlem et fratres eius Gerard, Malot et Meinzo, Simon Galo, Aelbrecht Banjaert, Dodo advocatus et fratres eius Theodericus, Bernoldus et Weremboldus, Wilhelm de Forenholda, Theodericus de Scoten, Odger de Riswic, Alard Ove (Oue), Bertolfus dapifer, Frethlif, Maurin, Ekbrecht Calvius, Lydolfus de Utgest, Stephanus, Adalard, Vastrud de Rinnighem, Isbrand Freso, Isbrand Ethelig",
1042060,1174-10-03,Dove,graaf Floris III verklaart zich de enige advocaat van Egmond in het geschil tussen het klooster van Egmond en Dodo Berwoudsz,v.d. Bergh I no 149,"Baldwinus frater comitis, Albuinus et Hugo Capellani, Luso medicus, Florentius de Voern et frater ejus Theodericus, Isbrandus de Harlem et frater eius Gerardus, Simon Galo et frater eius Nicolaus, Wilhelmus de Theylingen, Albertus Baniart, Costinus de Mule, Gerbrandus et frater eius Eylgerus, Everhardus, Theodericus, Alardus Ovo en Hugo de Ackersloot",
1042061,1206-1226,Dove,"Lubbert, abt van Egmond, ruilt land gelegen onder Assendelft, met Willem de Ekthorp",v.d. Bergh I no 377/Bijdr Hist Gen jg 1914 bl 38,"Ysbrandus de Haerlem, Theodericus de Alsmar [Alkmer], Isbrandus de Hecmund, Alardus et Florentius fraters eius, Nicolaus et Nicolaus, fratres, filii Nicholai de Heylichloe, Wilhelmus de Ovo [Willem Dove?], Ysbrandus Loef; Isbrandus presbyter, Gregorius, Heinricus, Wilhelmus, Walterus, Isbrandus, Igerus et alii fratres nostrae congregationis; sacerdotes: Bartholomeus de Berghen, Ambrosius de Scoorle",
1042062,1251-01-20 (1250),Dove,"Symon miles de Harlem beleent Jacobus de Hilckebroeke, oppidanus in Harlem met het land dat Theodericus filius domini Allaerdi Dove dicti quondam possidet. Datum apud Harlem, vgl  1331-04-01",v.d. Bergh I no 535,,Haarlem
1042063,1274,Dove,graaf Floris V bevestigt de abdij Leeuwenhorst in haar bezit,v.d. Bergh II no 282,"presentibus: Theodericus de Thelingen, Clara de Nordeke cum omni familia sua, Florentio de Tolne, Baldwino de Nordeke, Th. De Waremonde; sigilladomini Th. De Theilinge predicti , Symon de Harlem, W. de Brederoede, Johannes Persyn, Arnold de Hemskerke",
1042064,1327-07-26,Dove,"huis en hofstede, waar de leenman op woont, binnen de gracht in Akersloot: Dove Willem Dovenz bij dode van zijn vader, die hield van Jan van Bergen; 1346-06-01: Dove Willem Doven in Akersloot, met de werf, belend noord: Thybaut ver Clarenz, west: Dove Willem Dovenz; 1390: Reynier Dovenz met de ledige hand; 1396-01-05: Dove Reiniersz bij dode van zijn  vader Reinier Dovenz; 1401-04-23: Claes Symonsz krijgt na dode van Dove Reinersz dit leen ten eigen. Topografische aanduiding: 1390: in het zuideind van Molenbuurt ",Ons Voorgeslacht 04-1986 p 308/Bijdr Hist Gen jg 1901 p 248/Reg EL fol 66r,,
1042065,1338-05-24,Dove,"stierf Wilhelmus dictus Ove, presbyter in Outorp, schonk 10 sc per jaar",Kroniek Egmond p 265/Huiszittend Leven dl II p 112,,
1042066,1345,Dove,"uitgaven rentmeester van Kennemerland: in Akersloot, van arbeid: Gheryt die Vriese, 3 weken, Jan Gheyenz, Willem Niesenz, Spiering Niesenz, Jan die Witte, Wouter, Jans broeder, Oeve van Akersloot",Grafelijke Rek Holland II p 520,,
1042067,1379-06-23,Dove,"uitspraak van Jan, abt van Egmond, Symon priester en cureit van Wormer en Gheret Voghel, priester en cureit van Sassenheim in een geschil tussen Reynaer Jansz en Reynaer Doevensz over de begeving van een capelanie in de kerk te Akersloot; zegel van Reynier Jansz: een ster",Gen Herald Tentoonstelling Rijsmuseum 08-1933/Orig Kon Oud Genootschap,,Akersloot
1042068,1405-02-15,Dove,"gaf mijn heer geleide aan Reinier Doevenz e.a. behalve voor Haarlem, verlengd op 1405-03-24 en 04-17. [Er staat: Rynkyn Doevenz; van Rietwijk?]; 1406-02-14: hertog Willem bepaalt het zoengeld voor de doodslag op Symon van Zaenden op 2700 £ waarvan Reyntgen Doevenz 300 £  betalen zal","Rechtspraak Graaf van Holland II p 204, 207",,
1042069,1148,"Doveren, van","Gerardus, abt van St. Truyen vergunt aan die van Herpt een eigen kerk, onafhankelijk van die van Aalburg",v.d. Bergh I no 128,"Abbas de Berna Everardus, prior Gerardus, Nobiles Ulfardus de Alburg, Nicolaus de Dover persona de Alburg, Arnulphus, item Arnulphus vicarius de villa Herpta, Erenoldus  en anderen",
1042070,"1290-04-11, 1291-02-12","Doveren, van","schepenen van Heusden: 1290 Robertus de Doveren en Emundus; 1291: Arnoldus de Wyck en Robertus de Doveren, zegel: de graaf","De Fremery no 264, 277",,
1042071,1290-12-11,"Doveren, van","graaf Floris V regelt de schadeloosstelling in de zoen over de doodslag gepleegd op Claas Oem, en voor de verwondingen aan enige anderen",v.d. Bergh II no 754,"borgen: Jan die Keyser, Pieter die Keyser, Pieter  Thylemanszone, Martiin  Thylemans Oemszone, Thyleman die Vriese veren Agethensone, Gisebrechtssone heren Peterssone, Gillis heren Wouterssone van den Windase, minnebroeder, Gherart van Dovere, Thyleman Fyrebais, Daniel Firebais, Jan en Ghene die Smeker ende Willem van Binnen, ""alse ute te reikene die soen van der vaders weghen. Benevens 4 borgen alse ute te reikene die soen van der moeder weghen""",
1042072,1367-12-24,"Doveren, van","leenregister van Putten: zijn huis te Geervliet, ten noorden: het huis van Pieter Rengersz, zuid: Jan van Doeveren; Dirk van Riede, zoon van heer Jan van der Zydwinde, na opdracht van zijn vrouw Beatrys van Weyburg ",Ons Voorgeslacht 1979 p 201,,
1042073,1369,"Doveren, van","Gutdart van Doveren, échevin de Zülpich, met zijn zegel",De Raadt I p 394/Düss Biesen no 68,,
1042074,1340 ,Draeck,"schepen van Dordrecht: Willem Draeck; 1367, 1368: Jan Draeck ","Balen: Dordrecht p 273, 276",,
1042075,1636-07-04,Draeck,"losrenten kantoor Edam: verschijndag 07-20, Pieter Cornelisz Draeck, van Middelie fl  300 - fl 12; 1637-08-14/08-14: dezelfde met fl 600 - fl 24",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042076,1648-11-05,Draeck,"losrenten kantoor Edam: verschijndag 11-12, Jan Claasz Draaks van Edam fl 400 -fl 16, geemploieerd  in de negotiatie van 1752-05-24",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042077,1681-12-24,Draeck,"losrenten kantoor Edam: capitein Cornelis Draeck 600 gld ten lijve van Hendrik Loenius, 11 jaar, daar vader of was Johannes Loenius en moeder is Geesien Brouwers, afgeschreven 1685, fl 54",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042078,1691-05-25,Draeck,"losrenten kantoor Edam: verschijndag 1692-06-26, Sytje Cornelis Draecksweduwe tot Amsterdam fl 1200 - fl 48",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042079,1695-07-26,Draeck,"lijfrenten kantoor Hoorn: - Neeltie Pieters 200 gld ten lijve van haarzelf, 32 jaar, vader af is Pieter Simonsz Draacx en moeder is Anna Cornelis, 18 gld; - Pieter Pietersz Draacx 200 gld ten lijve van Claes Pietersz Draacx, 11 jaar, vader Pieter en moeder Trijntie Pieters, fl 18; - dezelfde 200 gld ten lijve van Tryntie Pieters, 9 jaar, ouders als voren, fl 18; - idem 200 gld Lysebet Pieters, oud een half jaar, ouders als voren; 1709-06-25: Pieter Pietersz Draacks als voogd fl 500 ten lijve van Pieter Dircksz Appel, 7 jaar, ouders waren Dirck Pietersz Appel en Neeltje Pieters fl 45",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042080,1696-08-18,Draeck,losrenten kantoor Enkhuizen: verschijndag 07-01: capitein Cornelis Draacks fl 6000 - fl 240,Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042081,1701-03-10,Draeck,"losrenten kantoor Purmerend: verschijndag 03-24, Pouwels Draax voor Neeltje Ploegh fl 2000 - fl 80; 1707-01-22/03-01 Pouwels Draaks op de naam van de Waterl. Mennoniten tot Purmerend fl 800 - fl 32",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042082,1701-03-10,Draeck,"lijfrenten kantoor Edam: verschijndag 03-20: de heer Vincent Brouwer, burgemeester en Raad van Edam, 600 gld hoofdsom ten lijve van Geesje Draax, 3 jaar, daar vader of was Vincent Draax en moeder Trijntje Daelder; 1702-04-08: dezelfde tbv dezelfde fl 600 - fl 54",Arch. Gecommiteerde Raden  Noorderquartier Inv 51,,
1042083,1704-05-10,Draeck,"losrenten kantoor Edam: verschijndag 02-17 en 1706-02-13/01-06: de voogden over Gesina Draecks 2 x fl 2000 - rente 2x 80; 1707-01-22: de heer burgemeester Houttuyn en Pieter Pont als voogden over Gesina Draecks fl 1800 - fl 72. Idem op 1708-07-21, 1709-07-31 en 1710-07-19: fl 1000 - fl 40, fl 3000 - fl 120, fl 2200 - fl 88",Arch. Gecommiteerde Raden  Noorderquartier Inv 51,,
1042084,1709-01-12,Draeck,"lijfrenten kantoor Alkmaar: Jan van Venhuysen en Jan Jansz Laan als executeurs fl 1111-2-4 hoofdsom wegens een legaat van Lysbet Jacobs tbv ten lijve van Tryntje Pieters, 55 jaar, daar ouders of waren Pieter Draekx en Lysbeth Barents - fl 100",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042085,1500~1530,Draeck,"Willem Draak, dochter Maria Draak x Willem van Immerseel, ridder, burgemeester van Antwerpen",Batavia Illustrata bl 902,,
1042086,1249-05-04,Draco,"paus  Innocentius IV beveelt aan de abt van Middelburg uit genegenheid tot Hendrik Buffel, ridder, in dienst van Roomskoning Willem, om diens bloedverwanten Nicolaas van Reimerswaal, Johan van Stavenisse en Jacob Hz Draco, met geestelijke beneficiën te voorzien",De Fremery regest no 107,,
1042087,1322-08-10,"Drakenburg, van","graaf Willem belooft de bisschop van Zuden, de heer van Yselsteyn, Jan Roetaertsz, Jan den Boelen en hun gezellen ""onse goede vrienden"" die voor hem en voor wijlen bisschop Fredrik van Utrecht borg geworden waren bij Herman van Brandenburch en Vredric heer Waernaersz, voor de som van 555 £  Torn, daarvoor schadeloos te zullen houden",Van Mieris II p 298,,
1042088,1357,"Drakenburg, van","Hubert van Leyenburch, knape, en zijn vrouw juffr Jan van Binckhorst, heer Otto van Schonauwen, ridder en Johan van Leyenburch, knape, Huberts broers, beloven Warner van Drakenborch schadeloos te stellen",Gen Herald Bladen III p 582,,
1042089,1362-02-01,"Drakenburg, van","de bisschop van Utrecht beleent Warner van Drakenborch, met het goed en huis geheten Drakensteyne, met veen weg en sloten, strekkende van de Vuersen tot Zoystwaarts, naast Johan van Rhynesse, te houden in dienstmansstat",Van Mieris III p 137,"Otto van Arckell, Ghysbrecht van Nyenrode, Steven van Zuylen, ridders, Johan van Rhynesse, Johan van Buren, Johan van Venemael e.a.",
1042090,1406-03-09,"Drakenburg, van","leen van Amstel: no 11) huis te Velde te Loenen met 20 morgen, lijftocht voor Johanna dochter van Frederic van Drakenburg, gehuwd met jonge Hugo van Loenersloot op de woning, en 20 oud Vrancr scilden op de 20 morgen ",Ons Voorgeslacht 09-1988 p 359,,
1042091,1460-08-27,"Drakenburg, van",Gysbrecht van Nyenrode (oom) geeft aan zijn neef Gysbert van Nyenrode de tienden genaamd Zuesereng,Berigten Hist Gen IV p 100/Arch Nyenrode afschrift,getuigen: Ernst van Drakenburg en Johan Woudman,
1042092,1473-04-22,"Drakenburg, van","de abt oorkondt dat Margriet Vredericsdochter van Drakenborch Frederiks uten Ham hem opdroeg met haar man en haar vader aan Beernt Scaeij Jacobsz ""die rechte of grafte"" van 2 morgen veen gelegen after Soesenge, belend zuid: Rutger Jacob Tymansz, noord: Roelof van Baern en Henric Goyertsz erfgenamen en Elias van Weede als voogd en van zijn vrouw joffr  Dirc ",Leenregister St Paulusabdij Utrecht 505 fol 211v,"mannen: Jan de Coninc, Peter van Zulen, Alfer Ruysch, Gysbert Henricsz",
1042093,1473~,"Drakenburg, van","geschil tussen Gysbert van Nyenrode heer van Zuylen, zijn zuster Johanna gehuwd met Gerrit van Rijn Zouwenz, Johan en Henric van Nyenrode, broers en zusters over 1000 Vr schilden gekomen van Dirc van Byland, ridder",Berigten Hist Gen IV p 107/Arch Nyenrode ,"zegslieden: Arend van Zwieten heer van Leyenburg, Johan van Zuylen van Natewisch en Ernst van Drakenburg",
1042094,1512-01-27,"Drakenburg, van","huwelijksvoorwaarden tussen Frederik van Drakenburg en Janna van Nyenrode: Frederik brengt mee het huis Drakenburg en de oude hofstede Drakestein, in het gerecht van Baarnd, leenroerig aan het Sticht, en andere goederen. Willem Turk geeft met zijn schoonzuster Janna het goed geheten de Ticheloven, buiten de Tolstege te Utrecht, dat door wijlen Dirk van Zuylen was gegeven aan Johan van Nyenrode, in huwelijksvoorwaarden met zijn dochter Elisabeth, en andere goederen",Berigten Hist Gen IV p 117/Arch Nyenrode ,"huwelijksvrienden: Frederik de Coninck, kanunnik ten Dom, Berend Uten Eng, Johan van Darthuizen, Berend Freys van Dolre, kastelein van Duurstede",
1042095,,"Drakenburg, van",genoemd: leden van de familie van Drakenburg,"Batavia Illustrata bl 850, 756, 746, 831, 1196, 932, 1062",,
1042096,1597-01-03,Drebbel,"Hillegont Jansz, weduwe van Jacob Jansz Dremmel geass. Met Cornelis Jacobsz Drebbel, haar zoon, verkoopt een huis en erf te Alkmaar",O.R.A. Alkmaar 137 fol 13,,Alkmaar
1042097,1634,Drebbel,Jacob Cornelisz Drebbel en Jan Cornelisz Drebbel in Engeland vragen aan de Staten van Holland venia aetatis,Index J. A. Jaeger p 19,,
1042098,1691-10-30,Drebbel,"lijfrenten kantoor Monickendam: Jan Drebbel, coopman te Amsterdam, 1100 gld ten lijve van Albert Jansz Drebbel, 2 jaar, vader de voornoemde Drebbel en moeder Beertje Dirx Mars fl 99; 1695-10-26/verschijndag 12-01: Grietie Jans weduwe Arent Drebbel tot Amsterdam fl 1000 - fl 40; 1697-08-02: lijfrenten: Jan Drebbel, coopman te Amsterdam, 600 gld ten lijve van Albert Drebbel, 5 jaar, vader  Jan Drebbel en moeder Beertje Dirx Mars- fl 54",Arch. Gecommiteerde Raden  Noorderquartier Inv 51,,
1042099,1697-08-02,Drebbel,"lijfrenten kantoor Medemblik: verschijndag 1700-02-01, Jan Albertsz Drebbel fl 5000 - fl 200",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042100,1704-05-10,Drebbel,"lijfrenten kantoor Edam: Beertje Mars tot Amsterdam 1111 gld ten lijve van Albert Jansz Drebbel, 13 jaar, daar vader of was Jan Albertsz Drebbel en moeder is  Beertje Mars ",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042101,1710-07-19,Drebbel,"losrenten kantoor Monickendam: verschijndag 08-15 Albert Drebbel fl 500 - fl 20. Lijfrenten: Albert Drebbel 200 gld ten lijve van Grietje Roos, 21 jaar, daar vader af is de heer burgemeester Joan Roos en moeder was Sara Tonningh; 1733-02-13: de heren Albert Drebbel en Pieter Butenius als voogden over de kinderen van wijlen Jacob Klerck fl 900 ten lijve van Jacob Klerck, 10 jaar, daar moeder of was Tryntie Pieters Mars fl 67-10-0; 1734-04-08: de heer mr Albert Drebbel oud burgemeester en raad in de vroedschap dezer stad fl 700 ten lijve van zijn dochter Sara Drebbel, 10 jaar, daar moeder van is Grietie Roos, fl 52-10-0. Dezelfde fl 700 ten lijve van zijn dochter Barber Drebbel, 8 jaar, ouders als voren",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042102,1749-04-19,Drebbel,"negotiatie bij wege van loterij, gecons. door de Staten kantoor Monickendam: verschijndag 1750-05-01 Grietje Roos, weduwe van Albert Drebbel fl 1000 - fl 30",Arch. Gecommiteerde Raden Noorderquartier Inv 51,,
1042103,1235-05-06,"Drecht, van~","scheiding tussen de tienden van het kapittel van St Marie en die van Gijsbrecht van Amstel te  Curtenhoven [Kortenhoef?] en Durscinreveen. Genoemd: Henricus de Nienborch, Cristanius, Otto en Theodericus de Seist, canonici B Mariae; ex altera parte Giselbertus de Amestelle, Egidius de Minden en Giselbertus junior de Amestelle, kinderen van Egidius de Minden, Ecbertus de Amestelle, Heino scultetus Marienweerd",v.d. Bergh I no 354,"schepenen: Willelmus de Amestelle, Willemus de Minden, Volcricus, Albertus, Ulricus, Giselbertus, Lubbertus, Bertoldus,  Theodericus de Drecht, Hermannus, Wilhelmus, Lamkinus de Nesse en anderen",
