id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1050784,1302-06-14,"Emmerik, van","Paleko, judex van Emmerik, en schepenen aldaar, o.a. Goswinus de Pannerden, stellen een regeling vast tot het verkrijgen van het burgerrecht, op raad van Conradus de Embrica en Bernardus de Pannerden, milites ","Ned Leeuw 02-1938 p 52/Dederick: Annalen Stadt Emmerich p 141, 142",,
1050785,1359,"Emmerik, van","Swedero de Hennenberg, chanoine de Rees, Leonius de Gendringhen chanonic d'Emmerzeel, Conrard van Emmerich et Ghiselbertus Veer, nommés executeurs testamentaire par Gerlacus de Doernic",De Raadt II p 64/Düss Emmerich no 92,,
1050786,1322-01-04,"Emmichoven, van","Jan heer van Arkel verklaart voor zijn broeder Claes en diens vrouw Lysbeth Hendriksdochter van Emmichoven, de heer van Hoorne beloofd te hebben, dat hij het gericht van Emmikhoven en Uterspijk voor een redelijke prijs kan kopen",Reg Hann p 102; O.R.A. Altena,,
1050787,1325-10-06,"Emmichoven, van",de heer van Heusden stelt het kasteel te Heusden beschikbaar aan de hertog van Brabant,"Noordbrabantse Charters bl 83, 307/Willems: Brabantse Geesten p 766","Roelof van Emmichoven,  Jan van Genderen Heilwighenz, Jan van Drongelen, Jan Robrechtsz van Genderen",
1050788,1331-04-04,"Emmichoven, van","Daniel, cureit van de kerk van Deyl, ruilt land van de de prebende van Deyl en de abdij Marienweerd: het klooster gaf o.a. in ruil 3 morgen land en 32 scafte te Deyl op de Boninchoe, tussen land van de kerk van Deyl en Emont van Emmichoven",Cartul Marienweerd no 392,"Daniel cureit van Deyl, Gheraert en Heymeric van den Rhine, Wouter Wautaert, Ghysbrecht van Deyl, Willem en Hac van Tule; ook bezegeld door Alard van den Rine, kercmeister der kerke van Deyl",
1050789,1331-07-22,"Emmichoven, van","Willem heer van Hoorne en Altena, regering en gemeente van Woudrichem, beloven de graaf schadeloos te houden van de beloften en verbintenissen voor hen gedaan en gemaakt",Van Mieris II bl 519,"Enghebrecht van Andel, Vastiarde van Ghiesene, Janne Borchgrave, Emond van Emmechoven, Diederic van Cranendonc",
1050790,1334-11-07,"Emmichoven, van","heer Nyclaes Oem van Arkel, ridder maakt tot lyftocht voor zijn vrouw Lisebeth Heynricsdochter van Emmichoven zijn huis te Emmichoven en 9 morgen te Waardhuizen",Van Mieris II bl 569,,
1050791,1336-05-18,"Emmichoven, van","lenen van Arkel in Deyl:  2 morgen in de overste maat, ter ener: Emond van Emmichoven, ter ander: Pieter Caye. Gysbert van Deyl verkoopt voor 100 £ aan Jan Colaes tbv de heer van Arkel",Ons Voorgeslacht 02-1985 p 53/Nassau Domein II Inv 870,,
1050792,1339-07-20,"Emmichoven, van",Roelof Matthijsz van Emmikhoven wordt beleend met zijn huis en hofstad te Emmichoven. 1355-10-30: idem. 1362-10-15: Herman van Hedichusen Roelof Mathijsz ontvangt dit leen,"Reg EL 32 fol 42, EL 43 fol 23v",,
1050793,1339,"Emmichoven, van","Emond, Adriaan en Floris, zoons van Mathias van Emmichoven, in het jaar 1339 bekent",Batavia Illustrata bl 1197,,
1050794,1369,"Emmichoven, van",schatting van het land van Gelre: Jacop van Emijchaven 4 £ ,Harwijnen p 245,,
1050795,1377-11-30,"Emmichoven, van",Emmichoven; ook 1417-11-20,"Versl Rijks Oude Arch 1927 dl I p 154 regest 30, 32, 102",,
1050796,1387-04-03,"Emmichoven, van","graaf Willem geeft als heer van Altena een hoeve, Wolfroedshoeve, aan de rivier de Werk en het gerecht ten Emmichoven uit aan Zeger Woutersz., die hij van de heer van Hoorne placht te houden","Noordbrabantse Charters p 143, 169/Van Mieris III bl 457, 458, IV bl 121",,
1050797,1388-08-29,"Emmichoven, van",Roelof van Emmichoven: vervolg I (vierendeel van Lode Maesz die doodgeslagen is),"Van Mieris III p 501, Ned Leeuw jg 1941 p 231, 235/Graf Mem fol 95v, 83v",,
1050798,1394-08-01,"Emmichoven, van","beveling op Willem Duyc, rentmeester van Zuid-Holland om de renten aan te tasten die eigendom waren van de ballingen: Willem van Oosterhout, Otto van der Lecke, Willem van Dongen, Jan van Emichoven ",Graf Rek Holland R.G.P. 182 p 309,,
1050799,1395-07-31,"Emmichoven, van","testament van domicella Elisabeth vrouw van Theodericus Sterke: item legavit Elisabeth de Emmichoven nepti sue moniali in Remunde 1 Eng nobel ad vitam. Item Katherine de Emmichoven nepti sue moniali apud Breda 8 sol groos veterum quod vitam suam recipiendos annuatim decensu suo in Etten. Item partem seu quotam Alveradis filie sue de Emmechoven legavit filiis ac filiabus ejusdem Alveradis, quoad proprietatem retento usufructu ipsi matri",Erens: Oork Klooster St Catharinadal te Breda no 160,,
1050800,1396-10-06,"Emmichoven, van",Dirck van Emmichoven Willemsz draagt over een tiende in Rijswikerbroec in het land van Altena aan heer Gysbrecht van Herwijnen,Leenkamer Holland 240 fol 113 Rep Altena/Libro 5 fol 223,,
1050801,1399-01-23,"Emmichoven, van","schepenen van Heusden oorkonden dat Gheertruyt weduwe van Jan Kuyst van Honsoerde, en Mechtelt, haar zuster, weduwe van Robbrecht Hackenz, afstand deden van 6 ½ hont, die Heyman Roelofsz van Emmichoven had onder Herpt op de Overhoef, tbv Hubrecht Roelof Hubenz.z., voor een erftijns van 30 schell voor het St Lambrechtsaltaar in de St Janskerke te 's Hertogenbosch",Versl Rijks Oude Arch 1927 dl I p 293,,
1050802,1402,"Emmichoven, van","uit het archief van de St Stevensabdij te Oudwijk: erfpachtbrief van 2 morgen land aan de zuidzijde van de Linscoten bij Oudewater, gemeen liggende o.a. met land van het convent, door Claes de Vette in erfpacht genomen van Yde Roelofsdochter van Emmichoven",Cat Arch Kapittels en Kloosters p 150 no 963,,
1050803,1403,"Emmichoven, van",Adriaen van Emmichoven voogd van Laurens Back zoon van Ghysbrecht Back,Ned Leeuw jg 1937 p 367,,
1050804,1409-12-19,"Emmichoven, van","notaris Willem Haghen van Hilverenbeek maakt in de kapel van het kasteel te Oosterhout een akte op, waarbij Herbertus de Emmekoven, armiger, een rente van 28 lopensen rogge schenkt voor de rector van O.L.Vr altaar te Oosterhout",Taxandria jg 20 p 17,,
1050805,1409-05-10,"Emmichoven, van"," graaf Willem geeft aan Wouter van Emmichoven bij dode van zijn vader Seger Woutersz een hoeve land aan de lage zijde van de Wercken, Wolfroetse Hoeve geheten, het gerecht en de smalle tiende te Emmikhoven, waar Willem van Oesterhout het wederdeel van placht te hebben en nu Philips de bastaard van der Lecke heeft ",Libro 3 fol 55/Van Mieris IV bl 121,,
1050806,1410,"Emmichoven, van","leen van Kuyck in het land van Altena: ontving Lijsbet van Emmichaven, momber Willem van Emmichoven (zij is zijn nicht). Eadem ontvangt huisvrouw Arnts van Weyborch een maschap van 18 mannen, anno 1420. Agnes van Weyborch na dode van Lijsbeth van Emminchoven, haar moeder. Haarman Arnt van Wyck doet hulde. Zij transporteren dit leen anno 1461 op Johan van Emmichaven Herbernsz",Reg Gelderse Leenakten 5e stuk Uitheemse lenen p 65,,
1050807,1411-07-04,"Emmichoven, van","een huis en hofstede met boomgaarden en 15 morgen land in de ban van Emmichoven en Waerthuijsen, beleend wordt Wouter van Emmichoven bij dode van Seger Woutersz, zijn vader(Patet libro 3 fol 8). 1439 (Libro Philippus A fol 147): beleend Seger van Emmichoven na dode van zijn vader Wouter. 1482 (Libro Max B fol 4): Seger Woutersz. 1530 (Libro Caroli Caput Asperen, Altena fol 1): Wouter van Emmichoven bij dode van zijn vader Seger. Vide ibidem huwelijksvoorwaarden tussen Wouter en Elisabeth Cornelisdochter (Rep A fol 16). Gillis Schellaert belend bij overgifte van Seger (Libro Cap Altena fol 2). 1334: Claes Oem van Arkel beleend met dit leen (Libro EL 24 fol 66)",Leenkamer Holland 240 fol 113 Rep Altena,,
1050808,1414-08-02,"Emmichoven, van","Herbert an Emmichoven sticht te Oosterhout een beneficie (Heilige Kruisaltaar). Hij verbindt daaraan een jaarlijks inkomen van 4 sesters rogge uit zijn huis en erf in de Middenwijk van Oosterhout. Het begevingsrecht schenkt hij aan de commandeur van Davalterre en zijn naaste mannelijke bloedverwanten, die beurtelings van dit recht zouden gebruik maken. 1415-07-11: deze stichting wordt door de bisschop van Luik goedgekeurd. 1418-1421: de eerste rector was Petrus ven Emmecoven die de bediening neit zelf waarnam","Taxandria jg 19 p 279, jg 29 p 54",,
1050809,1419,"Emmichoven, van","Roelof van Emmichoven beleend met 4 ½ morgen land daar de hofstad op ligt, gelegen in het gerecht van Emmichoven",Leenkamer Holland 240 fol 131 Rep Altena/patet libro 9 fol 194,,
1050810,"1420, 1429","Emmichoven, van",Nethen: Alard van Emichoven. 1429-05-03: Emons van Eminchoven heer van Chantrain,"Taxandria jg 47 p 300, jg 39 p 56/Antwerpen Cartul Carth",,
1050811,1429-08-08,"Emmichoven, van","Henri seigneur de Gronsvelt et de Herstall, prète serment de fidelité au duc de Brabant, en qualité de châtelain, drossard, semonceur et receveur de ses château, ville et pays de Limbourg. Il prète ce serment entre les mains de mr Gillein van der Sart, doyen de St Denis à Liège, chanellier, et de frère Emont van Emmychoven maitre de Chantraine, de l'ordre de Rhodes, et du sire de Dongleberg, chevalier",De Raadt I p 519,,
1050812,1439,"Emmichoven, van","Zeger van Emmechoven Woutersz, vermeld",Batavia Illustrata bl 1197,,
1050813,1443-03-15,"Emmichoven, van","priesters aan het O.L.Vr altaar te Oosterhout: Jan van Emmichoven betaald aan de aartsdiaken toelatingsrechten. Hij was ter benoeming voorgedragen door Edmond van Emechoven. Hij was nooit aanwezig en bedankte voor dit beneficie op 11-08-1470. 1459-1479: Joannes van Emmichoven de jongere, door zijn studies vrijgesteld van het betalen van het jus absentiae","Taxandria jg 20 p 19, 277, jg 29 p 52, 53, 54",,
1050814,1452-1463,"Emmichoven, van",Robbrecht van Veen schepen te Heusen x Joanna Moenbers. Hieruit: … van Veen x Wouter van Emmickhoven,Taxandria jg 7 p 198,,
1050815,1458-01-11,"Emmichoven, van",schepenen van Heusden oorkonden dat Mathijs Reynersz van Emmechoven opdroeg aan Dirck Peter Oersz een hofstad groot 8 hont onder Hedichusen en een rijsweert. Vervolgens ontvangt Mathijs dit land weer in erfpacht voor 1 mud tarwe per jaar,Versl Rijks Oude Arch 1927 dl I p 213,,
1050816,1460-01-08 (1459),"Emmichoven, van","Adriaen van Emmechoven, chevalier, réceminent encore maieur de Tirlemont, donne quittance au duc de Bourgogne, van allen alsulken dienste als ic mijnen voirs lieven genedigen heere in den lande van Vlaenderen ende elswair gedaen mach hebben ende oic van alsulken hondert vrancrijcsche croenen van wedden als ic den selven dienste ende orlogen van Vlaenderen mach verdiend hebben",De Raadt I p 426,,
1050817,1462,"Emmichoven, van",8 morgen in Emmichoven (Leek's leen): Adriaen van Emmichoven Jansz (tevoren van Jan van Ypelaer),Ned Leeuw jg 1939 p 545,,
1050818,1470,"Emmichoven, van",land van Altena: Jehan de Egmenhout 7 £ en Wouter van Emmichoven 40 £ ,R.A.H. Coll Aanw 147 fol 186v,,
1050819,1484,"Emmichoven, van","Lysbeth bastaarddochter van heer Heinric II van Borssele here van der Vere, weduwe van Jan van Emmichoven","Ned Leeuw jg 1927 p 304, 305",,
1050820,1485-1502,"Emmichoven, van",Consilium de Beke. Drunen Altaer beate Marie. Rector dominus Joannes de Emichoven,Taxandria jg 27 p 13,,
1050821,1542,"Emmichoven, van","Philips van Uytwyck wordt beleend met de visserij in de Alm te Uytwyck en Weerthuysen: en 3 morgen in het gerecht van Uytwijk, na opdracht van Jan Loijenz van Emmichoven",Leenkamer Holland no 239 fol 419 Rep Altena,,
1050822,1548,"Emmichoven, van","Anthonis Adriaensz wordt beleend na dode van zijn vader Arien Ariensz, met 7 morgen in het ambacht van Emmichoven, belend aan de westzijde: Herber van Emmichoven, oostzijde: Baert Dommely",Leenkamer Holland no 238 fol 354 Rep Altena,,
1050823,1549,"Emmichoven, van","Reijer van Klootwijk, ridder, x Elisabeth van Emmikhoven, was op de huldiging van koning Philips als graaf van Holland",Batavia Illustrata bl 996,,
1050824,1559-12-12,"Emmichoven, van",Gorkumse schepenakte: Wouter van Emmichoven met zijn zoons en dochters,Ned Leeuw jg 1900 p 249,,
1050825,1562,"Emmichoven, van","Cornelis van Emmichove wordt beleend, na dode van zijn vader Wouter van Emmichoven, met het dagelijks gerecht van Emmichoven, tot 10 sch toe, en een smaltiende aldaar. Vervolgens wordt na opdracht van Cornelis Heyndrick Pieterse Vriese beleend. Idem: die smaltiende gelegen tot Emmichoven ende in Waerthuysen daer Philips van de Lecq die bastaard dat 1/4 deel van heeft","Leenkamer Holland no 238 fol 341, 347 Rep Altena",,
1050826,1564-02-03 (1563),"Emmichoven, van",Anthonis Jansz van Emmichoven heemraad in het ambacht van Munsterkerk aan de Dussen,R.A.H. Coll Aanw 134 fol 142,,
1050827,1580-04-18,"Emmichoven, van","schepenregister Gorinchem: Hendrik Peters de Vryese, Dirck de Burchgreef Jansz en Aelken Robbrechtsdochter, ook uit naam van mr Henrick van Thil als man en voogd van Elisabeth Jan de Burchgraefsdochter, Cornelis van Emmechoven Woutersz, Pieter Jansz als man en voogd van Jenneken van Emmechoven Woutersdochter, en Betsman Jacob Betsmansz voor zichzelf en uit naam van zijn broers en zusterskinderen, doen afstand van hun aanspraken op de roerende goederen van wijlen hun moei Margaretha Burchgreefs",Ned Leeuw jg 1928 p 280,,
1050828,1593-08-24,"Emmichoven, van",Willem Willemsz te Giessen wordt beleend met 6 morgen te Giessen anno 1543. 1593-08-24: Antonia van Emmichoven wordt bij dode van haar van Loij Segers van Emmichoven beleend. 1659-05-09: Maria van Oversteegh beleend na dode van haar moeder Antonia van Emmichoven,Leenkamer Holland no 237 fol 91 Rep Altena,,
1050829,1607,"Emmichoven, van",erfgenamen van Joost Jansz van Ypelaer en Sophia Cornelisdochter van Ghiessen (weduwe van Seger Anthonisz Smit). Zijn erfgenamen: het weeshuis; haar erfgenamen: de twee dochters van Seger Jansz van Emmichoven,Ned Leeuw 1939 p 547,,
1050830,1620-04-29,"Emmichoven, van","compareert te Woudrichem Agneta Melis Hallings, gehuwd met Nicolaes van Houweningen, één der erfgenamen van Adriana van Emmichoven, gewoond hebbende te Emmichoven",Ned Leeuw jg 1943 p 77,,
1050831,1629,"Emmichoven, van","Seger Jansz van Emmichoven en Mathijs Segersz van Emmichoven, heemraden van Giessen",Inv Rijks Arch jg 1930 III p 350 no 71,,
1050832,1633-07-06,"Emmichoven, van",schepenprotocollen van 's Hertogenbosch: comp Cornelis van Brantwijck Adriaensz erft van zijn moeije Cornelia van Emmichoven,Ned Leeuw jg 1933 p 453,,
1050833,1635,"Emmichoven, van",predikanten te Heusden: Johannes van Emminchoven ,Navorscher jg 1885 p 265,,
1050834,1639-08-30,"Emmichoven, van","Anna van Haeren, erve van haar moeders broeder Johan van Emminchoven, beleend met 6 morgen land tot Aelst, gelegen in de nederste Thien Roden. Haar man Johan Daniels van Berlicum doet hulde",Reg Gelderse Leenakten 12e stuk Nijmegen p 711,,
1050835,1659-12-18,"Emmichoven, van","notaris J.M. van Osch te Gorinchem: Waltina van Oversteegh, weduwe van Johan Grootvelt, wonende te Almkerk. Zij vermaakt 3 morgen te Uytwijk, leen van de heerlijkheid van der Lecke, haar aangekomen van Anthonia van Emmichoven, haar moeder",Ned Leeuw jg 1942 p 38,,
1050836,1671-09-17,"Emmichoven, van","Adriaan Brandwijk van Blokland x Maria van Emmichoven, dochter van Arent en Johanna van Hemert. Hieruit: Johanna Brandwijk van Blokland x Cornelis van Merendonk ",Ned Leeuw jg 1898 p 104,,
1050837,1680-05-14,"Emmichoven, van","Adriaen Pietersz van Emmichoven, oud 32 jaar, wonende buiten Woudrichem, wordt beleend bij dode van haar vader Adriaen voorn., met  het eerste weer lands gelegen aan de oostzijde van de Biescae tussen de Brouckgraeff en de nieuwe Vliet, groot  9 morgen 4 hond, 80 roeden, met een vogelkoij daarop staande, bij opdracht van Arien Cornelissen Stam. De eed wordt voor haar gedaan door Johan van der Wal, wonende in den Hage op 30-07-1720. 1663-09-21: Pieter Aertsen van Emmichoven wordt beleend met  1/3 part van het voors. weer van de voors.  9 morgen 4 hond  80 roeden, bij opdracht van Cornelis Adriaensen Stam. 1686-06-18: beleend Jan Pietersen van Emmichoven, wonende onder de jurisdictie van Woudrichem, oud 40 jaar, na dode van zijn vader Pieter","Leenkamer Holland no 238 fol 407, 409 Cap Altena",,
1050838,1076-1099 (of 1075-1081),"Empel, van","Adelheid, dochter van graaf Everhard en vrouw van Hendrik geeft aan de St Maartenskerk te Utrecht het predium Orten en ontvangt het met de curtis Weurd bij Ewijk en Wadenoyen bij Tiel weer in leen",Sloet p 182 no 184/Oorkbk Sticht Utrecht dl I p 211 no 233/Noord Brabantse Charters bl 10,"testes: Rogerus de Malsen, Heremannus de Merehem, Theodericus en zijn zoon Poppo de Herlar, Heimericus de Mera, Gerung de Aspera, Johannes de Impla [Empel], Winemarus en Adelardus zonen van Adelardus [van Wesenthorst], Rotgerus de Druten, Albero de Batenburg, Theodricus de Batenburg, Albertus de Essvic en zijn broer Theodericus, Lambertus de Isendic, Werenbertus de Oia, Giselbertus de Medela, Hartbertus de Buxten, Rodolfus de Batenburg, Wilhelmus de Flagence, Snellardus de Gamerthe, Hamulgerus de Riswic",
1050839,1364,"Empel, van","Rotgerus de Honepel, dictus de Empel, armiger, cousin de Roger van Heeckeren et de sa femme Odile",De Raadt II p 104/Düss Cologne no 858,,
1050840,"1394, 1410, 1418","Empel, van","1394: Luyss van Honapel ind van der Empel céde au comte de Clèves den wijnt ende dat gemale in der Hetter (Hettergau), ayant appartenu à ses ancêtres. 1410, 1418: Loysse van der Empel, chevalier, homme du comte de Clèves, met zijn wapen","De Raadt II p 104/Düss Cleves Mark no 576, 670, 756",,
1050841,1550-1572,Enchuysen,"Willem Pietersz Enchuysen alias Schijtgelt, burgemeester van Hoorn, in 1572 nog burgemeester, maar vertrok in dit jaar. 1569: Pieter Willemsz Enchuysen, schepen tot Hoorn. Nota: Pieter Willemsz Schijtgelt wilde het schepenambt niet aannemen en trok naar Alkmaar, maar de stad procedeerde tegen hem en dwong hem weer te komen","Velius: Kroniek Hoorn p 18, 22",,
1050842,1319-04,"Enkhuizen, van","item want wi verstaen hebben dat Pieter van Enghuzen ende sijn gheselscip die sluze opghesparret hadden, ende Doede Janinc die dore van der sluze opghesparret hadde van Oesterblockweer sonder varent op den dike ghehaelt hadde, ende Vordenaer Gerbrandssone die sluze bi Oesterleke opghesparret hadde, ende dat Jan Veeren Gheertrudensoen die sluze bi Scellinchout opghesparret hadde, ende dat Martyn van der Nieuwerwike die sluze te Hoerne bi sinen huze opghesparret hadde, ende dat Willam Hughe die sluse te Wrsem opghesparret hadde, ende dat Pieter van Wormaer ende Didde(..)aren Wolfaerdssoen die sluzen in Haren Hugendike ende Outorperdike opgesparret hadden, soe ghebreder wi hem van ons Heeren weghen des graven dat si dat verbeteren bi den rentmeester ende bi den dycgrave hof dat si te ghizel varen daer si se wisen sullen, ende Willaem Hughe salt verbeteren Jan van Berghe. (Peter van Enghuizen had sluizen geopend te Oosterblokker, er vindt een zoen plaats te Medemblik en hij moet te Leiden in gijzeling komen)",R.A.H. no 33 Vriesland fol 54/Reg EL 10,,
1050843,1282-11<,"Endegeest, van",lenen ten tijde van Floris V: 156) Jacop van Endegheest een camp van 4 ½ morgen bij heer Willem van Egmonds huis ,De Fremery no 228,,
1050844,1310-05-11,"Endegeest, van","graaf Willem beleent ver Hadewy (Adewy) van Endegeest met 3½ morgen land te Poelgeest; 1310-05-19: graaf Willem beleent ver Addewijn van Endegeest met 3 ½ morgen land te Poelgeest, thans door haar broer Jacob aan zijn vrouw Erkenraad (Erckentrad) in lijftocht gemaakt, de graaf belooft na haar dood haar kleinzoon Symon van Endegeest daarmee te belenen; 1402-05-30: Willem van Alkemade Hendriksz; 1428:  door Boudewijn van Zwieten aan het klooster geschonken",Reg Hann p 33/Or Leiden Inv 235; Arch Kloosters Leiden regest no 5/Klooster Marienpoel Inv no 1025 en afschrift in Inv 912 fol 42,,
1050845,1371-11-18,"Endegeest, van","Florys van Endegheest, schout van Oestgheest, oorkondt een schenking van land. Met zijn zegel",Arch Kerken Leiden regest 1060/Arch St Pancraskerk Inv no 999,,
1050846,1375-12-31,"Endegeest, van",Florens van Endegeest maakt tot lijftocht voor zijn vrouw jvr Hildegont Jan Bakendochter de mindere helft van het goed dat hij van minen here hout. Gedaan tot Haarlem,R.A.H. Coll Aanw 45 fol 276v/Reg Albr IV fol 167v,,
1050847,1402-02-16,"Endegeest, van","Symon zoon van Florens van Endegheest, oud tussen 14-25 jaar, maakt zijn testament voor notaris Jhannes Wilhelmi, en vermaakt aan het hospitaal St Katarine Virg te Leyden een rente van 40 sol, verzekerd op de Langhe weyde bij het huis Endegheest in Oestgheest. Verder een rente van 40 sol verzekrd p dit land aan de provisio St pape in Reynsburch, en aan Walterus filius Jacobi en zijn twee zusters elk 10 solidi, ook verzekerd op dit land, evt na hun onbeerfd overlijden te komen aan het gasthuis; verder aan de fabriek der kerk van Rijnsburg een rente van 1 £ , voor uitdeling aan de armen en aan de biddende orden elk een rente van 50 solidi",Arch Gasthuizen Leiden regest 272/Arch St Catharinagasthuis Inv no 371 en Cartul A fol 64,,
1050848,1404-12-27,"Endegeest, van","geschil tussen de procurators van het Katharine hospitaal en Florens zoon van Jhoannis de Scodye, als voogd van zijn zoon Jhoannis, enige erfgenaam van Symon de Endeghiest, over de door Symon aan het gasthuis vermaakte renten (zie 1402-02-16). De beslissing dragen zij op aan Daniel Boom, provisor en deken van Kenemaria, die de renten aan het gasthuis toekent",Arch Gasthuizen Leiden regest 293/Arch St Catharinagasthuis Inv:  Cartul A fol 65,,
1050849,1410-11-06,"Endegeest, van","schepenen van Leiden verklaren dat Lysbet Jacob dochter van Endegeest, erfgenaam is van Walich Haghens, haar moeder, die hertrouwd is met Claes Betgen. De St Katrinengasthuismeesters machtigen Claes Betgen om de door Jan Claes aan Walich Haghen verschuldigde en aan het gasthuis vervallen gelden in te vorderen",Arch Gasthuizen Leiden regest 342/Arch St Catharinagasthuis Inv no 94,,
1050850,1422-02-08,"Endegeest, van","Gillis van Cralinge, baljuw van der Goude, en Ysbrant van Alkemade, baljuw te Oistgeest, doen, in overleg met Aernd van Alkemade, schout te Oistgeest en Pieter Florysz, op verzoek van Willem van den Dam en Machteld Jacobsdochter een arbitrale uitspraak, inhoudende dat het huis op den Ouden Vliet, aan Willem van den Dam vermaakt door zijn tante wijlen Lijsbet van Endegeest, diens vrije eigendom is. 1422-03-20: Lysbeth Jacobs dochter van den Dam staat aan Willem van Dam al haar aanspraken op dit huis af. Nogmaals over dit huis: 1422-05-07 en 1421-07-22, 1422-11-30",Br vd Gesch Abdij Rijnsburg noot 1 bij regest 669,,abdij Rijnsburg (niet gecoll)
1050851,1428-07-13,"Endegeest, van","broeder Jan Jacobsz c.s. erkennen met toestemming van de prior van het onser Vrouwen Broedersklooster te Haerlem, vanwege Willem Willemsdochter van Endegeest verkocht te hebben aan Hughe Ghysbrechtsz ½ van 3 ½ morgen land, genaamd de Hoghe Campen in Oestgheest","Arch Kloosters Leiden regest no 459/Klooster Marienpoel Inv no 1027 en afschrift in Inv 856 fol 13v, in Inv no 911 fol 5v en in Inv no 912 fol 35",zegels van Dirc van Alkemade en Dirc van Outshoorn,
1050852,1552-12-17,"Endegeest, van","Jan van Endegheest, schout van Oestgeest, oorkondt een overdracht van land aldaar, met zijn zegel",Arch Stadsheerlijkheden Leiden regest 99/Regesten Oegstgeest inv no 889,,
1050853,1628-04-27,"Endegeest, van","Jacob van der My, weesmeester te Leiden, attesteert ter requisitie van zijn zwager Steffen van Heussen,  dat hij op 29 Jan l.l. ten sterfhuize van wijlen zijn neef jhr Rudolph van Endegeest, doorgelezen heeft de huwelijksvoorwaarden tussen Jan Claesz van Lodesteyn en Alewaer van Hoogstraten",Ned Leeuw jg 1911 p 174/Notaris Jan van Heussen regest 220,,
1050854,1338,"Endelsdorp, van","Guillaume de Brouchusen, chevalier, et sa femme Alfrade, fille de sire Gerard van Eyndelsdorp, chevalier, recouvent de Renaud comte de Gueldre ""die borgh tot Wickerade mitter veste ende mitten woningen""","De Raadt I p 333, 334/Arnhem Rekenkamer no 188",,
1050855,1392-10-02,"Endelsdorp, van","Arnould sire de Wachtendonck, frère de Gerard sire de Dyck [mannen van de hertog van Gulik], aura à payer des rents viagères à dame Isabelle van Endelstorpe dame zer Dicke et de Wickrath, et à la soeur de Gerard Catherine van der Dicke dame de Alpem [De Raadt geeft geen datum]. [Isabella von Engelstorf (in de tekst: Engelstorp) herrin zu Dyck und Wickrath. Arnold von Wachtendonc zal haar zolang zij leeft 100 oude schilden per jaar uitreiken uit de tol te Kaiserswerth]",De Raadt I p 382/Urkunden Cleve-Mark 1368-1396 no 288 p 188,,
1050856,1231,"Engel, van",Hendrik I hertog van Brabant geeft het patronaatschap der kerken van Orthen en Buxum ('s Hertogenbosch) aan de abdij Bern,Noord Brabantse Charters bl 289,"getuigen o.a. Walterus abt van Bern, Theodoricus de Engel, Daniel de Mierwick",
1050857,1625-10-16,Engel,"losrenten kantoor Enkhuizen: verschijndag 10-21 Pieter Theunisz Engel fl 800 - fl 32, afgelost 1770-12-28",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1050858,1637-10-03,Engel,losrenten kantoor Enkhuizen: verschijndag 10-13 Gerrit Jansz Engel en mr Evert Hedding tbv de nagelaten kinderen van Willem Nieuwenhuijs fl 1054 - fl 42-3-3. 1639-03-04/03-12: Gerrit Jans Engel tbv idem fl 600 - fl 24,Arch. Gecomm Raden Noorderquartier Inv no 51,,
1050859,1674-04-01,Engel,"losrenten kantoor Monickendam, het contingent van Ransdorp: Dirck Engel fl 200 - fl 8. 1674-03-27/1675-06-01: Dirck Hendricksz Engel fl 580 - fl 23. 1674-07-28/1675-10-01: Dirk Engel fl 300 - fl 12. 1675-05-24/1676-07-01: Dirk Engel fl 382  - fl 15-5-9",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1050860,1681-12-24,Engel,"lijfrenten kantoor Monickendam: Dirck Engel tot Ransdorp, 300 gld hoofdsom ten lijve van Weyntie Dirx Engel, oud 9 jaren, daar vader of is Dirck voorn en moeder was Trijntie Pieters Cat. Afgeschreven 1703, fl 27",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1050861,1681-12-27,Engel,"lijfrenten kantoor Hoorn: mr Hendrick Wou en Samuel Haga als voogden 300 gld hoofdsom ten lijve van Aeltie Jans, oud 15 jaren, daar vader of was Jan Fransz Engel en moeder Tryntie Spanjaerts, fl 27. Afgeschreven 1695",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1050862,1697-08-02,Engel,"lijfrenten kantoor Monickendam: Jan Engel tot Monickendam, 200 gld ten lijve van Tryntie Jans Engel, oud 12 jaren, daar vader of is de voorn Jan Engel en moeder Grietie Pieters Props, fl 18; dezelfde 200 gld ten lijve van Tryntie Jans Engel, oud 8 jaren, ouders als voren, fl 18. 1701-02-17: Jan Engel 200 gld hoofdsom ten lijve van Lysbet Engel, oud 17 jaren, ouders als voren, fl 18",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1050863,1701-08-06,Engel,"lijfrenten kantoor Monickendam: Pieter Fredericksz Backer, 100 gld ten lijve van zijn dochters zoon Pieter Jansz Engel, oud 7 jaar, daar vader af was Jan Engel en moeder Trijntje Jans Bakker, fl 9. Dezelfde 100 gld ten lijve van Frederick Jansz Engel, oud 2 jaren, ouders als voren",Arch. Gecomm Raden Noorderquartier Inv no 51,,
