id,datum,naam,inhoud,bron,getuigen,bijzonderheden
1140036,1299-09-29,"Ochten, van","Henric van Ochten, knape, verkoopt aan het kapittel van St Pieter te Utrecht zijn goed in Bunnik en zijn tiend in Pothusen, door hem in leen gehouden van de bisschop, aan wie hij andere goederen daarvoor in de plaats zal opdragen",Van Spaen IV p 28-31,"zegel van Hendrik van Ochten: lion couronné; borgen: Johannes de Lede, Hubertus de Vyanen, Theodericus de Steenre, Wilhelmus de Renwic [Rijswijc], milites; Henricus de Latem, Johannes de Woldenberch, Goswinus de Lyenden, Everardus de Middachten, famuli; Goswinus en Winandus dictus de Gruythusen, Martinus frater Gerardi dicti Man, oppidani in Arnem",
1140037,1299-11-02,"Ochten, van","Hendrik van Ochten belooft aan het kapittel van St Pieter te Utrecht dat zijn zoon Jan als hij uit Frankrijk terug komt, van zijn recht op de goederen in Bunnik en de tiende in Pothusen voor de bisschap  afstand zal doen",Brom regest no 2867,,
1140038,1300,"Ochten, van","bisschop Willem van Utrecht geeft aan het kapittel van St Pieter een jaarlijkse rente van 30 £ uit de tijnsgoedren in Bunnic en de tiend in Pothusen, die Henric van Uchten in leen hield, op voorwaarde dat de bisschop e.a. met 500 £ Utr zal kunnen lossen",Cat Arch Kapittel St Pieter no 337,,
1140039,1302,"Ochten, van","bisschop Guido van Utrecht keurt goed dat het kapittel van St Pieter de tiend in Pothusen en 30 £ jaarlijkse renten uit goederen in Bunnik, die Hendrik van Uchten, knape, voor 500 £ Utr in pandschap hield, heeft losgekocht na verkregen goedkeuring van bisschop Willem; de bisschop machtigt Gerard van Wirs, Henric van Bocholt en Bernard van Wuren, kanunniken van St Pieter, om de afstand te ontvangen","Cat Arch Kapittel St Pieter no 338, 339",,
1140040,1303-12,"Ochten, van","Johannes van Ochten doet afstand tbv de Utrechtse kerk, afstand van 12 hoeven land aldaar, onder beding dat hij en zijn erfgenamen dit land van die kerk ter leen zullen houden met hetzelfde recht als hij de tiende in Pothusen en de goederen in Bunnik gehouden heeft, belend boven: de goederen van Ricoldus Voghet, beneden: de Langhemare",Cat Arch Kapittel St Pieter no 340,,
1140041,1316,"Ochten, van","afterstal van renten tussen Schie en Goude: Jacob Dirricsz van Ochten, 6 sc",Rek Hen Huis I p 114,,
1140042,1326-05-06,"Ochten, van",Henrico nato quondam Frederici domini de Bare et de Oechten confertur canonicatus et reservatur praebenda in ecclesia S Salvatoris Traject; Frederico nato Frederici domini de Bare et de Oechten etc in ecclessia S Johannis Traject,Brom: Bull Traject no 685 en 686,,
1140043,1399-1400,"Ochten, van","uitgaven van de rentmeester van Xanten tussen Maas en Waal: heer Johan van Ochten gegeven van zijn tijns van Paschen, 2 £ 2d",Quellen Stift Xanten p 565,,
1140044,1187,Ocle,"Henricus de Scoten, zijn vrouw en zijn zoons schenken aan de abdij ter Does het land Crabbendijk en nemen de kerk in bescherming",v.d. Bergh I no 165,"testes: Philippus comes Flandriae, Walterus abbas de Dunis, Gerardus abbas de Villaci, Theodericus Staem, Alardus de Ossendrecht, Henricus filius eius, Everbout de Aggera, Gillebertus decanus, Arnulphus frater eius, Theodericus de Endoven, Gerardus Ocle, Franco Meinboud, Willem Doblebalk, Gerardus Bitter, Gillebertus de Assebroec, Gerardus de Wildrecht",
1140045,1170,Oculus,getuige: o.a. Heinricus Oculus diaboli en zijn broer Cunradus,Oorkbk Sticht Utrecht no 468,,
1140046,1570,Oddaart,stierf Jan Oddaart heer van Rixtel x Barbara van Poelgeest,Batavia Illustrata bl 1051,,
1140047,1174-09-08,"Odenhoef, van","Wolfram van Barneveld wordt beleend met een hoeve land in Oudwijck, die hij aan de abdij verkocht heeft ",Oorkbk Sticht Utrecht no 480,"testes liberi:  Florentius comes de Hollandia, Wilhelmus de Pule, Hunricus de Malsen, Otto de Malberch; ministeriales:  Gozwinus de Haldolle, Jacobus de Odenhoef, Walterus, Gerardus, Albertus",
1140048,1371-04-04,"Okhuizen, van","leen van Amstel: no 77) Arnout van Okhuizen pacht 10 morgen land in Abcoude, afkomstig van Gysbert van Ruwiel",Ons Voorgeslacht 09-1988 p 389,,
1140049,1375,"Ochten, van","uitgaven bursa Xantensis: pro quarta vini proprinata domino Johanni de Ochten, 18d",Quellen Stift Xanten p 215,,
1140050,1386,"Ochten, van",Clawes van Uchten gegoed te Terwolde,Navorscher jg 36 1886 p 108/Cat Arch Deventer Gasthuizen no 79,,
1140051,1444,"Ochten, van","Aernt van Ochten, wisselaar van Arnold, hertog van Gelre",Oorsprong Hof van Gelre p 94/Arnh Oudheden III 83,,
1140052,1464-09-05,"Ochten, van","schepenen van Nijmegen oorkonden dat provisoren van de broederschappen van het H Cruys te Nymegen overdragen aan Arnt van Ochten en Johan van den Schilde, een onroerend goed te Nijmegen",Navorscher jg 36 1886 p 108/Inv Arch Oud Burgergasthuis Nijmegen,,
1140053,1295-12-10,"Odenkirchen, van","burggraaf Rabodo van Odenkirchen en zijn vrouw Bela dragen over aan Arnold V graaf van Loon, 50 dagroeden grond; die goederen afhangende van het riddergoed van Camenata te Odenkirchen zullen zij van hem in leen houden",De Raadt III p 55/Düss Jul Berg no 119,,
1140054,1312,"Odenkirchen, van","Rabodo en zijn erven van Odenkirgin, échangent des biens avec Gerard et Elisabeth de Juliers; bezegeld door Rabodo miles de Rode, son consanguineus","De Raadt III p 55, 242/Düss Jul Berg no 208",,
1140055,1329,"Odenkirchen, van","Rabodo, miles, zoon van Gerardus burggraaf de Udenkirghen, ontvangt van de graaf van Juliers een rente van 10 marc de Brabant; bezegeld door Hermannus de Lievendaal, miles, son consanguineus","De Raadt III p 55, 346/Düss Jul Berg no 338",,
1140056,1336,"Odenkirchen, van","Rabodo, miles, burggraaf van Odenkirchen, inféode de comte de Juliers, un mansus terre juxta Sasinrode (Sasserath)",De Raadt III p 55/Düss Jul Berg no 386,,
1140057,1370,"Odenkirchen, van","Hermannus de Lievendale, miles, et sa femme Mechtildis de Myrlaer, inféodent à l'archevêque de Cologne la seigneurie allodiale de Kerpen, à Wevelinghoven, qu'il avait achetée à Thierry de Kerpen, seigneur de Waresberch (Wersberch ?), avec le château de Lievendaell à Wevelinghoven ","De Raadt II p 346, III p 56/Düss Cologne no 1182 en 950",,
1140058,"1372, 1373","Odenkirchen, van","Gerardus de Oydenkirchen, miles, burggraaf, man  van de bisschop van Keulen","De Raadt II p 346, III p 56/Düss Cologne no 595, 950",,
1140059,1392,"Odenkirchen, van","Arnould van Hoemen, burgrave d' Odenkirchen, cher ami de Gerard seigneur de la Dicke (Dijck)",De Raadt II p 87/Düss Cleves Mark no 549,,
1140060,1406-02-26,"Odenkirchen, van","Gerard van Hoemen, burgrave d'Oedekerke, écuyer, déclare que, suivant les lettres patentes du duc Antoine de Brabant du 25 Febr 1406 dont il donne un vidimus, il recevra 12000 vieux écus, à titre de compensation de ses prétentions envers la duchesse de Luxembourg, relatives aux frais et pertes de feu son père, sire Arnould van Hoemen, chevalier, dans la guerrre contre le duc de Gueldre - et pour rachat d'un rente de 200 vieux écus, sur Bois le Duc, rente qu'il tenait d'elle comme seigneur d'Amersoyen, et pour arrérages",De Raadt II p 87,,
1140061,1502,"Odenkirchen, van","Henri Nagel, burgrave d'Odenkirchen a été investi par l'archevêque de Cologne, du château, franchise et seigneurie d' Odenkirchen, comme Arnould van Homen et ces ancêtres les avaient tenus",De Raadt III p 10/Düss Cologne no 1223,,
1140062,1374,"Odilienberg, van","Hoede van Alsenberch, jadis prisonnier à Basweiler, sous le burgrave de Limbourg",De Raadt III p 56,,
1140063,1575,"Odenhoven, van",Willem van Odenhoven studeerde te Orleans,Bijdr Hist Gen dl 34 p 338,,
1140064,1165-04-22,"Odijk, van","Godfried, bisschop van Utrecht oorkondt de gift van een huis en hofstede aan de kerken van St. Marie, St.Jan en Oudmunster te Utrecht",Oorkbk Sticht Utrecht no 445,"Heinrico Albo, Helya de A, Godefrido de Seist, Lutberto de Odeke",
1140065,1165-11-25,"Odijk, van","getuige voor keizer Frederik die de abdij Oostbroek in bescherming neemt, o.a. Lubbertus de Adeke [de Odijk]; 1165: idem Lubertus de Odyck",Oorkbk Sticht Utrecht no 447; v.d. Bergh I no 145,,
1140066,1169-06-18<,"Odijk, van","Godfried, bisschop van Utrecht, koopt 20 bunders land, behorende tot de hof te Beusichem",Oorkbk Sticht Utrecht no 465,"laici nobiles: Volpertus de Dipenhem, Walterus de Stapele, Gerlagus de Perke, Otto et Riquinus de Maldberge, Gerardus, Godescalius, Walterus de Merten; ministeriales: Helias et fratres eius [de Aa], Lubberus de Odeke, Albertus de Spik, Albero Pau, Otto capellarius, Isebrandus, Heinricus",
1140067,1176,"Odijk, van","Boudewijn, proost van St Marie te Utrecht, schenkt aan het kapittel de grove en smalle tienden van Otterlo, hem door Gerard van Ape, die ze in leen had, opgedragen",Oorkbk Sticht Utrecht no 488,"testes laici: Gerlagus de Renen, Wilhelmus comes, Otto de Malberge; ministeriales:  Elias scultetus en zijn broer Wernerus, Gozwinus en zijn broer Segehardus, Ludbertus de Odeke, Albero Pavo, Giselbertus de Amestelle, Otto capellarius",
1140068,1350~,"Odijk, van","goederenlijst Marienweerd: in Malsen (Buurmalsen) - in de Cortencamp 7 ½ jugera 2 hont 38 virgatas tussen de heren van Oesbroec en Nycolus de Odijc; - op den Spijc 11 hont 18 virgatas tussen Werenboldus en de kerk van Malsen; - Werenbouts hofstat en Claes van Odijcs, 3 hont 38 scacht",Goederenlijst Marienweerd ,,
1140069,1350~,Oede,"goederenlijst Marienweerd: in Beesd, Wilhelmus Oede unam aream, ex ista debemus domino duci 2 pullos Lamberti; - unam aream, quam habuit Theodericus Neve, tussen Henricus Oede en het hospitale de Beesde, hanc habent Gherardus Magnus en Jacobus de Ghiesen",Goederenlijst Marienweerd ,,
1140070,1243,Oede,"Henricus Oede, zie op Doede",,,
1140071,1458-04-21,"Odijk, van","leen van Vianen: no 708) 2 morgen in Outena, Pieter Gysbertsz van Odyk na overdracht door Arnoud die Boede van Nistelrode voor zijn vrouw Foyse Borre, te komen op Gysbert, zijn bastaard bij Elisabeth Wilhusensdochter of Gerrit, zijn bastaard bij Clara van Kreyenbroek [van Crayenbroec], zijnde bijna een viertel; 1499-07-19: Gysbert Pietersz van Oyck [Odyck] met 2 morgen, belend boven: Gysbert Arnoudsz alias van Buren; 1502-10-02: Arnout Gerritsz van Odijck, na dode van zijn neef Gysbert Pietersz; 1503-09-18: mr Berthoud van Buren na overdracht door Arnout van Odijck, te komen op zijn dochter Anna bij zijn vrouw Aleid van Royenburg",Ons Voorgeslacht 07-1988 p 320,,
1140072,1672-01-14,Oegh,"losrenten kantoor Medemblik: verschijndag 02-02, Jan Cornelisz Oegh, wegens de mennoniten tot Medemblik, daer Symon Cornelisz leeraar van is, fl 2000 - fl 80",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1140073,1631-05-22,Oegh,"losrenten kantoor Medemblik: verschijndag 02-06, Jan Jacobsz Oegh tot Hoorn, fl 1000 - fl 40, afgelost  1772-01-08",Arch. Gecomm Raden Noorderquartier Inv no 51,,
1140074,1201-02-20,"Oegstgeest, van ",graaf Dirk VII en zijn vrouw Aleid bevestigen aan het klooster Rynsburg de gift door zijn vader graaf Floris III gedaan van goederen en renten te Lier,v.d. Bergh I no 188,"Otto de Benthem en zijn broer Florentinus,  Symon de Harlem, Willem de Teiling, Arnoldus dapifer, Jacobus castellanus, Willem de Osgest, Franco de Warmund  ",
1140075,1220-02,"Oegstgeest, van ",graaf Willem verklaart door de hertog van Brabant met de helft van Schakerslo beleend te zijn,"Bijdr Hist Gen 1913 dl 34 p 487, 488","testes: Wilhelmus de Teileng(en), Walterus de Ecmunda, Philippus de Duvenbg [Duvenburg], Gerardus de Nordeka, Conrardus Aper, Theodericus de Osgest, Theodericus de Raphorst",
1140076,1242-09-18,"Oegstgeest, van ","graaf Willem II verleent aan heer Dirk van Oestgeest zeker land tussen Monster en Stinkendewale, dat hij van hem in leen hield, in vrij eigendom",v.d. Bergh I no 392,,
1140077,1282-11<,"Oegstgeest, van ","grafelijk leen in Rijnland: no 1) de koren- en smaltiende van ter Aar en de gift van de kerk, het goed van heer Gerrit van der Aar zal wanneer hij zonder erfgenaam sterft eventueel komen op Willem van Oestgeest; no 2) Willem van Oestgeest 28 morgen op de Merse in Oestghesterambacht en 15 £ te Leyden aan hofsteden (goed van heer Gerart van der Are)",De Fremery no 228/Ons Voorgeslacht 06-1987 p 390,,
1140078,1282-11>,"Oegstgeest, van ","leen van Teylingen: no 4) Willem van Oegstgeest ontving van de graaf in leen het goed te Ryswijkerbroek en 6 £ van tijns te Voorhout, die zijn vader van Teylingen hield; no 32) Gerardus de Oesghest decimas frugum [korentienden] in Oesghesterbroec, tevoren leen van Teylingen",Hist Gen 1901 p 255/Reg EL 5 fol 87v,,
1140079,1285-10-27,"Oegstgeest, van ","borgen voor de gebroeders van Amstel: enige ridders en Willem van Oesgest, knape",v.d. Bergh II no 571,,
1140080,1292-02-06 (1291),"Oegstgeest, van ","Willem van Oestgeest borg voor heer Dirk van Brederode, ""wes maech ic ben""",Ned Leeuw jg 1922 p 7/v.d. Bergh II no 804,,
1140081,1297-10-12,"Oegstgeest, van ","verdrag tussen de abdis van Rijnsburg en Heinric burggraaf van Leiden, Jan van Teylingen en Willem van Oegstgeest, knapen, over het onderhoud van de brug te Kerkwerve",v.d. Bergh II no 1016,,
1140082,1312-12-08,"Oegstgeest, van ","heer Willem van Oestgheest, ridder, zijn dochter jvr Kerstine met haar man Jan uten Werde, geven 40 sch Holl per jaar aan het OLVr Marienaltaar binnen Kercwerve, uit de vroentijns die gelegen is binnen het ambacht van Kerckwerve en Rensburgh",Reg Hann p 48/A.R.A. Arch Rijnsburg/Ned Leeuw jg 1922 p 3,zijn parochiepape Janne van Kerckwerve en zijn schoonzoon Jan uten Waerde zegelen voor Willem van Oestgheest daar hij zelf geen zegel heeft,
1140083,1313-05-15,"Oegstgeest, van ","twist tussen heer Henrick, burchgrave van Leyden, ridder, en jvr Kerstine dochter van heer Willem van Oestgeest, zijn nicht en haar man Jan uten Waerde, over het leengoed van wijlen heer Willem van Oestgeest; de burggraaf behoudt het leengoed dat heer Willem van Oegstgeest hield voor zijn leven, jvr Kerstine krijgen het eigenlijke goed dat van Willem van Oegstgeest was; twist tussen Janne uten Waerde en Florens van der Made bijgelegd",Van Mieris II p 133,,
1140084,1322-08-27,"Oegstgeest, van ","graaf Willem bewijst aan zijn trouwe knaap Janne uten Waerde en zijn vrouw Willemsdochter van Oestgheest 20 £ Holl per jaar; de burggraaf van Leiden moet Janne het goed van [zijn schoonvader] Willem van Oestgeest laten gebruiken, dat de burggraaf nog [ten onrechte] bezit","Van Mieris II p 300, 301/Reg EL 1 fol 32v",,
1140085,1327-04-24,"Oegstgeest, van ",bevestiging van een verkoop van land op de Mersche te Oestgeest door jvr Kerstine van Oestgeest weduwe van Jan uyten Waerde,Reg Hann p 161,,
1140086,1328 (1330),"Oegstgeest, van ",leen van Teylingen: no 23) jvr Kerstine van Oistghest houdt ⅓ deel uit de tiende te Ockenbergh die van Willem van Oistgheest was,Bijdt Hist Gen jg 1901 p 292/Reg EL 1 fol 79 sqq,,
1140087,1328 (1330),"Oegstgeest, van ",leen van Teylingen: no 27) Vrederic van Oistghest: - een korentiende en smaltiende in het ambacht van Oestgeest in de Broec tussen de Hole Marne en de Slaghe achter Jan uter Nesse aan de Maerne en de Ziil; - een tiende in Kercwerverbroec tussen de Hofdiic en de oude dam achter het huis van Warmond,Bijdt Hist Gen jg 1901 p 293/Reg EL 1 fol 79 sqq,,
1140088,1342-01-12 (1341),"Oegstgeest, van ","jvr Willem Mabelie van Oestgheest Jansdochter uten Waerde met haar voogd Tielman de Moelnaer heeft opgedragen al het goed van Oegstgeest, waarvoor zij een rente van 50 £ per jaar krijgt uit de  tienden van Waddinxvene",A.R.A. Leenkamer Holl no 30 fol 30v/Ned Leeuw jg 1922 p 7/Reg Rotterdam en Schieland no 15,,
1140089,1343,"Oegstgeest, van ","uitgaven: aan jvr van Oestgheest van onser vrouwen lichtmisse, 50 sc; 1344: van de lentbede in Rijnland, in Monster: aan Ghisekyn van Oestgheest, 6 £ ","Rek Hen Huis II p 44, 45",,
1140090,1346-06-01,"Oegstgeest, van ",Kerstyn jvr van Oestgeest houdt in leen 5 £ op de rentmeester van Noordholland; - Ghiseken van Oestgeest houdt in leen 7 ½ morgen land in heer Jan Persynsambacht in de Liere,Bijdr Hist Gen jg 1901 p 236/Reg EL 5 fol 57r,,
1140091,1362-11-28,"Oegstgeest, van ","testament  van Margaretha Persijn vrouwe van Rosenburgh, weduwe van heer Jacob van der Binchorst, ridder",Schotel: Abdij Rijnsburg p 140,"getuigen: Gheride van Oestgeest, Floris van Sonnevelt, Dirk Jacobsz, Symen van Alkemade, Jan Aernsz",
1140092,1364-02-16 (1365-02-15)),"Oegstgeest, van ","Floris Willemsz van Oegstgeest getuigt over de watering van Oude Claslagen en Nieuwveen naar Amstelveen. Het oorspronkelijke handvest was gezegeld door de proost van St Jan, de heer van Amstel, zijn broer, en Willem van Egmond; ""voort zoe kenne ick dese voors heeren ende ick was her arme maech des heren van Amstel ende des proost Willams ende myn vadere waren moijen kinderen, ende die borchgrave Hendrick van Leyden was mijn oom""",Van Mieris III p 172 ,"daar Floris zijn zegel verloren heeft, zegelt zijn neef Gerrit Jan Coptenz voor hem",
1140093,1376-04-01 (1375),"Oegstgeest, van ","leenregister van Polanen: Claes Ruysche Willemsz van Oestgeest houdt 11 morgen [Crayenest, later Crayenburg geheten, vgl 1397], die van zijn vader waren, in Rijswijkerbroeck; 1375: dit ontving Willem van Oestgeest Clays Ruysschenzone",Ned Leeuw jg 1925 p 184/Arch Nassau Domeinen 6461 fol 354,,
1140094,1371-1372,"Oegstgeest, van ","een tiendekyn, mijn here aangekomen van Gheryt van Oestgeest; 1394: van de tiende te Kercwerve en te Oestgeest, aangekomen van Gerrit van Oestgeest: Willem Heynenz, 8 £ (fol 9v); item aldaar: een tiende op ten Ake, niet; van de tiende tot Wyntglape: Hughe Jan Hughenz.z. 20sc; van de corentienden in Rijnland: Willem Heynenz van de tiende tot Oestgeest en Kerwerve 8£ (fol 28v)","R.G.P. no 182 p 48, 49, 67/Rek Rentmeester Noordholland 1394 ",,
1140095,1397,"Oegstgeest, van ","leenregister van Polanen: Willem van Oestgeest Claes Ruyschenz wordt beleend door heer Heynrick met 11 morgen land in Rijswijkerbroek, reeds door zijn vader en grootvader gehouden (hij was zelf reeds beleend 1376-04-01); 1429-04-16<: Dirc Claes Ruyschenz heeft dit ontvangen na dode van zijn broer Willem van Oestgeest",Ned Leeuw jg 1925 p 184 ,,
1140096,,"Oegstgeest, van ",genoemd: van Oestgeest,Batavia Illustrata bl 1113,,
1140097,1389-1390,"Oegstgeest, van ","Dirc van Oestgeest, die wissel tot Horne, 142 £ ",Rek Rentmeester Kennemerland 828 fol 18v,,
1140098,1394,"Oegstgeest, van ","uit de lentebede in Rijnland, in Monster: Gystgen van Oestgeest, 6 £ ",Rek Rentmeester Noordholland 1394 fol 36 gedrukt p 72,,
1140099,1394,"Oegstgeest, van ","Waddinxveen, scout: Dirc van Oesgheest, gecomen van Gerrit Martynsz van een dading van vredebraec 10 £; Daem Coenginsz van een dading van huysstotinge 10 £; denselven ambacht van der turfmaet 25 £ ",R.G.P. 174 p 50/Rek Baljuw Rijnland 1394 fol 4  ,,
1140100,1400,"Oegstgeest, van ","Jan van Oegstgeest, sacerdos-monachus van Egmond, organist 1400",J Hof: Abdij Egmond p 481/Rek 798,,
1140101,1401,"Oegstgeest, van ",schepen van Delft: Willem Claesz van Oestgeest,Bortet: Delft p 103,,
1140102,1490-05-28,"Oegstgeest, van ","Adriane, weduwe van Willem van Oegstgeest contra Floris van der Horst en Liesbeth Dirc Coenendochter; beroep tegen vonnis van het Hof van Holland, die in een kwestie van leenerfrecht verweerders in het gelijk stelde. Verweerders beriepen zich op een beschikking van hertog Albrecht als ruwaard met betrekking tot een stuk land in Dirkshorn. Beroep ongegrond verklaard",Grote Raad Mechelen Geëxtendeerde Sententiën 1966 p 231,,
1140103,1510-03,"Oegstgeest, van ","heer Gerrit Willemsz van Oestgeest, pastoor van Velsen, verkoopt huis en erf in de Wijngaertstraat te Haarlem",Transportregister 76/10 fol 145v,,Haarlem
1140104,1349-1350,Oeij,"Liclaes Oeij, van den lande van Vronen (798 fol 8v); 1356-1357: (804 fol 9) land te Vronen, 50 sc; 1357-1358, 1358-1359: idem (805 fol 9, 806 fol 11)",Rek Rentmeester Kennemerland ,,
1140105,1359-1360,Oeij,"Gheryt Oeij, afterstal van 1358 van de sluus te Alcmaer, 56 sc (807 fol 4); 1358-1359: (806 fol 37v), idem 3 £ 13 sc 6d; 1361-1362: (809 fol 5v) afterstal van 1359 van de sluis te Alcmaer 17sc 6d",Rek Rentmeester Kennemerland ,,
1140106,1631-11-12,Oele,"leen van Vianen: no 671) Lexmond een viertel op Spinhoven, Jan Stickel van de Gaffel na dode van zijn vader Willem Jansz, in een weer van 7 morgen waar Gysbert Oele op woont, belend boven: Jasper cornelisz, beneden: Claes van der Lingen",Ons Voorgeslacht 07/08-1988 p 300,,
1140107,1399,"Oelt, van","uitgaven bursa Xantensis: pro quarta vini proprinata Petro de Oelt, 4 sol 8d; item Arnoldo misso Novimagium ad Petrum de Oelt, 5 sol","Quellen Stift Xanten p 297, 304",,
1140108,,Oem,"beschrijving in de ridderschap van Holland: 1305-1337, Claas Oom; 1466: Godschalk Oem, heer van Wijngaaren","Batavia Illustrata bl 751, 752, 702, 743 bi 77",,
1140109,1269-12-14,Oem,"Godscalcus dictus Scriver, zijn vrouw Volquindus en zijn zoon dictus Oem, oppidani nostri, [stamvader van het geslacht Oem] schenken zichzelf en hun goederen aan het Duitse huis te Dordrecht",v.d. Bergh II Nal 49,"Amilio de Houweninge, sacerdos, Egidius de Berendrecht, milite, Theodericus de Stolwike; schepenen van Dordrecht: Ghiso, Gerardus filius Bertrodis en Henricus Friso",
1140110,1282-03-22,Oem,"schepenen van Dordrecht: Pieter ver Dilburghenz, Heineman Suus, Pieter Wiegherz, Willem van Waes, Pieter die Keizer, Clais Ome, Roelf Jan Maleghys, Heinrick Alardsz; raadsmannen: Martin Wenke, Henric die Snider, Heinric Monbare, Willem Raven, Claes die Monter",v.d. Bergh II no 446,,
1140111,1284-08-15,Oem,"ontvangsten der stad Dordrecht: Clais Ome van den corne, Brandekijn, sijn neve met heme saecweldich, 22 £ ",Oudste Stadsrekeningen Dordrecht p 4,,
1140112,1290-12-11,Oem,"zoen betreffende de dood van Claes Oem te Dordrecht: 350 £ te betalen; Pauwels heer Thylmansz blijft daar buiten; verder genoemd: Thyleman Thylmansz, Willem Stovenackenz, Heine, Diddericsz, Arnout Massenz, Willekin Arnoutsz, Thyleman Peters Keyserz, die naar Rotsemadoen ter bedevaart moeten; Coppart Sus, gewond, 8 £; Didderic Rysarisbroeder, gewond, 2 ½ £; verder genoemd andere gewonden, doden en borgen","v.d. Bergh II no 754, 755","borgen: Jan die Keyser, Pieter die Keyser, Pieter Thylemansz [van Striene], Martin heer Thyleman Oemsz, Thyleman die Vriese veren Agethenz, Gisebrechtsz heer Petersz, Gillis heer Woutersz van den Windase, minnebroeder, Gherart van Dovere, Thyleman Fyrebais, Daniel Firenbais, Jan en Ghene die Smeker, Willem van Binnen (vaderszijde); moederszijde: Willem Hughemansz, Gherart van Wieldrecht, Gilis van Wendelnesse, Jan van Tolhusen",
1140113,1300~,Oem,de decimis in Udem: Theodericus Ome 1 scepel siliginis et 1 scepel avene,Quellen Stift Xanten p 426,,
1140114,1304~,Oom,"leen van Putten: in Seeland, Willem Oom in Duveland, zijn huis en hofstede en 3 gemeten land daarbij",R.G.P. Grote Serie dl 171 Rek Dom Putten II p 266,,
1140115,"1312, 1313",Oem,schepen van Dordrecht: Godschalk Oem Cleysz; 1313: Jan Oem Cleysz,Balen: Dordrecht p 273,,
1140116,1318-12-04,Oem,"Jan heer Genemansz uyten Polre en zijn zoon Geneman dragen op het ambacht van Dubbeldam, tussen het ambacht van Aper uter Milen en het ambacht van Seger van der Tolne, strekkende van Dordrecht; 1319-04-02:  Claes Oem Claes Oemsz wordt ermee beleend",Van Mieris II p 200,,
1140117,1321-08-06,Oem~,"Jan Gillisz, van Dordrecht, koopt van Willem van Altena en Hoorn, met consent van de graaf van Holland, het ambacht van Barendrecht",Van Mieris II p 258/Noordbrabantse Charters p 73,,
1140118,1325-08-15-22,Oem,"Herman Oem houdt tienden te Kassel bij Dusburg, van Xanten",Urkbuch Stift Xanten p 387-393,,
1140119,1325,Oem,"ontvangsten van heer Jan Gilliszoon, rentmeester van Zuidholland over het tijdvak van ± 1330-10-15- 1331-07-10: afterstallen van renten van 1325: van Cleis Oems erfgenamen (zonder bedrag)",Rek Hen Huis I p 120,,
1140120,1326-04-04,Oem,"Clays Oem van Zierikzee moet naar de vierschaar in Middelburch komen, vanwege de breuken die hij misdeed te Emelisse, van de knapen die daar dood bleven",Van Mieris II p 389,,
1140121,1330,Oem,gasthuismeester te Delft: Jan Oem,Bortet: Delft p 330,,
1140122,1332-02-04,Oem,"de zoen wegens de doodslag te Vere: aan nabestaanden van de gedoden is geld uitgekeerd: 1) Enghebrecht Vinke, Willem Vinke, Dieric Oemsenz en Jan Katelinenz, van de dood van Jan Vinke 80 £ Tourn; 8) Clays Parys, Daniel die Asich, Clays Maessenz en Jonys Katelinenz  ... van de dood van Willem Parysz, 90 £ Tourn; - Bartholomeus Hughenz, Jan Hoem [Oem] Reghenboud en Floris van Oesterzeel, van de dood van Bartholomeus van Oesterzeel, 130 £","Van Mieris II p 510, 511/Reg EL 1 fol 91v",,
1140123,1334,Oem,"ontvangst van lammegeld, hofstede- en landhuur in Delfland, van de poorters binnen Delf: Jan Oem, 23 sc 6 ½ d pecunia porcorum 15d; in Berkel van landhuur: Jan Oem, 35 d","Rek Hen Huis I p 188, 202",,
1140124,1338-08-14,Oem,"Willelmus Oem de Kemenade, armiger, s'engage à servir le duc de Brabant, cum 5 viris, una nobiscum, bene et decenter cum galeis armatis et equitatis, dans la guerre entre l' Angleterre et la France",De Raadt III p 57/Chartes de ducs de Brabant no 432,,
1140125,1338 ,Oem,"Aelbrechtsberg, van beesten: Heynric Oemmekyn, 3 scare vee, 1 scaer paerde, 1 tweewinter, 7sc; 1343 van huur: Henric Oemkynsz, 8 ½ d","Rek Rentmeester Kennemerland dl VII p 93, II p 232",,
1140126,1340,Oem,schepen van Dordrecht: Gillis Oem heer Jansz; 1341: heer Tielman Oemsz (Hughe Boeije),Balen: Dordrecht p 273,,
1140127,1343-07-19,Oem,"gegeven Willem van der Weede, ""mijns heeren foirier, betaelt, die mijn here die grave sculdich was van enen harnassche van tornoye, jeghens hem ghecoft tot Heinekijn Oems behoef, 9 scilde, maken, den scilt voer 12 sc: 5 £ 8sc""",Rek Rentmeester Zuidholland p 246,,
1140128,1344,Oem,"uitgegeven van afterstallige renten van de tienden in Vriesland: Claes Oem van de tienden in Winkel van den eersten daghe, 7 £ 7 sc 11 ½ d; van de biertollen op de Langhendijc, 4 £ 6sc","Rek Hen Huis II p 382, 389",,
1140129,1349-1350,Oem,"Claes Oem: van de tiende van Noortscherwoude, 77 £ 10sc (798 fol 13); (fol 32v) afterstal 6 £ 17sc 5d; 1351-1352: (fol 11v) van de tiende van Oude Niedorp; (fol 12v) van de tienden van de noordzijde van Stroede van der brugge in Outkerspel; (fol 26) in afterstal; (fol 13) van de stluisen in Wieringerland; (fol 13v) van de biertollen in de Langedijc en van de molen op de Overdam; 1350-1351: (799 fol 34v) idem, afterstal van de tienden van Noort Scherwoude, 52 £ 10 sc 7d",Rek Rentmeester Kennemerland,,
